Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
48,0,-0.00115133,-0.00829543,-1.39137,793.209,639.576,86.7849
49,0,0.0173395,-0.0263832,-1.39305,793.499,639.648,86.6777
50,0,-0.0103769,0.00712168,-1.3915,793.133,640.021,87.708
51,0,-0.00812386,0.00465144,-1.39178,793.16,640.02,87.6704
52,0,0.0161008,-0.0253375,-1.39282,793.499,639.664,86.6797
53,0,0.00400305,-0.00869514,-1.3912,793.264,639.793,87.1834
54,0,0.0116027,-0.019206,-1.39133,793.274,639.706,86.9653
55,0,0.0112309,-0.0181992,-1.39146,793.256,639.678,86.9617
56,0,0.00131145,-0.0028522,-1.39103,793.07,640.137,87.8089
57,0,-0.00432598,-0.000639636,-1.39146,793.17,639.939,87.4796
58,0,0.0210007,-0.0298516,-1.39266,793.545,639.66,86.6455
59,0,0.020342,-0.0294713,-1.393,793.511,639.678,86.6665
60,0,0.0192217,-0.028447,-1.39298,793.504,639.661,86.6661
61,0,0.0196057,-0.0286112,-1.39279,793.519,639.671,86.6841
62,0,0.0107433,-0.0180261,-1.39266,793.505,639.814,86.8689
63,0,0.0311062,-0.0371356,-1.39147,793.417,639.821,86.8409
64,0,-0.00831862,-0.000206519,-1.39158,793.166,639.727,87.0523
65,0,-0.00272217,-0.00700009,-1.39151,793.195,639.607,86.7892
66,0,-0.00263237,-0.00680701,-1.39149,793.18,639.58,86.8012
67,0,-0.00265068,-0.00768013,-1.39152,793.184,639.6,86.8168
68,0,-0.00932794,0.00149901,-1.39161,793.201,639.699,86.9998
69,0,-0.0101807,0.00207574,-1.39154,793.179,639.686,87.0088
70,0,-0.00146195,-0.00801229,-1.39139,793.202,639.584,86.7919
71,0,-0.00310784,-0.00619736,-1.39138,793.207,639.608,86.7816
72,0,-0.00177371,-0.00788289,-1.39146,793.199,639.6,86.7741
73,0,-0.00291542,-0.006492,-1.39152,793.202,639.585,86.8045
74,0,-0.0100034,0.00193717,-1.39177,793.191,639.705,87.0291
75,0,-0.00152373,-0.0080101,-1.39146,793.202,639.582,86.8067
76,0,-0.00950809,0.00172733,-1.39125,793.223,639.713,86.9907
77,0,-0.00284864,-0.00659632,-1.39133,793.221,639.58,86.7948
78,0,-0.000964396,-0.0082484,-1.39124,793.206,639.582,86.7913
79,0,-0.00370199,-0.00609217,-1.3914,793.207,639.578,86.7761
80,0,0.0235198,-0.0277747,-1.39015,793.206,639.818,87.1148
81,0,0.0125216,-0.0194218,-1.3913,793.274,639.652,86.9772
82,0,0.00415891,-0.0100151,-1.39165,793.252,639.794,87.1449
83,0,0.0147343,-0.0210568,-1.3913,793.277,639.664,86.933
84,0,0.0118087,-0.0185042,-1.39131,793.263,639.684,86.9541
85,0,0.0140433,-0.0205775,-1.39127,793.287,639.657,86.952
86,0,0.011681,-0.0187444,-1.39133,793.264,639.674,87.0213
87,0,0.0119462,-0.0191012,-1.39114,793.262,639.682,86.9841
88,0,0.0120637,-0.0189952,-1.39124,793.276,639.656,86.9226
89,0,0.0120757,-0.0189185,-1.39136,793.276,639.682,86.896
90,0,0.0049354,-0.0104503,-1.39158,793.252,639.796,87.1119
91,0,0.00585097,-0.0106952,-1.39141,793.255,639.786,87.1647
92,0,0.0263436,-0.0299937,-1.3903,793.182,639.827,87.137
93,0,0.00517838,-0.0104382,-1.39151,793.264,639.802,87.1447
94,0,0.00538611,-0.0108785,-1.39152,793.255,639.783,87.1427
95,0,0.024121,-0.0287843,-1.39039,793.174,639.811,87.0883
96,0,0.0096739,-0.016508,-1.39139,793.283,639.679,86.9675
97,0,0.0122848,-0.0192236,-1.39157,793.256,639.683,86.9745
98,0,0.000960257,-0.00234698,-1.39084,793.078,640.155,87.8142
99,0,-0.00340404,-0.00136465,-1.39155,793.164,639.927,87.4827
100,0,-0.0083731,0.00494653,-1.39166,793.154,640.037,87.6548
101,0,-0.000548063,-0.00403019,-1.39148,793.16,639.964,87.4984
102,0,-0.00247861,-0.00220239,-1.39144,793.188,639.969,87.4746
103,0,-0.00386665,-0.00557136,-1.39159,793.207,639.603,86.7795
104,0,-0.0107213,0.00264948,-1.39157,793.2,639.74,86.9917
105,0,-0.00902679,0.000825583,-1.39164,793.19,639.719,86.9798
106,0,0.00559743,-0.0108068,-1.39154,793.237,639.771,87.1595
107,0,0.0146383,-0.0213154,-1.39138,793.282,639.679,86.9396
108,0,0.0122452,-0.0189765,-1.39136,793.262,639.656,86.9846
109,0,0.0115874,-0.0182051,-1.39135,793.274,639.675,86.9602
110,0,0.0119748,-0.0188229,-1.39136,793.267,639.678,86.9361
111,0,0.011456,-0.0182254,-1.3913,793.254,639.667,86.956
112,0,0.00618571,-0.0108655,-1.39119,793.27,639.8,87.1602
113,0,0.0252518,-0.0291311,-1.39012,793.188,639.81,87.1104
114,0,0.0100721,-0.0169839,-1.39154,793.268,639.67,86.9784
115,0,0.0122666,-0.0192577,-1.39158,793.272,639.648,86.9719
116,0,0.0114141,-0.0180616,-1.39122,793.27,639.683,86.9501
117,0,0.00347465,-0.00865796,-1.3915,793.251,639.772,87.1789
118,0,0.0154953,-0.0218243,-1.39112,793.27,639.664,86.9525
119,0,0.00364582,-0.00895776,-1.39126,793.255,639.789,87.1771
120,0,0.0130631,-0.0199285,-1.39149,793.262,639.66,86.9709
121,0,0.0129407,-0.0195645,-1.39128,793.272,639.664,86.9307
122,0,0.0124656,-0.0188569,-1.39113,793.285,639.673,86.9793
123,0,0.0123767,-0.0190662,-1.39128,793.267,639.674,86.9806
124,0,0.0117166,-0.0182316,-1.39114,793.277,639.659,86.9745
125,0,0.0121633,-0.0191795,-1.39134,793.291,639.664,86.9602
126,0,0.00510761,-0.0103377,-1.39158,793.264,639.78,87.1761
127,0,0.00482827,-0.0100309,-1.39159,793.249,639.794,87.2027
128,0,0.0124095,-0.0190313,-1.39139,793.287,639.657,86.9525
129,0,0.0121004,-0.0183716,-1.39104,793.298,639.662,86.9502
130,0,0.0130159,-0.0198671,-1.39143,793.26,639.651,86.9773
131,0,0.0122896,-0.0191019,-1.39131,793.26,639.67,86.9685
132,0,0.00566919,-0.0110862,-1.39161,793.239,639.767,87.1633
133,0,0.00599437,-0.011436,-1.39163,793.232,639.773,87.1288
134,0,0.00493895,-0.0099863,-1.39136,793.249,639.749,87.1481
135,0,0.0246145,-0.0285895,-1.39041,793.16,639.795,87.1163
136,0,0.00899248,-0.0156808,-1.3915,793.265,639.644,86.9879
137,0,0.00368668,-0.00906574,-1.39144,793.246,639.766,87.1453
138,0,0.0140886,-0.021275,-1.39131,793.269,639.688,86.9674
139,0,0.00351799,-0.00881728,-1.39158,793.242,639.769,87.1647
140,0,0.005801,-0.0108764,-1.3915,793.248,639.763,87.1667
141,0,0.00626215,-0.0116184,-1.39148,793.238,639.771,87.1555
142,0,0.00495196,-0.0100863,-1.39155,793.239,639.762,87.191
143,0,0.0147586,-0.0222991,-1.39132,793.263,639.705,86.9725
144,0,0.0131724,-0.0200195,-1.39147,793.262,639.682,86.9353
145,0,-0.00519797,0.00162039,-1.39182,793.161,640.069,87.6319
146,0,-0.00937215,0.00600351,-1.39162,793.161,640.051,87.6709
147,0,-0.008212,0.00445934,-1.39161,793.157,640.032,87.6449
148,0,-0.00688929,-0.00290501,-1.39145,793.211,639.615,86.7691
149,0,0.0240887,-0.0284436,-1.39044,793.163,639.812,87.1698
150,0,0.000461209,-0.0018911,-1.39089,793.071,640.155,87.7996
151,0,-0.00301541,-0.00177758,-1.39161,793.162,639.943,87.5193
152,0,-0.00918617,0.00542963,-1.39179,793.164,640.023,87.6571
153,0,-0.00331959,-0.00136008,-1.3917,793.183,639.956,87.5249
154,0,0.0179527,-0.0268952,-1.39285,793.519,639.665,86.6882
155,0,0.0053391,-0.0103215,-1.39106,793.268,639.776,87.1429
156,0,0.0135749,-0.0205012,-1.39145,793.27,639.687,86.9193
157,0,0.00438264,-0.00979092,-1.39149,793.231,639.753,87.173
158,0,0.0150022,-0.0215544,-1.39134,793.264,639.674,86.9425
159,0,0.0105926,-0.0181413,-1.39133,793.255,639.693,86.9781
160,0,0.0116093,-0.0190747,-1.39129,793.258,639.675,86.9787
161,0,0.0117749,-0.0186732,-1.39149,793.26,639.672,86.9438
162,0,0.00426775,-0.00957897,-1.39164,793.24,639.787,87.1538
163,0,0.0132035,-0.0200042,-1.39127,793.275,639.683,86.9572
164,0,0.0264215,-0.030337,-1.39042,793.163,639.801,87.1653
165,0,0.00973352,-0.0166838,-1.39131,793.255,639.659,86.9841
166,0,0.0121387,-0.0184734,-1.39107,793.28,639.692,86.9527
167,0,0.0121172,-0.0186787,-1.39132,793.272,639.667,86.9567
168,0,0.00391829,-0.00918321,-1.39154,793.242,639.763,87.1735
169,0,0.00619345,-0.0114735,-1.39149,793.243,639.775,87.2016
170,0,0.00380441,-0.00938398,-1.39162,793.247,639.781,87.202
171,0,0.0231752,-0.0275601,-1.39044,793.165,639.799,87.111
172,0,0.00939367,-0.0163271,-1.39128,793.27,639.677,86.9607
173,0,0.0124146,-0.0192881,-1.39137,793.256,639.657,86.9651
174,0,0.00377258,-0.00976763,-1.39166,793.249,639.794,87.2062
175,0,0.00480092,-0.0096179,-1.39115,793.276,639.8,87.1669
176,0,0.0111564,-0.0177822,-1.39124,793.249,639.648,86.9648
177,0,0.0116863,-0.0182291,-1.39131,793.281,639.67,86.957
178,0,0.0115095,-0.0184699,-1.39128,793.264,639.662,86.9467
179,0,0.0131433,-0.0199507,-1.39147,793.264,639.658,86.9325
180,0,0.0124568,-0.019127,-1.39134,793.271,639.675,86.9349
181,0,0.0126899,-0.0193104,-1.3913,793.257,639.657,86.9374
182,0,0.00437701,-0.00984382,-1.39151,793.263,639.782,87.1344
183,0,0.0133596,-0.0202799,-1.39137,793.261,639.675,86.9349
184,0,0.00509217,-0.0104781,-1.39151,793.247,639.763,87.1551
185,0,0.0138609,-0.0204489,-1.39138,793.28,639.669,86.935
186,0,0.0124974,-0.0193076,-1.39122,793.266,639.658,86.9425
187,0,0.0111396,-0.0178554,-1.39144,793.267,639.664,86.95
188,0,0.0038549,-0.00935945,-1.39151,793.247,639.782,87.1525
189,0,0.0151357,-0.0213961,-1.3912,793.285,639.683,86.9473
190,0,0.0121539,-0.0188107,-1.39133,793.267,639.658,86.9567
191,0,0.0102832,-0.0170358,-1.39125,793.293,639.687,86.9334
192,0,0.0131516,-0.0199995,-1.39153,793.293,639.678,86.9498
193,0,0.0243473,-0.0285623,-1.39037,793.184,639.817,87.1297
194,0,0.00956782,-0.0165824,-1.39142,793.271,639.676,86.9532
195,0,0.0124472,-0.0194603,-1.39142,793.273,639.683,86.9468
196,0,0.00369846,-0.00928807,-1.39147,793.268,639.793,87.1442
197,0,0.00590824,-0.0111366,-1.39139,793.273,639.775,87.1916
198,0,0.00588955,-0.0114927,-1.39156,793.235,639.777,87.1553
199,0,0.0137049,-0.0200001,-1.39097,793.301,639.69,86.9396
200,0,0.0120443,-0.0182214,-1.39101,793.284,639.663,86.9457
201,0,0.011864,-0.0189316,-1.3915,793.267,639.652,86.9566
202,0,0.0109972,-0.0187407,-1.39131,793.263,639.706,86.9756
203,0,0.00347135,-0.00903371,-1.39172,793.251,639.781,87.1663
204,0,0.0056533,-0.0109811,-1.39145,793.257,639.77,87.1589
205,0,0.0127738,-0.0194019,-1.39144,793.253,639.635,86.96
206,0,0.0122596,-0.0189546,-1.39143,793.257,639.652,86.9538
207,0,0.0115843,-0.0182942,-1.39147,793.264,639.676,86.9522
208,0,0.0121334,-0.0189639,-1.39128,793.264,639.667,86.9493
209,0,0.000779075,-0.00347052,-1.39081,793.061,640.164,87.8612
210,0,0.00761812,-0.0100004,-1.39079,793.086,640.051,87.6836
211,0,0.016689,-0.0260348,-1.39339,793.578,639.649,86.6851
212,0,0.00497739,-0.0113257,-1.39312,793.405,639.739,87.1281
213,0,0.00470596,-0.0119139,-1.39507,793.477,639.632,87.0751
214,0,0.00562347,-0.0125228,-1.39763,793.59,639.541,87.0473
215,0,0.00557478,-0.0120524,-1.40222,793.805,639.507,87.0932
216,0,0.00412697,-0.0110342,-1.40777,794.133,639.595,87.2161
217,0,-0.00557509,-0.00150804,-1.41452,794.578,640.107,87.448
218,0,-0.00468016,0.00716145,-1.41843,795.15,640.781,87.1637
219,0,-0.00622664,0.00526884,-1.42709,795.407,640.966,87.0819
220,0,-0.00543566,0.00316693,-1.4333,795.769,641.305,86.9816
221,0,-0.0118893,0.0106741,-1.44044,795.753,641.364,87.2564
222,0,-0.00492271,0.00247291,-1.45173,796.056,641.524,87.1087
223,0,-0.00184972,0.000813839,-1.4619,796.225,641.465,87.1242
224,0,-0.00184153,0.00369816,-1.47113,796.53,641.247,87.1805
225,0,-0.00338245,0.0035786,-1.48357,796.933,641.052,87.3227
226,0,-0.00522179,0.00485536,-1.49413,797.458,640.989,87.3545
227,0,-0.00280051,0.00262451,-1.50705,798.004,641.139,87.2562
228,0,-0.00559274,0.00336966,-1.51996,798.372,641.079,87.2363
229,0,-0.00497819,0.00160097,-1.53119,798.915,641.178,87.0995
230,0,-1.18963e-05,-0.00666835,-1.5435,799.395,641.18,86.7959
231,0,-0.00817,0.00224936,-1.55671,799.682,641.242,86.9371
232,0,-0.00532407,-0.000799164,-1.56886,799.901,641.114,86.9172
233,0,-0.00367808,-0.000191837,-1.58139,800.385,641.148,86.9366
234,0,-0.00455128,0.00248516,-1.59547,800.759,640.908,87.2578
235,0,-0.00202967,0.00165159,-1.61061,801.453,640.875,87.4243
236,0,-0.00247154,0.00190281,-1.62494,802.004,640.675,87.442
237,0,-0.000911343,-0.00438896,-1.64043,802.797,640.553,87.1538
238,0,-0.00374074,-0.00115125,-1.65277,803.238,640.532,87.1018
239,0,-0.00554862,-0.00084173,-1.66618,803.747,640.475,86.9218
240,0,-0.00610528,0.00240082,-1.67842,804.083,640.322,86.9193
241,0,-0.00655999,0.00408519,-1.69265,804.528,640.184,87.044
242,0,0.0112811,-0.0193504,-1.70634,804.978,639.703,86.6201
243,0,0.0117766,-0.0178003,-1.72313,805.714,639.247,86.69
244,0,0.0217005,-0.0309687,-1.73849,806.447,639.263,86.5434
245,0,0.00970499,-0.0147745,-1.75034,806.822,639.014,86.8558
246,0,0.00464451,-0.0112901,-1.76367,807.453,638.874,86.7489
247,0,0.00794513,-0.0216005,-1.77775,808.196,638.852,86.352
248,0,0.00379188,-0.0145079,-1.78737,808.2,638.859,86.5173
249,0,0.00921912,-0.0228796,-1.79784,808.565,638.818,86.3091
250,0,0.00930122,-0.0227224,-1.80861,808.814,638.822,86.3556
251,0,0.0115629,-0.0267153,-1.81794,808.89,638.778,86.426
252,0,0.0102945,-0.0248234,-1.82617,809.1,638.606,86.5321
253,0,0.0151173,-0.0321854,-1.83313,809.409,638.548,86.3661
254,0,0.0161002,-0.0321204,-1.83867,809.557,638.454,86.3656
255,0,0.0146067,-0.0288174,-1.84213,809.554,638.409,86.4597
256,0,0.0201715,-0.039914,-1.84416,809.62,638.455,86.2833
257,0,0.0212089,-0.0422682,-1.84574,809.669,638.423,86.1991
258,0,0.0200551,-0.0411467,-1.84657,809.754,638.442,86.1562
259,0,0.0303331,-0.0628195,-1.84747,809.927,638.126,85.7004
260,0,0.0322829,-0.064968,-1.84602,809.818,638.279,85.685
261,0,0.0314587,-0.0636479,-1.84695,809.911,638.147,85.7349
262,0,0.0320205,-0.0643448,-1.84638,809.857,638.246,85.6983
263,0,0.0317051,-0.0647247,-1.84644,809.821,638.254,85.7116
264,0,0.0320007,-0.0639244,-1.84623,809.872,638.274,85.6867
265,0,0.0330048,-0.0656621,-1.84609,809.865,638.276,85.6993
266,0,0.0228843,-0.0461667,-1.84583,809.709,638.141,86.0537
267,0,0.0233702,-0.0477479,-1.84539,809.602,637.95,86.099
268,0,0.0336009,-0.0676042,-1.84622,809.88,638.322,85.6059
269,0,0.0316848,-0.0638174,-1.8461,809.833,638.282,85.7038
270,0,0.0315026,-0.0632289,-1.84619,809.854,638.279,85.7085
271,0,0.0325164,-0.0650319,-1.84607,809.851,638.268,85.6871
272,0,0.0324388,-0.0651968,-1.84616,809.872,638.294,85.6379
273,0,0.0316022,-0.0640449,-1.84605,809.86,638.278,85.6478
274,0,0.0325316,-0.0649198,-1.84624,809.871,638.292,85.6633
275,0,0.0279662,-0.0558017,-1.84565,809.747,638.224,85.8514
276,0,0.0282162,-0.0564197,-1.84538,809.723,638.18,85.8615
277,0,0.0329404,-0.0655614,-1.84611,809.848,638.27,85.6495
278,0,0.0321074,-0.0641318,-1.84593,809.851,638.26,85.6659
279,0,0.0272306,-0.0555188,-1.8458,809.7,638.218,85.8776
280,0,0.0320991,-0.0644288,-1.84657,809.921,638.168,85.6517
281,0,0.0334967,-0.0664439,-1.84622,809.869,638.287,85.6433
282,0,0.0325129,-0.0651075,-1.84671,809.925,638.188,85.6558
283,0,0.0283333,-0.0571291,-1.84555,809.736,638.232,85.8234
284,0,0.0271856,-0.054608,-1.84568,809.734,638.165,85.8624
285,0,0.0308752,-0.0611271,-1.8457,809.8,638.239,85.7407
286,0,0.03199,-0.0637353,-1.84651,809.906,638.174,85.6998
287,0,0.0310083,-0.0629219,-1.84669,809.921,638.193,85.6791
288,0,0.0287959,-0.0578541,-1.84571,809.753,638.209,85.8195
289,0,0.0336997,-0.0663248,-1.84596,809.84,638.278,85.6831
290,0,0.0335308,-0.0661844,-1.84607,809.859,638.28,85.6617
291,0,0.0313871,-0.0635335,-1.84611,809.858,638.251,85.6804
292,0,0.032106,-0.0643867,-1.84606,809.85,638.257,85.6756
293,0,0.0333195,-0.0665367,-1.84615,809.872,638.307,85.6079
294,0,0.0322621,-0.0648115,-1.84611,809.864,638.272,85.6641
295,0,0.0306024,-0.0617955,-1.84676,809.907,638.196,85.71
296,0,0.0316035,-0.0635382,-1.84662,809.891,638.204,85.6791
297,0,0.0322367,-0.064482,-1.84611,809.843,638.264,85.6766
298,0,0.0317635,-0.0640167,-1.84655,809.898,638.193,85.6833
299,0,0.033232,-0.0665445,-1.84625,809.871,638.299,85.6349
300,0,0.028466,-0.0570837,-1.84553,809.735,638.242,85.837
301,0,0.032499,-0.0652224,-1.84603,809.848,638.266,85.6593
302,0,0.0276172,-0.0556185,-1.84572,809.744,638.214,85.8489
303,0,0.0327053,-0.0655871,-1.84599,809.845,638.261,85.6585
304,0,0.0321597,-0.0642292,-1.84611,809.853,638.296,85.6623
305,0,0.0323389,-0.0651289,-1.84598,809.843,638.285,85.6491
306,0,0.0311617,-0.0630449,-1.84654,809.907,638.187,85.6713
307,0,0.031055,-0.062642,-1.84613,809.852,638.281,85.6551
308,0,0.0340294,-0.0672184,-1.84603,809.86,638.273,85.641
309,0,0.0328944,-0.065851,-1.84618,809.868,638.305,85.6481
310,0,0.0313897,-0.0631433,-1.84583,809.745,638.247,85.7338
311,0,0.0315802,-0.0636326,-1.84666,809.92,638.188,85.682
312,0,0.0325731,-0.0654357,-1.84613,809.849,638.293,85.6445
313,0,0.0330909,-0.0658166,-1.84587,809.832,638.282,85.6573
314,0,0.0315495,-0.0629263,-1.84593,809.733,638.264,85.7558
315,0,0.0318187,-0.0638723,-1.84602,809.841,638.273,85.6877
316,0,0.031989,-0.0639694,-1.84608,809.848,638.298,85.6716
317,0,0.0321405,-0.0646349,-1.8466,809.907,638.204,85.6526
318,0,0.0321123,-0.0643925,-1.84625,809.847,638.28,85.6617
319,0,0.0328468,-0.0648822,-1.84619,809.84,638.289,85.6581
320,0,0.0312706,-0.0628006,-1.84605,809.816,638.279,85.6885
321,0,0.0317327,-0.06384,-1.84603,809.854,638.28,85.6909
322,0,0.0320284,-0.0644487,-1.84598,809.852,638.247,85.6577
323,0,0.0326768,-0.065254,-1.8461,809.864,638.289,85.6382
324,0,0.0310743,-0.0629669,-1.84608,809.709,638.252,85.7515
325,0,0.0315181,-0.0634156,-1.84665,809.932,638.197,85.6687
326,0,0.0320107,-0.0643767,-1.84601,809.849,638.261,85.6537
327,0,0.0317449,-0.0636177,-1.84677,809.928,638.182,85.6682
328,0,0.0318154,-0.063584,-1.84591,809.818,638.259,85.6675
329,0,0.0269333,-0.0544593,-1.84552,809.729,638.213,85.8423
330,0,0.0282043,-0.0567279,-1.84587,809.72,638.239,85.8426
331,0,0.0321521,-0.064674,-1.8462,809.841,638.254,85.6525
332,0,0.0321468,-0.0645359,-1.84614,809.869,638.294,85.6459
333,0,0.0316321,-0.0640323,-1.84597,809.873,638.286,85.6628
334,0,0.0324721,-0.0653065,-1.8462,809.894,638.285,85.6066
335,0,0.032173,-0.0644328,-1.84612,809.848,638.282,85.6563
336,0,0.0316913,-0.0637707,-1.84611,809.854,638.248,85.6727
337,0,0.0328718,-0.0651412,-1.84605,809.845,638.271,85.6557
338,0,0.0306015,-0.0618016,-1.84675,809.934,638.226,85.656
339,0,0.0265896,-0.0541824,-1.84547,809.702,638.236,85.8465
340,0,0.0319203,-0.0642931,-1.84607,809.834,638.248,85.6533
341,0,0.0304131,-0.0616325,-1.84579,809.751,638.247,85.7463
342,0,0.0313527,-0.0628337,-1.84663,809.917,638.177,85.6898
343,0,0.032883,-0.0654687,-1.84607,809.843,638.264,85.6775
344,0,0.032676,-0.0655076,-1.84622,809.858,638.275,85.6234
345,0,0.0324216,-0.0647322,-1.84619,809.857,638.292,85.6348
346,0,0.0284796,-0.0581395,-1.84632,809.856,638.308,85.7641
347,0,0.0325191,-0.0650147,-1.84606,809.841,638.297,85.6395
348,0,0.0317276,-0.0631177,-1.84662,809.909,638.178,85.6659
349,0,0.032078,-0.0644913,-1.84607,809.838,638.245,85.6848
350,0,0.0326218,-0.0653045,-1.84618,809.855,638.267,85.6679
351,0,0.0324516,-0.0648346,-1.84614,809.853,638.274,85.6565
352,0,0.0327837,-0.065321,-1.84605,809.853,638.276,85.6565
353,0,0.0306881,-0.0620372,-1.84677,809.892,638.181,85.6883
354,0,0.0330455,-0.0658825,-1.84612,809.844,638.269,85.667
355,0,0.0279249,-0.0562783,-1.84554,809.729,638.226,85.8341
356,0,0.0306507,-0.0619461,-1.84671,809.91,638.172,85.6645
357,0,0.0325868,-0.0651539,-1.84594,809.829,638.29,85.6493
358,0,0.0286928,-0.0570354,-1.84562,809.741,638.218,85.8196
359,0,0.0320461,-0.0638938,-1.84609,809.823,638.224,85.6949
360,0,0.0259632,-0.052279,-1.84591,809.761,638.266,85.9065
361,0,0.0327667,-0.0655179,-1.84613,809.85,638.267,85.6431
362,0,0.0317632,-0.064138,-1.84612,809.85,638.279,85.6293
363,0,0.0318161,-0.0642888,-1.84619,809.884,638.284,85.63
364,0,0.013162,-0.0261211,-1.84459,809.4,638.253,86.549
365,0,0.0213179,-0.0431982,-1.8462,809.744,638.567,86.1435
366,0,0.0211141,-0.0419362,-1.84586,809.756,638.537,86.1414
367,0,0.0181944,-0.0362809,-1.84528,809.636,638.526,86.273
368,0,0.0207485,-0.0409676,-1.84596,809.741,638.546,86.157
369,0,0.020433,-0.0412131,-1.84589,809.752,638.549,86.1776
370,0,0.0162907,-0.0324267,-1.84522,809.625,638.513,86.3326
371,0,0.0203452,-0.0398337,-1.84648,809.816,638.468,86.1674
372,0,0.0185651,-0.037708,-1.84645,809.802,638.467,86.2115
373,0,0.0326983,-0.0656007,-1.84674,809.92,638.215,85.6437
374,0,0.0321362,-0.0646763,-1.84614,809.861,638.261,85.6611
375,0,0.0322838,-0.064417,-1.84614,809.841,638.275,85.6418
376,0,0.0331834,-0.0657711,-1.84632,809.885,638.271,85.6481
377,0,0.0335904,-0.066417,-1.84619,809.85,638.263,85.6424
378,0,0.0330261,-0.0659997,-1.84618,809.883,638.275,85.6301
379,0,0.0321467,-0.0640259,-1.84609,809.843,638.267,85.6606
380,0,0.0335961,-0.0664014,-1.84599,809.839,638.274,85.649
381,0,0.030662,-0.0623411,-1.84672,809.917,638.177,85.6434
382,0,0.0330813,-0.0658394,-1.84606,809.858,638.297,85.6195
383,0,0.0276657,-0.0554922,-1.8456,809.726,638.224,85.8296
384,0,0.0324159,-0.0649591,-1.84657,809.896,638.197,85.6409
385,0,0.0316736,-0.0635006,-1.8467,809.91,638.184,85.6593
386,0,0.0292452,-0.059475,-1.84642,809.89,638.299,85.7327
387,0,0.033708,-0.0668557,-1.84607,809.855,638.307,85.6181
388,0,0.0312833,-0.0623545,-1.84592,809.81,638.279,85.6915
