Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
849,0,-0.00828014,0.00314259,-1.54065,-30.8523,749.041,95.2567,,,,,,,,,,,,,,,,,,
850,0,-0.0100195,0.00530027,-1.5405,-30.8604,749.038,95.2923,,,,,,,,,,,,,,,,,,
851,0,-0.00985826,0.00497492,-1.54056,-30.8582,749.027,95.2606,,,,,,,,,,,,,,,,,,
852,0,-0.01033,0.00564235,-1.54055,-30.8493,749.03,95.2805,,,,,,,,,,,,,,,,,,
853,0,-0.0104184,0.00547748,-1.5406,-30.8424,749.03,95.2695,,,,,,,,,,,,,,,,,,
854,0,-0.00950382,0.00443485,-1.54053,-30.8596,749.026,95.2761,,,,,,,,,,,,,,,,,,
855,0,-0.00897744,0.00399853,-1.54075,-30.8558,749.057,95.2587,,,,,,,,,,,,,,,,,,
856,0,-0.0104518,0.00572883,-1.54059,-30.8434,749.03,95.2791,,,,,,,,,,,,,,,,,,
857,0,-0.0100656,0.00531748,-1.54065,-30.8539,749.027,95.2692,,,,,,,,,,,,,,,,,,
858,0,-0.00968617,0.00473026,-1.5406,-30.8482,749.029,95.2749,,,,,,,,,,,,,,,,,,
859,0,-0.00915735,0.00418644,-1.54051,-30.8497,749.017,95.2717,,,,,,,,,,,,,,,,,,
860,0,-0.00954424,0.00455844,-1.54063,-30.8447,749.031,95.2632,,,,,,,,,,,,,,,,,,
861,0,-0.00920472,0.00417934,-1.54062,-30.8525,749.043,95.2836,,,,,,,,,,,,,,,,,,
862,0,-0.00964579,0.00469331,-1.54062,-30.8479,749.016,95.2784,,,,,,,,,,,,,,,,,,
863,0,-0.00691659,0.00149085,-1.54025,-30.8996,748.911,95.1902,,,,,,,,,,,,,,,,,,
864,0,-0.00984832,0.00495239,-1.54063,-30.8476,749.021,95.2623,,,,,,,,,,,,,,,,,,
865,0,-0.0102332,0.00524228,-1.54051,-30.855,749.033,95.2798,,,,,,,,,,,,,,,,,,
866,0,-0.0102992,0.00530783,-1.54053,-30.8567,749.045,95.2798,,,,,,,,,,,,,,,,,,
867,0,-0.00859613,0.0033201,-1.54052,-30.8435,749.037,95.2452,,,,,,,,,,,,,,,,,,
868,0,-0.00945018,0.00445218,-1.54055,-30.8551,749.038,95.2668,,,,,,,,,,,,,,,,,,
869,0,-0.00967359,0.00477555,-1.54063,-30.863,749.031,95.257,,,,,,,,,,,,,,,,,,
870,0,-0.0069508,0.00118248,-1.54033,-30.8896,748.929,95.1795,,,,,,,,,,,,,,,,,,
871,0,-0.0094611,0.00481664,-1.54059,-30.8481,749.043,95.2855,,,,,,,,,,,,,,,,,,
872,0,-0.00672068,0.00146196,-1.5402,-30.9105,748.928,95.1943,,,,,,,,,,,,,,,,,,
873,0,-0.0102912,0.00546591,-1.54061,-30.8591,749.039,95.2791,,,,,,,,,,,,,,,,,,
874,0,-0.00963486,0.00470791,-1.54064,-30.8438,749.034,95.273,,,,,,,,,,,,,,,,,,
875,0,-0.00908802,0.00388096,-1.54062,-30.8618,749.023,95.2684,,,,,,,,,,,,,,,,,,
876,0,-0.00845062,0.0031224,-1.54056,-30.8535,749.017,95.2477,,,,,,,,,,,,,,,,,,
877,0,-0.00709442,0.00163013,-1.54023,-30.9156,748.919,95.2017,,,,,,,,,,,,,,,,,,
878,0,-0.00940704,0.00432695,-1.5406,-30.8494,749.034,95.2386,,,,,,,,,,,,,,,,,,
879,0,-0.00954089,0.00453193,-1.54058,-30.8445,749.044,95.2597,,,,,,,,,,,,,,,,,,
880,0,-0.00861357,0.00361202,-1.54063,-30.8546,749.035,95.2468,,,,,,,,,,,,,,,,,,
881,0,-0.0105225,0.00586472,-1.54058,-30.8547,749.022,95.276,,,,,,,,,,,,,,,,,,
882,0,-0.0100992,0.00529226,-1.54073,-30.8394,749.033,95.2653,,,,,,,,,,,,,,,,,,
883,0,-0.00935714,0.00446259,-1.54065,-30.8496,749.037,95.2735,,,,,,,,,,,,,,,,,,
884,0,-0.00892304,0.00399443,-1.54071,-30.8456,749.037,95.2592,,,,,,,,,,,,,,,,,,
885,0,-0.00967634,0.00483316,-1.54044,-30.8555,749.022,95.2548,,,,,,,,,,,,,,,,,,
886,0,-0.0102461,0.00550292,-1.54064,-30.8468,749.033,95.2554,,,,,,,,,,,,,,,,,,
887,0,-0.0092378,0.00465292,-1.54063,-30.8549,749.036,95.2707,,,,,,,,,,,,,,,,,,
888,0,-0.0102213,0.00529179,-1.54064,-30.8432,749.007,95.2672,,,,,,,,,,,,,,,,,,
889,0,-0.00627435,0.00074411,-1.54034,-30.9063,748.915,95.1778,,,,,,,,,,,,,,,,,,
890,0,-0.00659379,0.00100852,-1.54025,-30.9006,748.91,95.1805,,,,,,,,,,,,,,,,,,
891,0,-0.00927336,0.00421759,-1.54063,-30.849,749.042,95.2539,,,,,,,,,,,,,,,,,,
892,0,-0.00991782,0.00489636,-1.5406,-30.8518,749.04,95.252,,,,,,,,,,,,,,,,,,
893,0,-0.00925281,0.00433657,-1.54055,-30.8453,749.041,95.2612,,,,,,,,,,,,,,,,,,
894,0,-0.00926343,0.00456124,-1.54063,-30.848,749.015,95.2625,,,,,,,,,,,,,,,,,,
895,0,-0.0095366,0.00464872,-1.54057,-30.8659,749.027,95.2808,,,,,,,,,,,,,,,,,,
896,0,-0.00917414,0.00425906,-1.54063,-30.848,749.024,95.2665,,,,,,,,,,,,,,,,,,
897,0,-0.00995783,0.0052133,-1.5405,-30.8466,749.029,95.2766,,,,,,,,,,,,,,,,,,
898,0,-0.0095494,0.00455327,-1.54066,-30.8372,749.028,95.2629,,,,,,,,,,,,,,,,,,
899,0,-0.0100552,0.00515921,-1.54067,-30.8484,749.03,95.2754,,,,,,,,,,,,,,,,,,
900,0,-0.00932951,0.00436047,-1.54063,-30.8516,749.03,95.2634,,,,,,,,,,,,,,,,,,
901,0,-0.0102501,0.00512838,-1.5406,-30.8443,749.024,95.2426,,,,,,,,,,,,,,,,,,
902,0,-0.00929045,0.00444575,-1.54066,-30.8519,749.049,95.2598,,,,,,,,,,,,,,,,,,
903,0,-0.00895078,0.00411328,-1.54058,-30.8636,749.038,95.263,,,,,,,,,,,,,,,,,,
904,0,-0.00919385,0.00438739,-1.54054,-30.8555,749.029,95.27,,,,,,,,,,,,,,,,,,
905,0,-0.00883485,0.00373999,-1.54059,-30.8522,749.022,95.2739,,,,,,,,,,,,,,,,,,
906,0,-0.0102589,0.00538016,-1.5406,-30.8541,749.032,95.2765,,,,,,,,,,,,,,,,,,
907,0,-0.00920703,0.00409898,-1.54054,-30.8516,749.012,95.2678,,,,,,,,,,,,,,,,,,
908,0,-0.00932629,0.00447742,-1.54063,-30.8581,749.024,95.2613,,,,,,,,,,,,,,,,,,
909,0,-0.00978456,0.0049418,-1.54047,-30.8632,749.029,95.2637,,,,,,,,,,,,,,,,,,
910,0,-0.00845922,0.00356689,-1.54065,-30.8472,749.018,95.2672,,,,,,,,,,,,,,,,,,
911,0,-0.00612562,0.000543057,-1.54029,-30.8982,748.904,95.1735,,,,,,,,,,,,,,,,,,
912,0,-0.00724526,0.00175746,-1.54025,-30.8989,748.917,95.2014,,,,,,,,,,,,,,,,,,
913,0,-0.00982482,0.00499557,-1.54048,-30.856,749.024,95.2698,,,,,,,,,,,,,,,,,,
914,0,-0.00894837,0.00394727,-1.54062,-30.8507,749.03,95.2426,,,,,,,,,,,,,,,,,,
915,0,-0.0096551,0.00491112,-1.54051,-30.8569,749.036,95.2677,,,,,,,,,,,,,,,,,,
916,0,-0.00920597,0.00411494,-1.54055,-30.8719,749.037,95.2759,,,,,,,,,,,,,,,,,,
917,0,-0.0067707,0.00114649,-1.54033,-30.8987,748.899,95.1766,,,,,,,,,,,,,,,,,,
918,0,-0.00979508,0.00495434,-1.54071,-30.8572,749.02,95.2566,,,,,,,,,,,,,,,,,,
919,0,-0.00802476,0.00307775,-1.54063,-30.8593,749.003,95.2402,,,,,,,,,,,,,,,,,,
920,0,-0.00991557,0.00505418,-1.54048,-30.8579,749.034,95.2571,,,,,,,,,,,,,,,,,,
921,0,-0.00627235,0.000699738,-1.54034,-30.8962,748.924,95.1734,,,,,,,,,,,,,,,,,,
922,0,-0.00635456,0.000565782,-1.5403,-30.9103,748.916,95.1612,,,,,,,,,,,,,,,,,,
923,0,-0.0101793,0.00529341,-1.54073,-30.847,749.045,95.2454,,,,,,,,,,,,,,,,,,
924,0,-0.0105434,0.00595605,-1.54065,-30.8556,749.027,95.2786,,,,,,,,,,,,,,,,,,
925,0,-0.00791394,0.00291918,-1.5406,-30.8441,749.041,95.2644,,,,,,,,,,,,,,,,,,
926,0,-0.0100307,0.00502356,-1.54061,-30.8511,749.043,95.2706,,,,,,,,,,,,,,,,,,
927,0,-0.0101572,0.0052203,-1.54053,-30.8464,749.005,95.268,,,,,,,,,,,,,,,,,,
928,0,-0.0107288,0.0059386,-1.54058,-30.8437,749.019,95.2833,,,,,,,,,,,,,,,,,,
929,0,-0.00969395,0.0046355,-1.54062,-30.8429,749.021,95.2508,,,,,,,,,,,,,,,,,,
930,0,-0.00880015,0.00373937,-1.54058,-30.8503,749.018,95.2524,,,,,,,,,,,,,,,,,,
931,0,-0.00629093,0.000781726,-1.54036,-30.8956,748.939,95.1924,,,,,,,,,,,,,,,,,,
932,0,-0.0099055,0.005179,-1.54049,-30.8596,749.025,95.2942,,,,,,,,,,,,,,,,,,
933,0,-0.00649152,0.0009588,-1.54025,-30.8869,748.933,95.1893,,,,,,,,,,,,,,,,,,
934,0,-0.0071471,0.00165886,-1.5402,-30.9066,748.905,95.19,,,,,,,,,,,,,,,,,,
935,0,-0.0103179,0.0056566,-1.54066,-30.8502,749.015,95.2649,,,,,,,,,,,,,,,,,,
936,0,-0.00623794,0.000874079,-1.54032,-30.9079,748.917,95.1988,,,,,,,,,,,,,,,,,,
937,0,-0.00993625,0.00506849,-1.54066,-30.8424,749.028,95.263,,,,,,,,,,,,,,,,,,
938,0,-0.00929638,0.00428457,-1.5407,-30.8432,749.036,95.2683,,,,,,,,,,,,,,,,,,
939,0,-0.00935865,0.00446865,-1.54064,-30.8507,749.042,95.2592,,,,,,,,,,,,,,,,,,
940,0,-0.00894304,0.00392587,-1.54065,-30.8535,749.013,95.2444,,,,,,,,,,,,,,,,,,
941,0,-0.00921737,0.00439311,-1.54053,-30.8528,749.026,95.2701,,,,,,,,,,,,,,,,,,
942,0,-0.0095512,0.0047749,-1.54072,-30.8481,749.033,95.2542,,,,,,,,,,,,,,,,,,
943,0,-0.00904851,0.00402853,-1.54052,-30.8494,749.031,95.2608,,,,,,,,,,,,,,,,,,
944,0,-0.0102729,0.00542178,-1.54062,-30.8464,749.022,95.2738,,,,,,,,,,,,,,,,,,
945,0,-0.0093436,0.00418592,-1.54058,-30.8587,749.02,95.2706,,,,,,,,,,,,,,,,,,
946,0,-0.0105191,0.00596529,-1.54062,-30.854,749.015,95.2655,,,,,,,,,,,,,,,,,,
947,0,-0.00629724,0.000813634,-1.54027,-30.8931,748.933,95.1933,,,,,,,,,,,,,,,,,,
948,0,-0.0103752,0.00560778,-1.54058,-30.8406,749.019,95.261,,,,,,,,,,,,,,,,,,
949,0,-0.00891932,0.00376878,-1.54065,-30.8374,749.042,95.2423,,,,,,,,,,,,,,,,,,
950,0,-0.00928981,0.00448556,-1.54055,-30.852,749.028,95.2527,,,,,,,,,,,,,,,,,,
951,0,-0.0092455,0.00382997,-1.54064,-30.8473,749.035,95.2383,,,,,,,,,,,,,,,,,,
952,0,-0.00885872,0.00399359,-1.54062,-30.8484,749.017,95.2524,,,,,,,,,,,,,,,,,,
953,0,-0.00670868,0.000485184,-1.5412,-30.7783,749.12,95.1559,,,,,,,,,,,,,,,,,,
954,0,-0.010374,0.0055866,-1.54056,-30.8703,749.024,95.2806,,,,,,,,,,,,,,,,,,
955,0,-0.00976689,0.0048646,-1.54066,-30.8531,749.027,95.2506,,,,,,,,,,,,,,,,,,
956,0,-0.00909532,0.00420883,-1.5406,-30.8479,749.032,95.2679,,,,,,,,,,,,,,,,,,
957,0,-0.00973451,0.00486447,-1.54063,-30.8567,749.026,95.2428,,,,,,,,,,,,,,,,,,
958,0,-0.00650894,0.000809491,-1.54024,-30.9155,748.924,95.1559,,,,,,,,,,,,,,,,,,
959,0,-0.0100792,0.00522723,-1.54057,-30.8529,749.034,95.2656,,,,,,,,,,,,,,,,,,
960,0,-0.00870046,0.00359073,-1.54064,-30.8413,749.029,95.2587,,,,,,,,,,,,,,,,,,
961,0,-0.00943059,0.00476438,-1.54062,-30.854,749.031,95.2787,,,,,,,,,,,,,,,,,,
962,0,-0.00580748,0.000419178,-1.5403,-30.8955,748.933,95.1969,,,,,,,,,,,,,,,,,,
963,0,-0.00971238,0.00484587,-1.54064,-30.8506,749.023,95.2579,,,,,,,,,,,,,,,,,,
964,0,-0.00653229,0.00111368,-1.54034,-30.9088,748.915,95.1876,,,,,,,,,,,,,,,,,,
965,0,-0.00973782,0.00463124,-1.54051,-30.8457,749.04,95.2567,,,,,,,,,,,,,,,,,,
966,0,-0.00908296,0.00416845,-1.54057,-30.8545,749.035,95.2763,,,,,,,,,,,,,,,,,,
967,0,-0.00871865,0.00356111,-1.54064,-30.842,749.023,95.2375,,,,,,,,,,,,,,,,,,
968,0,-0.00926023,0.00419021,-1.54067,-30.848,749.042,95.244,,,,,,,,,,,,,,,,,,
969,0,-0.00771364,0.0023738,-1.54063,-30.8417,749.036,95.1962,,,,,,,,,,,,,,,,,,
970,0,-0.00634925,0.000605471,-1.54032,-30.8918,748.919,95.1792,,,,,,,,,,,,,,,,,,
971,0,-0.00963583,0.00484504,-1.54053,-30.8604,749.023,95.2693,,,,,,,,,,,,,,,,,,
972,0,-0.00969434,0.00480543,-1.54064,-30.8659,749.011,95.2548,,,,,,,,,,,,,,,,,,
973,0,-0.00655998,0.00130172,-1.54039,-30.9077,748.933,95.1731,,,,,,,,,,,,,,,,,,
974,0,-0.00923098,0.00426691,-1.54067,-30.8418,749.031,95.2517,,,,,,,,,,,,,,,,,,
975,0,-0.00741409,0.00206747,-1.54022,-30.9085,748.921,95.1787,,,,,,,,,,,,,,,,,,
976,0,-0.00998163,0.00518653,-1.54062,-30.8498,749.042,95.2578,,,,,,,,,,,,,,,,,,
977,0,-0.00893978,0.00402392,-1.54058,-30.8548,749.036,95.2392,,,,,,,,,,,,,,,,,,
978,0,-0.00950157,0.00484751,-1.54072,-30.8427,749.032,95.2635,,,,,,,,,,,,,,,,,,
979,0,-0.0103204,0.00552094,-1.54072,-30.8406,749.04,95.258,,,,,,,,,,,,,,,,,,
980,0,-0.00638656,-0.000355402,-1.54182,-30.6387,749.25,95.1034,,,,,,,,,,,,,,,,,,
981,0,-0.00866033,0.00341599,-1.54113,-30.7323,749.168,95.2058,,,,,,,,,,,,,,,,,,
982,0,-0.0123931,0.00865319,-1.54049,-30.8698,748.898,95.3553,,,,,,,,,,,,,,,,,,
983,0,-0.0112417,0.00708153,-1.54028,-30.9397,748.977,95.343,,,,,,,,,,,,,,,,,,
984,0,-0.00604568,0.000457623,-1.54019,-30.9067,748.904,95.1722,,,,,,,,,,,,,,,,,,
985,0,-0.00869979,0.00362026,-1.54059,-30.8387,749.029,95.2306,,,,,,,,,,,,,,,,,,
986,0,-0.00885852,0.00374906,-1.54049,-30.8511,749.012,95.2552,,,,,,,,,,,,,,,,,,
987,0,-0.00925791,0.00460822,-1.54059,-30.8629,749.01,95.2675,,,,,,,,,,,,,,,,,,
988,0,-0.00933284,0.00451142,-1.5406,-30.8265,749.023,95.2564,,,,,,,,,,,,,,,,,,
989,0,-0.00952357,0.00458406,-1.54065,-30.8427,749.02,95.2719,,,,,,,,,,,,,,,,,,
990,0,-0.00990506,0.0051182,-1.54061,-30.8441,749.025,95.2604,,,,,,,,,,,,,,,,,,
991,0,-0.00904616,0.00432239,-1.5406,-30.8502,749.023,95.2589,,,,,,,,,,,,,,,,,,
992,0,-0.00685799,0.000904656,-1.5411,-30.7895,749.107,95.1787,,,,,,,,,,,,,,,,,,
993,0,-0.0102178,0.00513252,-1.54122,-30.7323,749.162,95.2482,,,,,,,,,,,,,,,,,,
994,0,-0.00892351,0.00383107,-1.54063,-30.8469,749.035,95.2255,,,,,,,,,,,,,,,,,,
995,0,-0.00622821,0.000715298,-1.54027,-30.9079,748.924,95.1704,,,,,,,,,,,,,,,,,,
996,0,-0.00980984,0.00508733,-1.54066,-30.8381,749.037,95.2535,,,,,,,,,,,,,,,,,,
997,0,-0.0105563,0.00621876,-1.54019,-30.9166,748.796,95.3075,,,,,,,,,,,,,,,,,,
998,0,-0.00928453,0.00424292,-1.5406,-30.8604,749.04,95.2524,,,,,,,,,,,,,,,,,,
999,0,-0.00957143,0.00460183,-1.54052,-30.8528,749.017,95.2655,,,,,,,,,,,,,,,,,,
1000,0,-0.00955212,0.00461803,-1.54063,-30.845,749.026,95.252,,,,,,,,,,,,,,,,,,
1001,0,-0.00940548,0.00445902,-1.54064,-30.8409,749.029,95.2589,,,,,,,,,,,,,,,,,,
1002,0,-0.00935427,0.0045089,-1.54057,-30.863,749.025,95.2649,,,,,,,,,,,,,,,,,,
1003,0,-0.00882967,0.00349903,-1.54066,-30.8372,749.027,95.2161,,,,,,,,,,,,,,,,,,
1004,0,-0.00933658,0.00437615,-1.54059,-30.849,749.018,95.2616,,,,,,,,,,,,,,,,,,
1005,0,-0.00577665,0.000220924,-1.54024,-30.8994,748.915,95.1692,,,,,,,,,,,,,,,,,,
1006,0,-0.00934858,0.00444594,-1.54063,-30.8436,749.022,95.2534,,,,,,,,,,,,,,,,,,
1007,0,-0.00622469,0.000775875,-1.54026,-30.915,748.93,95.177,,,,,,,,,,,,,,,,,,
1008,0,-0.00943362,0.00441792,-1.54072,-30.8444,749.022,95.2361,,,,,,,,,,,,,,,,,,
1009,0,-0.0087107,0.0037469,-1.54062,-30.8537,749.021,95.2531,,,,,,,,,,,,,,,,,,
1010,0,-0.00775441,0.00240004,-1.54026,-30.904,748.925,95.2006,,,,,,,,,,,,,,,,,,
1011,0,-0.00900827,0.00429268,-1.54055,-30.8596,749.014,95.2407,,,,,,,,,,,,,,,,,,
1012,0,-0.00647158,0.000981635,-1.54027,-30.8941,748.931,95.1816,,,,,,,,,,,,,,,,,,
1013,0,-0.00945603,0.00470463,-1.54068,-30.8504,749.042,95.2514,,,,,,,,,,,,,,,,,,
1014,0,-0.00809923,0.00311646,-1.54059,-30.8471,749.029,95.2378,,,,,,,,,,,,,,,,,,
1015,0,-0.00948684,0.00446881,-1.54058,-30.846,749.028,95.2714,,,,,,,,,,,,,,,,,,
1016,0,-0.00944847,0.00463354,-1.54065,-30.8577,749.02,95.2664,,,,,,,,,,,,,,,,,,
1017,0,-0.0091631,0.00427481,-1.5406,-30.8627,749.013,95.2596,,,,,,,,,,,,,,,,,,
1018,0,-0.00849868,0.00226985,-1.54168,-30.66,749.23,95.1223,,,,,,,,,,,,,,,,,,
1019,0,-0.00652473,0.0009686,-1.54022,-30.9008,748.924,95.1539,,,,,,,,,,,,,,,,,,
1020,0,-0.00679949,0.00145306,-1.54033,-30.9066,748.921,95.1844,,,,,,,,,,,,,,,,,,
1021,0,-0.00974948,0.00505047,-1.54051,-30.8481,749.011,95.2583,,,,,,,,,,,,,,,,,,
1022,0,-0.00973319,0.00486719,-1.54059,-30.8546,749.011,95.272,,,,,,,,,,,,,,,,,,
1023,0,-0.00985714,0.00505849,-1.54058,-30.8528,749.036,95.2798,,,,,,,,,,,,,,,,,,
1024,0,-0.00983438,0.00516779,-1.54053,-30.8604,749.038,95.2645,,,,,,,,,,,,,,,,,,
1025,0,-0.00980738,0.00504511,-1.54057,-30.8552,749.027,95.2545,,,,,,,,,,,,,,,,,,
1026,0,-0.00937134,0.00459785,-1.54049,-30.8523,749.011,95.266,,,,,,,,,,,,,,,,,,
1027,0,-0.00956269,0.00489536,-1.54059,-30.8553,749,95.2755,,,,,,,,,,,,,,,,,,
1028,0,-0.00588801,0.000136425,-1.54044,-30.8876,748.919,95.1602,,,,,,,,,,,,,,,,,,
1029,0,-0.0113512,0.00740553,-1.54019,-30.948,748.979,95.3547,,,,,,,,,,,,,,,,,,
1030,0,-0.0096093,0.00488849,-1.54057,-30.8474,749.032,95.2485,,,,,,,,,,,,,,,,,,
1031,0,-0.00935563,0.00445184,-1.54053,-30.8619,749.021,95.2354,,,,,,,,,,,,,,,,,,
1032,0,-0.00729475,0.00190003,-1.54024,-30.9174,748.903,95.1917,,,,,,,,,,,,,,,,,,
1033,0,-0.00916255,0.00406707,-1.54063,-30.8612,749.021,95.2506,,,,,,,,,,,,,,,,,,
1034,0,-0.0091974,0.00420634,-1.5406,-30.8383,749.012,95.2461,,,,,,,,,,,,,,,,,,
1035,0,-0.00902979,0.0042163,-1.54059,-30.8438,749.017,95.2653,,,,,,,,,,,,,,,,,,
1036,0,-0.00914578,0.00414937,-1.54053,-30.8549,749.035,95.2557,,,,,,,,,,,,,,,,,,
1037,0,-0.0136892,0.0101316,-1.54051,-30.8644,748.911,95.3617,,,,,,,,,,,,,,,,,,
1038,0,-0.00893982,0.0041439,-1.54062,-30.8562,749.016,95.2691,,,,,,,,,,,,,,,,,,
1039,0,-0.010408,0.00578735,-1.54062,-30.8453,749.014,95.278,,,,,,,,,,,,,,,,,,
1040,0,-0.00889602,0.00394666,-1.54054,-30.8451,749.009,95.2547,,,,,,,,,,,,,,,,,,
1041,0,-0.00901616,0.00395778,-1.54074,-30.838,749.038,95.2315,,,,,,,,,,,,,,,,,,
1042,0,-0.0094175,0.00443845,-1.54066,-30.8459,749.03,95.2453,,,,,,,,,,,,,,,,,,
1043,0,-0.00881593,0.00388628,-1.54062,-30.8646,749.011,95.2314,,,,,,,,,,,,,,,,,,
1044,0,-0.0094533,0.00461545,-1.54062,-30.8429,749.014,95.2428,,,,,,,,,,,,,,,,,,
1045,0,-0.00965666,0.00482258,-1.54053,-30.8535,749.026,95.2595,,,,,,,,,,,,,,,,,,
1046,0,-0.00904848,0.00411645,-1.54056,-30.8561,749.012,95.2513,,,,,,,,,,,,,,,,,,
1047,0,-0.00992476,0.00521647,-1.54049,-30.8664,749.003,95.2662,,,,,,,,,,,,,,,,,,
1048,0,-0.0087911,0.00388642,-1.54076,-30.854,749.035,95.2507,,,,,,,,,,,,,,,,,,
1049,0,-0.00959147,0.00472592,-1.54038,-30.8536,749.009,95.2706,,,,,,,,,,,,,,,,,,
1050,0,-0.00687923,0.000762006,-1.54112,-30.774,749.086,95.1794,,,,,,,,,,,,,,,,,,
1051,0,-0.00900871,0.00443495,-1.54065,-30.8383,749.034,95.2559,,,,,,,,,,,,,,,,,,
1052,0,-0.00980881,0.00493943,-1.54064,-30.8373,749.024,95.2518,,,,,,,,,,,,,,,,,,
1053,0,-0.00860976,0.00346823,-1.54072,-30.8422,749.021,95.2209,,,,,,,,,,,,,,,,,,
1054,0,-0.00965915,0.004671,-1.54059,-30.8511,749.02,95.2493,,,,,,,,,,,,,,,,,,
1055,0,-0.00922726,0.00429333,-1.54063,-30.8445,749.025,95.2458,,,,,,,,,,,,,,,,,,
1056,0,-0.00963108,0.00487348,-1.5406,-30.8479,749.03,95.2702,,,,,,,,,,,,,,,,,,
1057,0,-0.0101103,0.00510471,-1.5405,-30.8541,749.033,95.2516,,,,,,,,,,,,,,,,,,
1058,0,-0.00775695,0.00243951,-1.54035,-30.8992,748.92,95.1803,,,,,,,,,,,,,,,,,,
1059,0,-0.00663562,0.00119245,-1.54029,-30.9101,748.906,95.171,,,,,,,,,,,,,,,,,,
1060,0,-0.00976306,0.00502833,-1.54062,-30.8439,749.012,95.2611,,,,,,,,,,,,,,,,,,
1061,0,-0.0096484,0.00500172,-1.54056,-30.867,749.016,95.271,,,,,,,,,,,,,,,,,,
1062,0,-0.00934645,0.00462505,-1.5406,-30.851,749.01,95.2602,,,,,,,,,,,,,,,,,,
1063,0,-0.006111,0.000479606,-1.54038,-30.9079,748.919,95.1756,,,,,,,,,,,,,,,,,,
1064,0,-0.00946432,0.00448078,-1.54055,-30.8479,749.029,95.2405,,,,,,,,,,,,,,,,,,
1065,0,-0.00980517,0.00499506,-1.5407,-30.8499,749.021,95.253,,,,,,,,,,,,,,,,,,
1066,0,-0.0131731,0.00942544,-1.54057,-30.864,748.916,95.3629,,,,,,,,,,,,,,,,,,
1067,0,-0.00830778,0.00314959,-1.54056,-30.8415,749.007,95.2528,,,,,,,,,,,,,,,,,,
1068,0,-0.0100104,0.00501831,-1.54064,-30.8414,749.022,95.2391,,,,,,,,,,,,,,,,,,
1069,0,-0.00877081,0.00392944,-1.5406,-30.8588,749.025,95.2368,,,,,,,,,,,,,,,,,,
1070,0,-0.00951956,0.00475382,-1.5406,-30.8589,749.023,95.2359,,,,,,,,,,,,,,,,,,
1071,0,-0.00638643,0.000761569,-1.54034,-30.8858,748.924,95.1558,,,,,,,,,,,,,,,,,,
1072,0,-0.00989723,0.0053924,-1.54064,-30.854,749.032,95.2558,,,,,,,,,,,,,,,,,,
1073,0,-0.00866258,0.00358087,-1.54071,-30.8353,749.033,95.2533,,,,,,,,,,,,,,,,,,
1074,0,-0.00986927,0.00504747,-1.54056,-30.856,749.011,95.2534,,,,,,,,,,,,,,,,,,
1075,0,-0.00986437,0.00493773,-1.5406,-30.8485,749.03,95.2477,,,,,,,,,,,,,,,,,,
1076,0,-0.00882369,0.00360928,-1.54054,-30.84,749.029,95.2208,,,,,,,,,,,,,,,,,,
1077,0,-0.00916827,0.00425287,-1.54058,-30.8452,749.031,95.2434,,,,,,,,,,,,,,,,,,
1078,0,-0.00974593,0.00487279,-1.54051,-30.8498,749.024,95.2588,,,,,,,,,,,,,,,,,,
1079,0,-0.00702229,0.00168113,-1.54027,-30.9133,748.908,95.1934,,,,,,,,,,,,,,,,,,
1080,0,-0.0104031,0.00567116,-1.54058,-30.8479,749.026,95.2711,,,,,,,,,,,,,,,,,,
1081,0,-0.010218,0.00521773,-1.54056,-30.851,749.035,95.2618,,,,,,,,,,,,,,,,,,
1082,0,-0.00959358,0.00477317,-1.54068,-30.8544,749.007,95.2445,,,,,,,,,,,,,,,,,,
1083,0,-0.0100631,0.00535246,-1.54056,-30.8541,749.028,95.258,,,,,,,,,,,,,,,,,,
1084,0,-0.00849142,0.00321198,-1.54049,-30.8496,749.033,95.234,,,,,,,,,,,,,,,,,,
1085,0,-0.00635521,0.000602611,-1.54038,-30.9087,748.923,95.1544,,,,,,,,,,,,,,,,,,
1086,0,-0.010571,0.00555959,-1.54061,-30.8477,749.033,95.2398,,,,,,,,,,,,,,,,,,
1087,0,-0.00966473,0.00505958,-1.54056,-30.8627,749.025,95.2654,,,,,,,,,,,,,,,,,,
1088,0,-0.00931099,0.00465925,-1.54064,-30.852,749.024,95.2518,,,,,,,,,,,,,,,,,,
1089,0,-0.0100111,0.00508283,-1.54058,-30.85,749.009,95.2482,,,,,,,,,,,,,,,,,,
1090,0,-0.00870374,0.00370938,-1.54066,-30.8449,749.033,95.2527,,,,,,,,,,,,,,,,,,
1091,0,-0.00982005,0.00500835,-1.54056,-30.8426,749.026,95.2423,,,,,,,,,,,,,,,,,,
1092,0,-0.00758611,0.00206823,-1.54115,-30.7703,749.119,95.169,,,,,,,,,,,,,,,,,,
