Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
121,0,0.00800544,-0.00372536,-1.37013,797.832,961.629,87.9395
122,0,0.00181825,0.00172575,-1.36988,797.756,961.599,87.9213
123,0,0.00418247,-0.00108263,-1.36982,797.736,961.61,87.8925
124,0,0.00443473,-0.000717956,-1.36981,797.735,961.573,87.9363
125,0,0.00989888,-0.00555924,-1.36997,797.809,961.585,87.9349
126,0,0.00430861,-0.000914333,-1.37007,797.725,961.585,87.9048
127,0,0.00175294,0.00201017,-1.36958,797.64,961.699,88.042
128,0,0.0050014,-0.00170779,-1.36993,797.722,961.574,87.8829
129,0,0.00232339,0.000823236,-1.3699,797.711,961.599,87.9189
130,0,0.00431287,-0.000728728,-1.36994,797.737,961.614,87.9499
131,0,0.00444299,-0.000649822,-1.36966,797.617,961.683,88.0389
132,0,0.00375142,2.24002e-05,-1.36969,797.717,961.579,87.9706
133,0,0.00269506,0.00081615,-1.3698,797.719,961.612,87.9191
134,0,0.00297426,0.00018926,-1.3697,797.734,961.583,87.9441
135,0,0.00374287,-0.000191386,-1.36975,797.712,961.562,87.9826
136,0,0.00253402,0.000181009,-1.36987,797.705,961.58,87.9395
137,0,0.00327042,0.000168655,-1.36989,797.73,961.596,87.9162
138,0,0.00391103,-0.00037812,-1.36983,797.744,961.605,87.8967
139,0,0.00246384,0.000813521,-1.36968,797.719,961.587,87.906
140,0,0.00651192,-0.00292383,-1.36991,797.713,961.569,87.9335
141,0,0.00129676,0.0022554,-1.36976,797.661,961.745,88.0081
142,0,0.00337635,-0.000596297,-1.36986,797.755,961.61,87.8828
143,0,0.0052088,-0.00189101,-1.36997,797.735,961.594,87.9323
144,0,0.00222173,0.00100943,-1.36988,797.741,961.597,87.9237
145,0,0.00377033,-0.000558959,-1.36985,797.732,961.589,87.9294
146,0,0.00475146,-0.00164351,-1.3701,797.728,961.596,87.9333
147,0,0.00121396,0.00234554,-1.36972,797.654,961.728,88.0351
148,0,0.00276906,0.000344733,-1.36995,797.743,961.612,87.9164
149,0,0.0041153,-0.00118707,-1.3702,797.749,961.591,87.9632
150,0,0.00320778,0.000580378,-1.36995,797.738,961.574,87.9577
151,0,0.00284183,0.00066122,-1.36983,797.719,961.547,87.9594
152,0,0.00519818,-0.00179766,-1.36977,797.718,961.596,87.9235
153,0,0.00499723,-0.00131186,-1.36995,797.745,961.598,87.9201
154,0,0.00258883,0.00127197,-1.36991,797.737,961.587,87.9483
155,0,0.00235928,0.00121082,-1.36969,797.737,961.615,87.9223
156,0,0.00751623,-0.00489324,-1.37064,797.816,961.772,87.7655
157,0,0.004979,-0.000950422,-1.37009,797.81,961.663,87.9464
158,0,0.00183368,0.00102896,-1.36986,797.737,961.634,87.8928
159,0,0.0020761,0.00118795,-1.36994,797.745,961.582,87.8905
160,0,0.00516653,-0.00184054,-1.37,797.723,961.587,87.903
161,0,0.00155214,0.00171241,-1.36997,797.721,961.566,87.94
162,0,0.00413362,-0.00110531,-1.37021,797.753,961.591,87.9432
163,0,0.00467999,-0.000460708,-1.36984,797.729,961.575,87.9287
164,0,0.0042195,-0.000668228,-1.37005,797.714,961.6,87.8889
165,0,0.00332156,0.000207184,-1.36989,797.722,961.587,87.9313
166,0,0.0026325,0.000673926,-1.36953,797.703,961.562,87.9383
167,0,0.00277113,0.000365817,-1.36994,797.731,961.623,87.8905
168,0,0.00449966,-0.000605219,-1.3697,797.741,961.588,87.928
169,0,0.0050022,-0.00122777,-1.36977,797.728,961.599,87.9262
170,0,0.000517847,0.00282851,-1.36963,797.644,961.745,88.0151
171,0,0.00374679,-0.000604001,-1.37,797.743,961.635,87.894
172,0,0.00311963,0.000115604,-1.36996,797.739,961.616,87.9065
173,0,0.00197334,0.00160952,-1.36983,797.665,961.744,88.015
174,0,0.00574977,-0.00201692,-1.36992,797.748,961.584,87.9692
175,0,0.00418174,-0.000886354,-1.37001,797.765,961.612,87.9446
176,0,0.00136681,0.00207413,-1.36978,797.648,961.726,88.0042
177,0,0.00459342,-0.000704278,-1.36967,797.656,961.747,87.9879
178,0,0.00377586,-4.80882e-05,-1.36971,797.735,961.611,87.9178
179,0,0.00399226,-0.000629635,-1.3698,797.727,961.586,87.9318
180,0,0.00326112,0.000118862,-1.36969,797.766,961.575,87.9475
181,0,0.00324323,0.000435439,-1.36964,797.666,961.731,88.0043
182,0,-0.000479652,0.00390521,-1.36972,797.643,961.736,88.017
183,0,0.00465907,-0.00116514,-1.36989,797.734,961.59,87.9186
184,0,0.00188423,0.00175502,-1.36977,797.742,961.586,87.9478
185,0,0.00107216,0.00200748,-1.3699,797.775,961.621,87.9127
186,0,0.00437343,-0.001034,-1.36986,797.756,961.634,87.8877
187,0,0.00492934,-0.00110145,-1.36997,797.724,961.61,87.9165
188,0,0.00321705,7.09088e-05,-1.36999,797.711,961.567,87.9243
189,0,0.00203999,0.00163063,-1.36971,797.723,961.595,87.9425
190,0,0.00445629,-0.000820133,-1.36984,797.737,961.589,87.9269
191,0,0.00408348,-0.000525475,-1.36981,797.748,961.61,87.9037
192,0,0.00350994,-0.00032096,-1.36976,797.705,961.638,87.8791
193,0,0.00637284,-0.00219887,-1.36985,797.723,961.566,87.9365
194,0,0.00406996,-0.000808287,-1.36985,797.734,961.629,87.9369
195,0,0.00311655,0.000361175,-1.36974,797.742,961.597,87.9211
196,0,0.00353788,-0.00023261,-1.36983,797.755,961.627,87.9364
197,0,0.00333331,0.000275577,-1.36986,797.654,961.722,88.0307
198,0,0.00227797,0.00133899,-1.36969,797.74,961.63,87.9375
199,0,0.00409286,-0.00045005,-1.3697,797.752,961.615,87.929
200,0,0.00381955,-0.000209674,-1.37006,797.764,961.618,87.9163
201,0,0.00283838,6.70362e-05,-1.3698,797.742,961.633,87.9093
202,0,0.000941721,0.00217101,-1.36988,797.7,961.58,87.9931
203,0,0.00462378,-0.00133582,-1.36968,797.717,961.617,87.9329
204,0,0.00191519,0.0012317,-1.37002,797.756,961.621,87.9414
205,0,0.00456621,-0.00113668,-1.37001,797.748,961.606,87.9187
206,0,0.00212597,0.000854754,-1.37009,797.708,961.566,87.9783
207,0,0.00184403,0.00133822,-1.37,797.724,961.577,87.966
208,0,0.00401468,0.000110717,-1.3696,797.652,961.711,88.0112
209,0,0.00454383,-0.000789002,-1.36985,797.741,961.59,87.9471
210,0,0.00696508,-0.00333757,-1.3697,797.743,961.636,87.9081
211,0,0.0055355,-0.00200521,-1.36994,797.769,961.619,87.8845
212,0,0.00292681,0.000652827,-1.37017,797.681,961.76,88.0081
213,0,0.00737895,-0.00392425,-1.37247,797.87,961.604,88.0061
214,0,0.0175431,-0.0144122,-1.37636,798.168,961.42,87.7236
215,0,0.0199988,-0.014978,-1.38142,798.405,961.485,87.9343
216,0,0.00920287,-0.00210438,-1.38684,798.609,961.586,88.2956
217,0,0.0121668,-0.00527066,-1.39171,798.848,961.533,88.262
218,0,0.00699035,-0.00261547,-1.39822,799.145,961.579,88.1646
219,0,-0.000393306,0.00158971,-1.40657,799.614,961.863,88.0678
220,0,0.0102196,-0.00962106,-1.41485,800.053,961.66,87.9342
221,0,0.00820811,-0.00752274,-1.42289,800.316,961.845,87.8761
222,0,0.00545586,-0.00669296,-1.43113,800.539,961.796,87.8795
223,0,-0.00163512,-0.000998788,-1.44025,800.939,961.915,87.7622
224,0,-0.000515438,-0.00213591,-1.45,801.299,961.9,87.7001
225,0,-0.00268137,0.00118912,-1.46174,801.79,961.88,87.7083
226,0,0.000634468,0.000235521,-1.47392,802.042,961.641,88.0097
227,0,0.0147163,-0.0100838,-1.48635,802.416,961.239,88.4251
228,0,0.00857098,-0.000894399,-1.49739,802.833,960.982,88.6165
229,0,0.0172336,-0.0150327,-1.51054,803.537,961.341,88.2711
230,0,0.0153246,-0.0164201,-1.52215,804.047,961.341,88.1802
231,0,0.0122026,-0.0165161,-1.53377,804.568,961.307,87.8628
232,0,0.00979603,-0.0134098,-1.54553,804.991,961.062,87.6583
233,0,0.0104979,-0.0163415,-1.55735,805.494,961.047,87.4765
234,0,0.0112809,-0.0175802,-1.56929,805.907,961.031,87.4324
235,0,0.0101416,-0.0147729,-1.58353,806.335,960.983,87.6428
236,0,0.0149696,-0.0183839,-1.59763,806.834,960.704,88.0405
237,0,0.0104814,-0.0111142,-1.61233,807.427,960.41,88.1935
238,0,0.0109394,-0.0131673,-1.62713,808.03,960.477,87.9779
239,0,0.00405718,-0.00707899,-1.64187,808.773,960.272,87.8272
240,0,0.0169096,-0.0284694,-1.65522,809.377,960.117,87.2269
241,0,0.00691573,-0.0149531,-1.66681,809.54,959.727,87.4943
242,0,0.00909183,-0.0189547,-1.6802,810.084,959.628,87.4492
243,0,0.00472045,-0.0127295,-1.69406,810.483,959.568,87.5387
244,0,0.00355381,-0.00900409,-1.70695,810.743,959.312,87.8693
245,0,0.0031401,-0.00597437,-1.71945,811.086,959.111,87.9892
246,0,0.00461841,-0.00833851,-1.73162,811.351,958.88,88.0275
247,0,0.0209295,-0.0361622,-1.74233,811.675,958.434,87.301
248,0,0.0169469,-0.0306233,-1.751,811.975,958.358,87.4283
249,0,0.0158105,-0.029862,-1.75728,812.131,958.358,87.3989
250,0,0.0165529,-0.0316241,-1.76206,812.199,958.334,87.3679
251,0,0.0133432,-0.0281529,-1.76796,812.363,958.351,87.3487
252,0,0.0160773,-0.0333171,-1.77239,812.635,958.326,87.0902
253,0,0.0162639,-0.0333872,-1.77416,812.576,958.759,87.1415
254,0,0.0158019,-0.0334846,-1.77553,812.602,958.823,87.1075
255,0,0.0134549,-0.029593,-1.77633,812.577,958.724,87.185
256,0,0.010012,-0.0228129,-1.77643,812.608,958.856,87.4124
257,0,0.0100191,-0.0226109,-1.77618,812.626,958.887,87.4191
258,0,0.00775037,-0.0184258,-1.7762,812.621,958.812,87.4951
259,0,0.0131684,-0.0287622,-1.77593,812.611,958.766,87.2037
260,0,0.0142567,-0.0312509,-1.77603,812.597,958.762,87.1355
261,0,0.0163752,-0.0325771,-1.77601,812.589,958.711,87.159
262,0,0.0146561,-0.030724,-1.77585,812.594,958.708,87.1643
263,0,0.012532,-0.0265394,-1.77575,812.561,958.662,87.266
264,0,0.0147201,-0.0310513,-1.77608,812.635,958.749,87.1705
265,0,0.00936178,-0.021611,-1.77634,812.648,958.879,87.4126
266,0,0.00769518,-0.0196733,-1.77635,812.624,958.872,87.4159
267,0,0.00944399,-0.0209673,-1.77626,812.651,958.883,87.3984
268,0,0.00922269,-0.0212748,-1.77617,812.663,958.865,87.449
269,0,0.00853654,-0.0205799,-1.77627,812.639,958.89,87.4494
270,0,0.00899917,-0.0211256,-1.7768,812.726,958.786,87.4027
271,0,0.0101494,-0.0234844,-1.77624,812.634,958.919,87.3261
272,0,0.0100315,-0.0227631,-1.77633,812.624,958.871,87.3888
273,0,0.0103962,-0.0236849,-1.77633,812.643,958.908,87.3988
274,0,0.0196962,-0.0394248,-1.77677,812.742,958.632,86.9833
275,0,0.0163926,-0.0345719,-1.77636,812.657,958.582,87.0814
276,0,0.0140168,-0.0295915,-1.77601,812.591,958.756,87.2251
277,0,0.0168078,-0.0347818,-1.77609,812.627,958.818,87.1154
278,0,0.0151745,-0.0310425,-1.77598,812.608,958.758,87.1454
279,0,0.0150281,-0.0304424,-1.7761,812.59,958.751,87.1487
280,0,0.014094,-0.0294141,-1.77595,812.577,958.733,87.1753
281,0,0.0147338,-0.0309421,-1.77635,812.683,958.664,87.1514
282,0,0.00955905,-0.0219963,-1.77613,812.63,958.901,87.41
283,0,0.00984881,-0.0224455,-1.77648,812.683,958.932,87.3669
284,0,0.00896798,-0.0212222,-1.77634,812.658,958.901,87.3869
285,0,0.00952927,-0.0214763,-1.77613,812.605,958.86,87.4265
286,0,0.0183979,-0.038585,-1.77685,812.77,958.699,86.9583
287,0,0.0158624,-0.0322821,-1.77614,812.62,958.771,87.1454
288,0,0.0141888,-0.0296646,-1.77591,812.594,958.739,87.1628
289,0,0.0134652,-0.0285628,-1.77595,812.611,958.731,87.1592
290,0,0.015461,-0.031594,-1.776,812.645,958.776,87.1078
291,0,0.0151536,-0.0310109,-1.77602,812.623,958.745,87.1505
292,0,0.00785636,-0.0191533,-1.77624,812.604,958.847,87.4556
293,0,0.00988469,-0.0231993,-1.77634,812.641,958.891,87.3654
294,0,0.00702547,-0.0184711,-1.77621,812.629,958.861,87.4554
295,0,0.00884407,-0.0212957,-1.7764,812.668,958.924,87.394
296,0,0.0078538,-0.0193684,-1.77626,812.618,958.885,87.4197
297,0,0.00883316,-0.0205452,-1.77646,812.651,958.906,87.3747
298,0,0.00874564,-0.0215419,-1.7764,812.654,958.946,87.4009
299,0,0.00751578,-0.018977,-1.77623,812.606,958.841,87.4531
300,0,0.015809,-0.0318267,-1.776,812.596,958.703,87.2313
301,0,0.0151631,-0.0316826,-1.77614,812.6,958.731,87.193
302,0,0.0146403,-0.0307428,-1.77664,812.742,958.649,87.1281
303,0,0.0075791,-0.0192878,-1.77648,812.658,958.888,87.4155
304,0,0.0103468,-0.0239617,-1.77619,812.64,958.935,87.3293
305,0,0.0079589,-0.0195263,-1.77656,812.645,958.878,87.3663
306,0,0.00802793,-0.0201371,-1.77631,812.609,958.846,87.361
307,0,0.00768097,-0.0186018,-1.77649,812.645,958.828,87.4082
308,0,0.0107355,-0.0256641,-1.77715,812.778,958.739,87.2181
309,0,0.0126099,-0.0282789,-1.77729,812.782,958.722,87.1758
310,0,0.00869119,-0.0205835,-1.77646,812.658,958.857,87.3495
311,0,0.0116248,-0.0266963,-1.77707,812.768,958.715,87.1888
312,0,0.0120927,-0.0278724,-1.77703,812.748,958.716,87.1505
313,0,0.011458,-0.0274539,-1.77764,812.876,958.656,87.1427
314,0,0.011289,-0.0266433,-1.77713,812.752,958.705,87.2271
315,0,0.0138485,-0.0307166,-1.77707,812.758,958.772,87.1696
316,0,0.00836382,-0.0207233,-1.77625,812.615,958.852,87.3922
317,0,0.00856217,-0.0204318,-1.77649,812.636,958.852,87.3809
318,0,0.00973522,-0.0219887,-1.77697,812.749,958.782,87.3692
319,0,0.00876917,-0.0210156,-1.77629,812.609,958.828,87.4283
320,0,0.00901759,-0.0208922,-1.77651,812.625,958.867,87.4111
321,0,0.0111634,-0.024598,-1.77643,812.657,958.931,87.3419
322,0,0.00873686,-0.0211868,-1.77687,812.732,958.847,87.3239
323,0,0.00912655,-0.0219071,-1.77631,812.635,958.925,87.3322
324,0,0.0108681,-0.0243179,-1.77626,812.637,958.969,87.3038
325,0,0.0083989,-0.0204937,-1.77643,812.605,958.911,87.3532
326,0,0.00896634,-0.0203974,-1.77631,812.604,958.918,87.3642
327,0,0.00683895,-0.0183316,-1.77643,812.629,958.907,87.4099
328,0,0.00781517,-0.0196411,-1.77627,812.619,958.92,87.3899
329,0,0.00774805,-0.0192392,-1.77617,812.607,958.919,87.4166
330,0,0.00884088,-0.0206397,-1.77642,812.639,958.906,87.4011
331,0,0.00881131,-0.0210954,-1.77628,812.641,958.922,87.3726
332,0,0.0104634,-0.0230774,-1.77644,812.628,958.888,87.4138
333,0,0.0079177,-0.0192916,-1.77628,812.626,958.881,87.3879
334,0,0.00975585,-0.0220573,-1.77619,812.622,958.865,87.3984
335,0,0.00872078,-0.0205131,-1.77628,812.642,958.905,87.3833
336,0,0.00944905,-0.0219812,-1.7762,812.621,958.894,87.3575
337,0,0.00799818,-0.0196082,-1.77632,812.624,958.838,87.4114
338,0,0.0105729,-0.0242066,-1.77688,812.745,958.823,87.3518
339,0,0.00805031,-0.0203677,-1.77652,812.651,958.903,87.3768
340,0,0.00793081,-0.0197457,-1.77628,812.641,958.842,87.4042
341,0,0.00802459,-0.0196669,-1.77625,812.613,958.835,87.439
342,0,0.00761796,-0.0186144,-1.77612,812.595,958.841,87.4473
343,0,0.0093959,-0.0219909,-1.77633,812.62,958.873,87.3954
344,0,0.00739507,-0.0193201,-1.77686,812.733,958.772,87.4216
345,0,0.00863763,-0.0211634,-1.77647,812.619,958.849,87.4063
346,0,0.0128741,-0.0285216,-1.77698,812.755,958.754,87.2611
347,0,0.00682888,-0.0175294,-1.7763,812.616,958.815,87.4839
348,0,0.00942484,-0.0221437,-1.77625,812.648,958.887,87.4074
349,0,0.0166788,-0.0334683,-1.77526,812.543,958.715,87.1202
350,0,0.0152362,-0.0310594,-1.77573,812.579,958.716,87.1621
351,0,0.015246,-0.0316282,-1.7762,812.64,958.813,87.1362
352,0,0.0147279,-0.0309458,-1.77603,812.653,958.786,87.1287
353,0,0.0133201,-0.0281012,-1.77593,812.619,958.705,87.1724
354,0,0.0147658,-0.03049,-1.77612,812.65,958.761,87.1647
355,0,0.00697628,-0.0177437,-1.77645,812.644,958.858,87.4326
356,0,0.00854196,-0.0203521,-1.77619,812.62,958.833,87.4096
357,0,0.00712552,-0.0182942,-1.77638,812.616,958.819,87.3971
358,0,0.00599307,-0.0164555,-1.77672,812.695,958.724,87.4222
359,0,0.00794371,-0.0193588,-1.77643,812.633,958.854,87.4219
360,0,0.00866925,-0.0215414,-1.77643,812.619,958.885,87.3233
361,0,0.00980803,-0.0214383,-1.77629,812.623,958.84,87.3765
362,0,0.0130494,-0.0293187,-1.77772,812.853,958.699,87.1042
363,0,0.00841074,-0.0202156,-1.77643,812.614,958.853,87.403
364,0,0.00805849,-0.0194184,-1.77626,812.583,958.833,87.4255
365,0,0.00901062,-0.020758,-1.77643,812.606,958.842,87.4181
366,0,0.00910772,-0.0214221,-1.77634,812.632,958.883,87.3924
367,0,0.00917402,-0.0211948,-1.77637,812.61,958.883,87.3608
368,0,0.00941809,-0.022173,-1.7763,812.62,958.921,87.3183
369,0,0.00790955,-0.0205506,-1.77635,812.615,958.897,87.3159
370,0,0.00793682,-0.0199829,-1.7763,812.643,958.91,87.3703
371,0,0.0086667,-0.0203471,-1.77632,812.632,958.901,87.3783
372,0,0.00854037,-0.0208303,-1.77634,812.651,958.915,87.3601
373,0,0.0103533,-0.0231059,-1.77621,812.646,958.9,87.3766
374,0,0.00940746,-0.0222321,-1.77616,812.645,958.965,87.3382
375,0,0.00758048,-0.0188348,-1.77651,812.655,958.899,87.3908
376,0,0.00839203,-0.0203141,-1.77621,812.665,958.933,87.3725
377,0,0.0108545,-0.0242352,-1.77633,812.657,958.934,87.3068
378,0,0.00754034,-0.0189829,-1.77629,812.631,958.897,87.3666
379,0,0.00827724,-0.0198982,-1.77632,812.626,958.866,87.3841
380,0,0.00816667,-0.0211228,-1.77643,812.642,958.91,87.3494
381,0,0.00726873,-0.0194861,-1.77699,812.75,958.804,87.3132
382,0,0.00771316,-0.0184771,-1.77625,812.618,958.874,87.4129
383,0,0.0140625,-0.0312982,-1.77733,812.765,958.823,87.1514
384,0,0.0133155,-0.0289393,-1.77705,812.757,958.744,87.2131
385,0,0.00699632,-0.0181937,-1.7765,812.643,958.881,87.4227
386,0,0.0214043,-0.0425718,-1.77679,812.707,958.618,86.8986
387,0,0.0184093,-0.0370904,-1.7766,812.696,958.599,86.9895
388,0,0.00859965,-0.0208316,-1.77646,812.619,958.847,87.4025
389,0,0.00861435,-0.0202781,-1.77626,812.616,958.851,87.3822
390,0,0.00871557,-0.0205784,-1.77643,812.631,958.894,87.3781
