Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
560,0,-0.0191675,-0.00838161,0.59435,-482.193,-1235.79,92.2386,,,,,,,,,,,,,,,,,,
561,0,-0.0187146,-0.00851903,0.594339,-482.223,-1235.8,92.2509,,,,,,,,,,,,,,,,,,
562,0,-0.0196426,-0.00859282,0.594313,-482.208,-1235.81,92.2235,,,,,,,,,,,,,,,,,,
563,0,-0.0188628,-0.00847912,0.594352,-482.205,-1235.8,92.1815,,,,,,,,,,,,,,,,,,
564,0,-0.0193587,-0.00848802,0.594549,-482.205,-1235.8,92.1979,,,,,,,,,,,,,,,,,,
565,0,-0.0191355,-0.0084658,0.594436,-482.179,-1235.79,92.2212,,,,,,,,,,,,,,,,,,
566,0,-0.0190283,-0.00831479,0.594238,-482.193,-1235.79,92.2381,,,,,,,,,,,,,,,,,,
567,0,-0.0189038,-0.00830136,0.594265,-482.194,-1235.78,92.2092,,,,,,,,,,,,,,,,,,
568,0,-0.0198127,-0.00870002,0.594429,-482.188,-1235.81,92.2038,,,,,,,,,,,,,,,,,,
569,0,-0.0189049,-0.00826784,0.594443,-482.185,-1235.81,92.195,,,,,,,,,,,,,,,,,,
570,0,-0.0197592,-0.00871335,0.594396,-482.223,-1235.81,92.2205,,,,,,,,,,,,,,,,,,
571,0,-0.0186051,-0.00832111,0.594357,-482.222,-1235.8,92.1958,,,,,,,,,,,,,,,,,,
572,0,-0.0191098,-0.00841016,0.594419,-482.227,-1235.79,92.2332,,,,,,,,,,,,,,,,,,
573,0,-0.0197505,-0.00851826,0.594406,-482.207,-1235.8,92.2049,,,,,,,,,,,,,,,,,,
574,0,-0.0195366,-0.00850843,0.594423,-482.209,-1235.81,92.1859,,,,,,,,,,,,,,,,,,
575,0,-0.0200482,-0.0083667,0.594299,-482.188,-1235.82,92.1882,,,,,,,,,,,,,,,,,,
576,0,-0.0198046,-0.00858984,0.594405,-482.194,-1235.8,92.1879,,,,,,,,,,,,,,,,,,
577,0,-0.0186173,-0.00843734,0.594572,-482.191,-1235.8,92.2201,,,,,,,,,,,,,,,,,,
578,0,-0.0190528,-0.00832191,0.594298,-482.198,-1235.81,92.2163,,,,,,,,,,,,,,,,,,
579,0,-0.0186018,-0.00831678,0.59439,-482.193,-1235.81,92.1908,,,,,,,,,,,,,,,,,,
580,0,-0.0193461,-0.00825471,0.594266,-482.192,-1235.81,92.1972,,,,,,,,,,,,,,,,,,
581,0,-0.0198825,-0.00870201,0.594408,-482.195,-1235.82,92.1948,,,,,,,,,,,,,,,,,,
582,0,-0.0186872,-0.00823894,0.594337,-482.195,-1235.81,92.2096,,,,,,,,,,,,,,,,,,
583,0,-0.0184412,-0.00821671,0.59438,-482.214,-1235.82,92.2197,,,,,,,,,,,,,,,,,,
584,0,-0.0185402,-0.00815927,0.594269,-482.18,-1235.79,92.2169,,,,,,,,,,,,,,,,,,
585,0,-0.0193606,-0.00835695,0.594287,-482.18,-1235.78,92.2059,,,,,,,,,,,,,,,,,,
586,0,-0.0187955,-0.00839475,0.594557,-482.181,-1235.79,92.2062,,,,,,,,,,,,,,,,,,
587,0,-0.019598,-0.00875339,0.594641,-482.197,-1235.8,92.2229,,,,,,,,,,,,,,,,,,
588,0,-0.018826,-0.00833428,0.594324,-482.192,-1235.8,92.2363,,,,,,,,,,,,,,,,,,
589,0,-0.0191863,-0.00846738,0.594488,-482.207,-1235.8,92.2218,,,,,,,,,,,,,,,,,,
590,0,-0.0190796,-0.00841919,0.594361,-482.208,-1235.8,92.2274,,,,,,,,,,,,,,,,,,
591,0,-0.0204764,-0.00864166,0.594258,-482.215,-1235.81,92.2055,,,,,,,,,,,,,,,,,,
592,0,-0.0192234,-0.00838532,0.594441,-482.2,-1235.81,92.2114,,,,,,,,,,,,,,,,,,
593,0,-0.0187557,-0.00813001,0.594263,-482.201,-1235.81,92.188,,,,,,,,,,,,,,,,,,
594,0,-0.0201914,-0.00882889,0.59435,-482.208,-1235.8,92.2188,,,,,,,,,,,,,,,,,,
595,0,-0.0195344,-0.00847544,0.594402,-482.204,-1235.79,92.1811,,,,,,,,,,,,,,,,,,
596,0,-0.0190662,-0.00835859,0.594426,-482.195,-1235.82,92.1713,,,,,,,,,,,,,,,,,,
597,0,-0.0185558,-0.00846113,0.594548,-482.207,-1235.81,92.1846,,,,,,,,,,,,,,,,,,
598,0,-0.0191301,-0.00880561,0.594574,-482.204,-1235.82,92.1641,,,,,,,,,,,,,,,,,,
599,0,-0.019571,-0.00908107,0.594816,-482.155,-1235.82,92.1618,,,,,,,,,,,,,,,,,,
600,0,-0.0179881,-0.00934662,0.59639,-482.004,-1235.84,92.1207,,,,,,,,,,,,,,,,,,
601,0,-0.0221886,-0.0105133,0.599886,-481.635,-1235.87,92.2758,,,,,,,,,,,,,,,,,,
602,0,-0.013394,-0.00891232,0.602431,-481.24,-1235.78,92.0987,,,,,,,,,,,,,,,,,,
603,0,-0.0240992,-0.00857849,0.606905,-480.786,-1235.89,92.6006,,,,,,,,,,,,,,,,,,
604,0,-0.0145689,-0.00601945,0.612814,-480.204,-1236.11,92.656,,,,,,,,,,,,,,,,,,
605,0,-0.0227125,-0.00820648,0.620344,-479.816,-1236.71,92.8041,,,,,,,,,,,,,,,,,,
606,0,-0.0189677,-0.00896978,0.628672,-479.603,-1237.56,92.6181,,,,,,,,,,,,,,,,,,
607,0,-0.0206155,-0.00936195,0.638342,-479.365,-1238.2,92.4338,,,,,,,,,,,,,,,,,,
608,0,-0.0110225,-0.00883092,0.645619,-479.329,-1238.84,92.0972,,,,,,,,,,,,,,,,,,
609,0,-0.0105422,-0.00806713,0.6558,-479.072,-1239.57,92.0613,,,,,,,,,,,,,,,,,,
610,0,-0.0131669,-0.00711922,0.666825,-478.757,-1240.18,92.1656,,,,,,,,,,,,,,,,,,
611,0,-0.0132306,-0.00693845,0.679044,-478.485,-1240.79,92.3472,,,,,,,,,,,,,,,,,,
612,0,-0.0060759,-0.00663382,0.689983,-478.271,-1241.34,92.2553,,,,,,,,,,,,,,,,,,
613,0,-0.000604154,-0.0049879,0.700217,-478.202,-1242.13,92.5376,,,,,,,,,,,,,,,,,,
614,0,-0.0165713,-0.0106195,0.711501,-477.992,-1242.81,92.3088,,,,,,,,,,,,,,,,,,
615,0,-0.0148336,-0.00997188,0.72598,-477.687,-1243.32,92.2852,,,,,,,,,,,,,,,,,,
616,0,-0.0278199,-0.0135917,0.739113,-477.577,-1243.89,92.4926,,,,,,,,,,,,,,,,,,
617,0,-0.0231968,-0.0127643,0.751877,-477.336,-1244.34,92.3488,,,,,,,,,,,,,,,,,,
618,0,-0.0295145,-0.0162956,0.766109,-477.123,-1244.69,92.3326,,,,,,,,,,,,,,,,,,
619,0,-0.0273551,-0.0147232,0.779637,-476.856,-1245.29,92.2184,,,,,,,,,,,,,,,,,,
620,0,-0.0276164,-0.0156581,0.793233,-476.483,-1245.83,92.4279,,,,,,,,,,,,,,,,,,
621,0,-0.0136803,-0.0135582,0.808944,-476.054,-1246.37,92.1711,,,,,,,,,,,,,,,,,,
622,0,-0.0228208,-0.0174672,0.823223,-475.864,-1246.86,92.339,,,,,,,,,,,,,,,,,,
623,0,-0.018271,-0.0155594,0.838515,-475.481,-1247.33,92.1881,,,,,,,,,,,,,,,,,,
624,0,-0.0333806,-0.0178513,0.854462,-475.164,-1247.84,92.6327,,,,,,,,,,,,,,,,,,
625,0,-0.026174,-0.0170709,0.871198,-474.9,-1248.03,92.4275,,,,,,,,,,,,,,,,,,
626,0,-0.0150536,-0.0120874,0.886984,-474.326,-1248.39,92.1959,,,,,,,,,,,,,,,,,,
627,0,-0.00817596,-0.010445,0.903686,-473.965,-1248.62,92.0032,,,,,,,,,,,,,,,,,,
628,0,-0.0167203,-0.0155415,0.918972,-473.589,-1249.21,92.1885,,,,,,,,,,,,,,,,,,
629,0,-0.0144388,-0.0151188,0.933296,-473.287,-1249.86,92.3243,,,,,,,,,,,,,,,,,,
630,0,-0.0256427,-0.0197518,0.948212,-472.888,-1250.16,92.2684,,,,,,,,,,,,,,,,,,
631,0,-0.0158547,-0.0165452,0.960961,-472.833,-1250.24,92.1418,,,,,,,,,,,,,,,,,,
632,0,-0.021345,-0.0174124,0.971587,-472.73,-1250.36,92.294,,,,,,,,,,,,,,,,,,
633,0,-0.0181442,-0.0156986,0.983396,-472.678,-1250.55,92.2912,,,,,,,,,,,,,,,,,,
634,0,-0.0124021,-0.0133682,0.993934,-472.457,-1250.68,92.1781,,,,,,,,,,,,,,,,,,
635,0,-0.0115424,-0.0138677,1.00272,-472.265,-1250.84,92.139,,,,,,,,,,,,,,,,,,
636,0,-0.0126649,-0.0148615,1.00976,-472.135,-1250.92,92.1182,,,,,,,,,,,,,,,,,,
637,0,-0.011942,-0.0148915,1.01573,-471.999,-1250.99,92.2036,,,,,,,,,,,,,,,,,,
638,0,-0.00922945,-0.0140731,1.02037,-471.904,-1251.03,92.1735,,,,,,,,,,,,,,,,,,
639,0,-0.0238013,-0.0195133,1.02486,-471.678,-1251.27,92.487,,,,,,,,,,,,,,,,,,
640,0,-0.015528,-0.0161333,1.02858,-471.451,-1251.24,92.3007,,,,,,,,,,,,,,,,,,
641,0,-0.0138855,-0.0160586,1.03049,-471.384,-1251.28,92.2092,,,,,,,,,,,,,,,,,,
642,0,-0.0135416,-0.0168628,1.03113,-471.405,-1251.34,92.191,,,,,,,,,,,,,,,,,,
643,0,-0.0132094,-0.0157063,1.03111,-471.4,-1251.19,92.1702,,,,,,,,,,,,,,,,,,
644,0,-0.0143363,-0.0159595,1.03124,-471.367,-1251.14,92.2344,,,,,,,,,,,,,,,,,,
645,0,-0.0144575,-0.0160651,1.03145,-471.304,-1251.17,92.2427,,,,,,,,,,,,,,,,,,
646,0,-0.0199025,-0.0189335,1.03063,-471.414,-1251.34,92.3253,,,,,,,,,,,,,,,,,,
647,0,-0.0117163,-0.0154045,1.03117,-471.352,-1251.22,92.1762,,,,,,,,,,,,,,,,,,
648,0,-0.0130342,-0.0158701,1.03128,-471.357,-1251.21,92.1653,,,,,,,,,,,,,,,,,,
649,0,-0.0141752,-0.0161045,1.0312,-471.344,-1251.21,92.2049,,,,,,,,,,,,,,,,,,
650,0,-0.0139348,-0.0158113,1.03134,-471.316,-1251.17,92.2449,,,,,,,,,,,,,,,,,,
651,0,-0.0143301,-0.0162803,1.03144,-471.316,-1251.21,92.2125,,,,,,,,,,,,,,,,,,
652,0,-0.018965,-0.018477,1.03082,-471.411,-1251.35,92.3147,,,,,,,,,,,,,,,,,,
653,0,-0.0126889,-0.0155463,1.03123,-471.37,-1251.21,92.1906,,,,,,,,,,,,,,,,,,
654,0,-0.0141337,-0.0160678,1.0312,-471.353,-1251.22,92.2169,,,,,,,,,,,,,,,,,,
655,0,-0.01478,-0.0162051,1.03122,-471.317,-1251.2,92.2166,,,,,,,,,,,,,,,,,,
656,0,-0.013476,-0.0156373,1.03123,-471.336,-1251.19,92.2102,,,,,,,,,,,,,,,,,,
657,0,-0.0136699,-0.0159646,1.03133,-471.35,-1251.19,92.1988,,,,,,,,,,,,,,,,,,
658,0,-0.0138288,-0.0166891,1.03108,-471.37,-1251.27,92.2313,,,,,,,,,,,,,,,,,,
659,0,-0.0136281,-0.0159241,1.03134,-471.34,-1251.19,92.1953,,,,,,,,,,,,,,,,,,
660,0,-0.0141501,-0.0160872,1.0314,-471.353,-1251.2,92.2161,,,,,,,,,,,,,,,,,,
661,0,-0.014998,-0.0164993,1.03131,-471.342,-1251.19,92.1952,,,,,,,,,,,,,,,,,,
662,0,-0.0138066,-0.015936,1.03133,-471.335,-1251.21,92.2105,,,,,,,,,,,,,,,,,,
663,0,-0.0208567,-0.0193117,1.03064,-471.437,-1251.36,92.3218,,,,,,,,,,,,,,,,,,
664,0,-0.014622,-0.0163184,1.03123,-471.359,-1251.21,92.1854,,,,,,,,,,,,,,,,,,
665,0,-0.0139565,-0.0161232,1.03115,-471.351,-1251.21,92.1919,,,,,,,,,,,,,,,,,,
666,0,-0.0129611,-0.0156878,1.0314,-471.338,-1251.21,92.1749,,,,,,,,,,,,,,,,,,
667,0,-0.013571,-0.016653,1.03125,-471.352,-1251.29,92.1996,,,,,,,,,,,,,,,,,,
668,0,-0.0129081,-0.0154544,1.03101,-471.351,-1251.2,92.2094,,,,,,,,,,,,,,,,,,
669,0,-0.0149478,-0.0165465,1.03139,-471.355,-1251.19,92.1848,,,,,,,,,,,,,,,,,,
670,0,-0.0156808,-0.0168122,1.03129,-471.354,-1251.2,92.2101,,,,,,,,,,,,,,,,,,
671,0,-0.0135654,-0.0157409,1.03126,-471.351,-1251.21,92.2019,,,,,,,,,,,,,,,,,,
672,0,-0.0139589,-0.0160324,1.03129,-471.355,-1251.2,92.1855,,,,,,,,,,,,,,,,,,
673,0,-0.0147056,-0.0164416,1.03122,-471.327,-1251.22,92.2051,,,,,,,,,,,,,,,,,,
674,0,-0.0150526,-0.0171289,1.0312,-471.348,-1251.27,92.237,,,,,,,,,,,,,,,,,,
675,0,-0.0151606,-0.0164823,1.03126,-471.352,-1251.2,92.2387,,,,,,,,,,,,,,,,,,
676,0,-0.0142396,-0.0161451,1.0312,-471.356,-1251.2,92.174,,,,,,,,,,,,,,,,,,
677,0,-0.014538,-0.0163154,1.03119,-471.341,-1251.2,92.1897,,,,,,,,,,,,,,,,,,
678,0,-0.0143223,-0.0169369,1.03117,-471.346,-1251.28,92.1971,,,,,,,,,,,,,,,,,,
679,0,-0.0150249,-0.0165242,1.03142,-471.323,-1251.21,92.2051,,,,,,,,,,,,,,,,,,
680,0,-0.0142165,-0.016648,1.03107,-471.353,-1251.27,92.2203,,,,,,,,,,,,,,,,,,
681,0,-0.013511,-0.0163921,1.03117,-471.392,-1251.26,92.209,,,,,,,,,,,,,,,,,,
682,0,-0.0147139,-0.0169374,1.03118,-471.39,-1251.26,92.1941,,,,,,,,,,,,,,,,,,
683,0,-0.0143407,-0.0163532,1.03144,-471.343,-1251.19,92.1884,,,,,,,,,,,,,,,,,,
684,0,-0.0211511,-0.0190052,1.03096,-471.396,-1251.27,92.2649,,,,,,,,,,,,,,,,,,
685,0,-0.0137736,-0.016091,1.0312,-471.345,-1251.2,92.2005,,,,,,,,,,,,,,,,,,
686,0,-0.0140758,-0.0166643,1.0311,-471.361,-1251.28,92.2478,,,,,,,,,,,,,,,,,,
687,0,-0.0152598,-0.0165955,1.03129,-471.322,-1251.21,92.2017,,,,,,,,,,,,,,,,,,
688,0,-0.0148765,-0.0170677,1.03109,-471.376,-1251.27,92.192,,,,,,,,,,,,,,,,,,
689,0,-0.0148329,-0.0172105,1.03116,-471.366,-1251.26,92.2175,,,,,,,,,,,,,,,,,,
690,0,-0.0138951,-0.0159045,1.03139,-471.343,-1251.2,92.1907,,,,,,,,,,,,,,,,,,
691,0,-0.0201936,-0.0191007,1.03073,-471.416,-1251.35,92.308,,,,,,,,,,,,,,,,,,
692,0,-0.0136096,-0.0157575,1.03134,-471.324,-1251.2,92.1915,,,,,,,,,,,,,,,,,,
693,0,-0.0128875,-0.0156613,1.03123,-471.352,-1251.21,92.1634,,,,,,,,,,,,,,,,,,
694,0,-0.0151791,-0.0167376,1.03131,-471.332,-1251.21,92.1511,,,,,,,,,,,,,,,,,,
695,0,-0.0138001,-0.0159782,1.03131,-471.346,-1251.19,92.1673,,,,,,,,,,,,,,,,,,
696,0,-0.0138501,-0.0167072,1.03106,-471.357,-1251.26,92.191,,,,,,,,,,,,,,,,,,
697,0,-0.0132884,-0.0158287,1.03118,-471.354,-1251.2,92.1584,,,,,,,,,,,,,,,,,,
698,0,-0.0144959,-0.0169106,1.03106,-471.379,-1251.27,92.2204,,,,,,,,,,,,,,,,,,
699,0,-0.0141815,-0.0161807,1.03127,-471.341,-1251.22,92.1655,,,,,,,,,,,,,,,,,,
700,0,-0.020054,-0.0188893,1.03079,-471.426,-1251.35,92.3201,,,,,,,,,,,,,,,,,,
701,0,-0.0134655,-0.015543,1.03124,-471.352,-1251.19,92.2125,,,,,,,,,,,,,,,,,,
702,0,-0.014725,-0.0162801,1.03125,-471.332,-1251.2,92.2036,,,,,,,,,,,,,,,,,,
703,0,-0.0144653,-0.0163751,1.03131,-471.326,-1251.21,92.1828,,,,,,,,,,,,,,,,,,
704,0,-0.0155322,-0.0167554,1.03115,-471.335,-1251.21,92.1966,,,,,,,,,,,,,,,,,,
705,0,-0.0151545,-0.0164487,1.0313,-471.336,-1251.2,92.1812,,,,,,,,,,,,,,,,,,
706,0,-0.0147312,-0.0163308,1.03129,-471.334,-1251.2,92.1717,,,,,,,,,,,,,,,,,,
707,0,-0.013925,-0.0158945,1.03134,-471.353,-1251.18,92.2101,,,,,,,,,,,,,,,,,,
708,0,-0.0138651,-0.0160158,1.03141,-471.346,-1251.21,92.1879,,,,,,,,,,,,,,,,,,
709,0,-0.0152896,-0.0167074,1.03141,-471.326,-1251.19,92.1949,,,,,,,,,,,,,,,,,,
710,0,-0.0152201,-0.0166818,1.03131,-471.338,-1251.22,92.1784,,,,,,,,,,,,,,,,,,
711,0,-0.0148963,-0.0163456,1.03134,-471.342,-1251.21,92.1818,,,,,,,,,,,,,,,,,,
712,0,-0.0136777,-0.0165925,1.03133,-471.35,-1251.27,92.2031,,,,,,,,,,,,,,,,,,
713,0,-0.0136098,-0.015887,1.03127,-471.351,-1251.2,92.1878,,,,,,,,,,,,,,,,,,
714,0,-0.0150278,-0.0173151,1.03116,-471.373,-1251.26,92.1914,,,,,,,,,,,,,,,,,,
715,0,-0.0151819,-0.0167098,1.03133,-471.345,-1251.2,92.1701,,,,,,,,,,,,,,,,,,
716,0,-0.0151645,-0.0167969,1.03125,-471.342,-1251.21,92.1525,,,,,,,,,,,,,,,,,,
717,0,-0.0144011,-0.0164782,1.03128,-471.332,-1251.22,92.1687,,,,,,,,,,,,,,,,,,
718,0,-0.0138569,-0.0159321,1.03139,-471.337,-1251.21,92.1714,,,,,,,,,,,,,,,,,,
719,0,-0.0147811,-0.0165331,1.03134,-471.334,-1251.2,92.1758,,,,,,,,,,,,,,,,,,
720,0,-0.0131105,-0.015779,1.03145,-471.341,-1251.19,92.1921,,,,,,,,,,,,,,,,,,
721,0,-0.0134762,-0.0156884,1.03151,-471.331,-1251.18,92.1908,,,,,,,,,,,,,,,,,,
722,0,-0.0148885,-0.0171582,1.031,-471.355,-1251.28,92.2094,,,,,,,,,,,,,,,,,,
723,0,-0.0142182,-0.0162447,1.03133,-471.33,-1251.21,92.1739,,,,,,,,,,,,,,,,,,
724,0,-0.0140768,-0.0160329,1.0313,-471.325,-1251.22,92.181,,,,,,,,,,,,,,,,,,
725,0,-0.0137403,-0.0164941,1.0311,-471.354,-1251.28,92.2175,,,,,,,,,,,,,,,,,,
726,0,-0.0142074,-0.0161285,1.03111,-471.325,-1251.21,92.1698,,,,,,,,,,,,,,,,,,
727,0,-0.0149593,-0.017249,1.03103,-471.377,-1251.28,92.1697,,,,,,,,,,,,,,,,,,
728,0,-0.0137241,-0.0159169,1.03144,-471.347,-1251.2,92.1579,,,,,,,,,,,,,,,,,,
729,0,-0.0148514,-0.0171068,1.03111,-471.38,-1251.28,92.1867,,,,,,,,,,,,,,,,,,
730,0,-0.0152668,-0.0166602,1.0313,-471.344,-1251.2,92.1671,,,,,,,,,,,,,,,,,,
731,0,-0.018609,-0.0176165,1.03099,-471.419,-1251.26,92.2461,,,,,,,,,,,,,,,,,,
732,0,-0.00603701,-0.0129668,1.03114,-471.427,-1251.16,91.9959,,,,,,,,,,,,,,,,,,
733,0,-0.0148008,-0.0164192,1.03131,-471.32,-1251.2,92.1775,,,,,,,,,,,,,,,,,,
734,0,-0.0129993,-0.0156415,1.03139,-471.331,-1251.22,92.1707,,,,,,,,,,,,,,,,,,
735,0,-0.0144968,-0.016448,1.03134,-471.342,-1251.2,92.1916,,,,,,,,,,,,,,,,,,
736,0,-0.0140692,-0.0162448,1.03141,-471.347,-1251.19,92.196,,,,,,,,,,,,,,,,,,
737,0,-0.0147802,-0.0162618,1.03129,-471.329,-1251.21,92.1849,,,,,,,,,,,,,,,,,,
738,0,-0.0149883,-0.0170729,1.03119,-471.362,-1251.27,92.1992,,,,,,,,,,,,,,,,,,
739,0,-0.0146445,-0.0163496,1.03136,-471.343,-1251.2,92.181,,,,,,,,,,,,,,,,,,
740,0,-0.0136845,-0.0157559,1.03128,-471.345,-1251.21,92.1758,,,,,,,,,,,,,,,,,,
741,0,-0.0134774,-0.0157765,1.03135,-471.349,-1251.2,92.1906,,,,,,,,,,,,,,,,,,
742,0,-0.0149098,-0.0165126,1.03146,-471.336,-1251.2,92.1752,,,,,,,,,,,,,,,,,,
743,0,-0.0151249,-0.016651,1.03132,-471.33,-1251.2,92.1648,,,,,,,,,,,,,,,,,,
744,0,-0.0146939,-0.0162947,1.03137,-471.341,-1251.2,92.175,,,,,,,,,,,,,,,,,,
745,0,-0.0150719,-0.016746,1.03139,-471.34,-1251.21,92.1397,,,,,,,,,,,,,,,,,,
746,0,-0.0153972,-0.0167655,1.03137,-471.333,-1251.21,92.1753,,,,,,,,,,,,,,,,,,
747,0,-0.0153187,-0.0173416,1.03108,-471.361,-1251.28,92.2074,,,,,,,,,,,,,,,,,,
748,0,-0.0145226,-0.0162058,1.03137,-471.338,-1251.22,92.1903,,,,,,,,,,,,,,,,,,
749,0,-0.0107127,-0.0149687,1.03099,-471.407,-1251.17,92.1039,,,,,,,,,,,,,,,,,,
750,0,-0.0146908,-0.0164645,1.03148,-471.352,-1251.2,92.1724,,,,,,,,,,,,,,,,,,
751,0,-0.0150028,-0.0165078,1.03137,-471.34,-1251.2,92.1769,,,,,,,,,,,,,,,,,,
752,0,-0.0197087,-0.0181059,1.03093,-471.416,-1251.28,92.2695,,,,,,,,,,,,,,,,,,
753,0,-0.0197159,-0.0187374,1.03077,-471.439,-1251.33,92.2874,,,,,,,,,,,,,,,,,,
754,0,-0.0156688,-0.016966,1.03131,-471.351,-1251.21,92.1724,,,,,,,,,,,,,,,,,,
755,0,-0.0132929,-0.01574,1.03132,-471.336,-1251.22,92.1602,,,,,,,,,,,,,,,,,,
756,0,-0.0143905,-0.0164378,1.0314,-471.338,-1251.2,92.1677,,,,,,,,,,,,,,,,,,
757,0,-0.0151765,-0.016807,1.03123,-471.335,-1251.21,92.173,,,,,,,,,,,,,,,,,,
758,0,-0.0139273,-0.0161971,1.03143,-471.331,-1251.19,92.1793,,,,,,,,,,,,,,,,,,
759,0,-0.00828148,-0.0138461,1.03098,-471.413,-1251.17,92.0224,,,,,,,,,,,,,,,,,,
760,0,-0.0132639,-0.0157822,1.03142,-471.344,-1251.21,92.1604,,,,,,,,,,,,,,,,,,
761,0,-0.0145371,-0.0163296,1.0312,-471.336,-1251.21,92.1633,,,,,,,,,,,,,,,,,,
762,0,-0.0148834,-0.0165372,1.03147,-471.359,-1251.22,92.1563,,,,,,,,,,,,,,,,,,
763,0,-0.0145157,-0.0170561,1.03123,-471.371,-1251.27,92.1937,,,,,,,,,,,,,,,,,,
764,0,-0.0138863,-0.015987,1.03118,-471.343,-1251.21,92.1648,,,,,,,,,,,,,,,,,,
765,0,-0.0153899,-0.0166071,1.03127,-471.326,-1251.22,92.1798,,,,,,,,,,,,,,,,,,
766,0,-0.0143878,-0.0161794,1.03137,-471.361,-1251.19,92.1599,,,,,,,,,,,,,,,,,,
767,0,-0.0140482,-0.0160336,1.03142,-471.339,-1251.19,92.1775,,,,,,,,,,,,,,,,,,
768,0,-0.0139904,-0.0160955,1.0313,-471.357,-1251.17,92.1914,,,,,,,,,,,,,,,,,,
769,0,-0.0150043,-0.0166089,1.03129,-471.341,-1251.2,92.1822,,,,,,,,,,,,,,,,,,
770,0,-0.0157705,-0.0170382,1.03134,-471.337,-1251.21,92.1844,,,,,,,,,,,,,,,,,,
771,0,-0.0141119,-0.0167875,1.03122,-471.357,-1251.27,92.1986,,,,,,,,,,,,,,,,,,
772,0,-0.0141284,-0.0160749,1.03109,-471.34,-1251.22,92.208,,,,,,,,,,,,,,,,,,
773,0,-0.0137046,-0.0161057,1.03125,-471.343,-1251.19,92.1733,,,,,,,,,,,,,,,,,,
774,0,-0.0134639,-0.0157146,1.0314,-471.343,-1251.21,92.1894,,,,,,,,,,,,,,,,,,
775,0,-0.0145452,-0.017032,1.03117,-471.358,-1251.28,92.1952,,,,,,,,,,,,,,,,,,
776,0,-0.0147864,-0.0165682,1.03148,-471.351,-1251.2,92.1594,,,,,,,,,,,,,,,,,,
777,0,-0.0141171,-0.0161873,1.03145,-471.342,-1251.21,92.1422,,,,,,,,,,,,,,,,,,
778,0,-0.0136351,-0.0158476,1.03131,-471.354,-1251.2,92.1425,,,,,,,,,,,,,,,,,,
779,0,-0.0143509,-0.0161714,1.0314,-471.351,-1251.21,92.1609,,,,,,,,,,,,,,,,,,
780,0,-0.0138431,-0.0160245,1.03147,-471.337,-1251.2,92.1708,,,,,,,,,,,,,,,,,,
781,0,-0.0137844,-0.0160378,1.03139,-471.331,-1251.19,92.1477,,,,,,,,,,,,,,,,,,
782,0,-0.0133102,-0.0157813,1.03134,-471.328,-1251.2,92.1508,,,,,,,,,,,,,,,,,,
783,0,-0.0140015,-0.0167558,1.03127,-471.37,-1251.28,92.1981,,,,,,,,,,,,,,,,,,
784,0,-0.0145078,-0.0168873,1.0311,-471.362,-1251.27,92.2108,,,,,,,,,,,,,,,,,,
785,0,-0.0139435,-0.0160346,1.03138,-471.353,-1251.19,92.1866,,,,,,,,,,,,,,,,,,
786,0,-0.0136024,-0.0157563,1.03137,-471.323,-1251.21,92.1825,,,,,,,,,,,,,,,,,,
787,0,-0.0131268,-0.0156206,1.03133,-471.315,-1251.21,92.1785,,,,,,,,,,,,,,,,,,
788,0,-0.0138564,-0.0159196,1.03135,-471.349,-1251.2,92.1903,,,,,,,,,,,,,,,,,,
789,0,-0.020493,-0.0186368,1.03086,-471.401,-1251.28,92.2578,,,,,,,,,,,,,,,,,,
790,0,-0.0136616,-0.0159719,1.03131,-471.327,-1251.21,92.1688,,,,,,,,,,,,,,,,,,
791,0,-0.014544,-0.0168212,1.03117,-471.373,-1251.28,92.1853,,,,,,,,,,,,,,,,,,
792,0,-0.0148321,-0.0164415,1.03127,-471.358,-1251.21,92.1583,,,,,,,,,,,,,,,,,,
793,0,-0.0146627,-0.0163316,1.03143,-471.338,-1251.21,92.1478,,,,,,,,,,,,,,,,,,
794,0,-0.0137781,-0.0158522,1.03127,-471.353,-1251.2,92.1635,,,,,,,,,,,,,,,,,,
795,0,-0.0139215,-0.0166818,1.03121,-471.361,-1251.29,92.1769,,,,,,,,,,,,,,,,,,
796,0,-0.0151938,-0.0167786,1.03119,-471.335,-1251.21,92.1613,,,,,,,,,,,,,,,,,,
797,0,-0.0143021,-0.0162609,1.03137,-471.352,-1251.2,92.1738,,,,,,,,,,,,,,,,,,
798,0,-0.0196684,-0.0187276,1.03085,-471.429,-1251.36,92.288,,,,,,,,,,,,,,,,,,
799,0,-0.0141684,-0.0161595,1.0315,-471.309,-1251.22,92.1729,,,,,,,,,,,,,,,,,,
800,0,-0.0138462,-0.0160797,1.03141,-471.34,-1251.21,92.168,,,,,,,,,,,,,,,,,,
801,0,-0.0132977,-0.0157404,1.03148,-471.336,-1251.2,92.1744,,,,,,,,,,,,,,,,,,
