Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
38,0,-0.0466601,0.0468068,-1.33661,-654.175,1985.78,113.65
39,0,-0.0489403,0.0485085,-1.33632,-654.173,1985.78,113.637
40,0,-0.0487421,0.0485236,-1.33673,-654.163,1985.77,113.681
41,0,-0.0461124,0.0463397,-1.33654,-654.189,1985.79,113.616
42,0,-0.0453012,0.0457932,-1.33659,-654.173,1985.8,113.632
43,0,-0.0466013,0.0467447,-1.33661,-654.195,1985.79,113.642
44,0,-0.0465844,0.0467586,-1.3366,-654.202,1985.79,113.677
45,0,-0.0472644,0.0476432,-1.33659,-654.181,1985.79,113.67
46,0,-0.0474842,0.0475801,-1.33661,-654.168,1985.78,113.669
47,0,-0.0471296,0.0474317,-1.33651,-654.181,1985.78,113.683
48,0,-0.0465233,0.0466722,-1.33657,-654.185,1985.8,113.653
49,0,-0.0483291,0.0479588,-1.33652,-654.204,1985.79,113.656
50,0,-0.0469691,0.0471078,-1.33641,-654.195,1985.77,113.661
51,0,-0.0483766,0.0481314,-1.33662,-654.163,1985.77,113.672
52,0,-0.0477258,0.0477044,-1.33657,-654.167,1985.78,113.632
53,0,-0.048159,0.0479029,-1.33666,-654.186,1985.78,113.653
54,0,-0.0461795,0.0462481,-1.33661,-654.186,1985.77,113.653
55,0,-0.0471447,0.0474104,-1.3365,-654.18,1985.79,113.678
56,0,-0.0469846,0.0474398,-1.33648,-654.172,1985.79,113.659
57,0,-0.0473284,0.047167,-1.33663,-654.159,1985.79,113.662
58,0,-0.0472337,0.0474031,-1.33655,-654.179,1985.79,113.643
59,0,-0.0459938,0.0463918,-1.33652,-654.166,1985.79,113.611
60,0,-0.0478278,0.0474678,-1.33658,-654.183,1985.8,113.648
61,0,-0.0474552,0.0476057,-1.33656,-654.159,1985.79,113.676
62,0,-0.0479154,0.0479117,-1.33666,-654.185,1985.78,113.647
63,0,-0.0472281,0.0473989,-1.33654,-654.17,1985.8,113.644
64,0,-0.046609,0.0468458,-1.33681,-654.141,1985.8,113.667
65,0,-0.0464755,0.0468944,-1.33665,-654.194,1985.79,113.646
66,0,-0.0482641,0.0485024,-1.33643,-654.186,1985.79,113.658
67,0,-0.0469182,0.047002,-1.33663,-654.169,1985.78,113.655
68,0,-0.0460666,0.0464527,-1.33662,-654.162,1985.79,113.644
69,0,-0.0497212,0.0494856,-1.33629,-654.195,1985.79,113.661
70,0,-0.047445,0.0475095,-1.33642,-654.168,1985.78,113.653
71,0,-0.0461677,0.046475,-1.33651,-654.179,1985.8,113.648
72,0,-0.0465674,0.0469927,-1.33651,-654.181,1985.79,113.666
73,0,-0.0466391,0.0467589,-1.33644,-654.193,1985.79,113.638
74,0,-0.04839,0.0487396,-1.3364,-654.17,1985.8,113.648
75,0,-0.047883,0.0476552,-1.33666,-654.164,1985.8,113.642
76,0,-0.0466606,0.0468975,-1.33653,-654.164,1985.81,113.643
77,0,-0.0484108,0.0482049,-1.33672,-654.166,1985.8,113.687
78,0,-0.0476153,0.047767,-1.33663,-654.187,1985.77,113.674
79,0,-0.0483273,0.048157,-1.3367,-654.171,1985.8,113.675
80,0,-0.0472693,0.0473192,-1.33642,-654.177,1985.79,113.635
81,0,-0.0468346,0.0470625,-1.3364,-654.163,1985.78,113.666
82,0,-0.0479043,0.0475246,-1.33658,-654.17,1985.79,113.608
83,0,-0.0482442,0.0480762,-1.33639,-654.19,1985.8,113.647
84,0,-0.0483029,0.0483404,-1.33658,-654.168,1985.8,113.696
85,0,-0.0466905,0.0467233,-1.33659,-654.177,1985.8,113.671
86,0,-0.0484759,0.0483157,-1.33647,-654.178,1985.8,113.654
87,0,-0.0484673,0.0484738,-1.33659,-654.159,1985.8,113.686
88,0,-0.0475835,0.0476958,-1.33642,-654.192,1985.77,113.699
89,0,-0.0470122,0.0470852,-1.33669,-654.169,1985.8,113.641
90,0,-0.046805,0.047113,-1.33651,-654.149,1985.78,113.672
91,0,-0.0494357,0.0491152,-1.33646,-654.174,1985.8,113.644
92,0,-0.0474298,0.0471618,-1.3366,-654.189,1985.8,113.634
93,0,-0.0486832,0.0485473,-1.33644,-654.164,1985.8,113.644
94,0,-0.0475342,0.0470908,-1.33671,-654.169,1985.8,113.627
95,0,-0.0493488,0.0489395,-1.33654,-654.154,1985.79,113.651
96,0,-0.047849,0.0478774,-1.33666,-654.155,1985.79,113.653
97,0,-0.0467924,0.0463949,-1.33676,-654.2,1985.79,113.619
98,0,-0.0466444,0.0465105,-1.33656,-654.153,1985.78,113.622
99,0,-0.0463325,0.0465813,-1.33648,-654.156,1985.79,113.593
100,0,-0.0474107,0.0471934,-1.33647,-654.185,1985.79,113.614
101,0,-0.0477135,0.0476963,-1.33656,-654.176,1985.81,113.567
102,0,-0.0475958,0.0475308,-1.33658,-654.186,1985.8,113.648
103,0,-0.0466503,0.0471509,-1.33649,-654.166,1985.8,113.623
104,0,-0.0483468,0.0481446,-1.33671,-654.159,1985.79,113.61
105,0,-0.0463899,0.0470644,-1.33654,-654.168,1985.79,113.604
106,0,-0.0478965,0.0478387,-1.33644,-654.173,1985.78,113.628
107,0,-0.0483694,0.0480474,-1.33653,-654.177,1985.8,113.621
108,0,-0.0464456,0.0469626,-1.33653,-654.163,1985.81,113.59
109,0,-0.0467945,0.0472117,-1.33652,-654.187,1985.79,113.614
110,0,-0.0473064,0.0470619,-1.33642,-654.181,1985.8,113.632
111,0,-0.0455244,0.0461803,-1.33652,-654.18,1985.79,113.612
112,0,-0.0473605,0.047062,-1.33654,-654.159,1985.79,113.657
113,0,-0.0464998,0.046691,-1.33655,-654.18,1985.81,113.638
114,0,-0.0476242,0.0476506,-1.33664,-654.179,1985.8,113.653
115,0,-0.0457819,0.0462916,-1.33654,-654.175,1985.8,113.657
116,0,-0.0468933,0.0470998,-1.33655,-654.18,1985.8,113.653
117,0,-0.0467096,0.0469059,-1.33671,-654.176,1985.8,113.666
118,0,-0.0475006,0.0475712,-1.33654,-654.195,1985.8,113.651
119,0,-0.0487094,0.0485036,-1.33663,-654.167,1985.8,113.674
120,0,-0.0470323,0.0471481,-1.33646,-654.178,1985.79,113.67
121,0,-0.0466972,0.0472815,-1.33654,-654.18,1985.78,113.656
122,0,-0.0469348,0.0475143,-1.33649,-654.181,1985.79,113.695
123,0,-0.0476747,0.047442,-1.33674,-654.176,1985.8,113.672
124,0,-0.047189,0.0476005,-1.33645,-654.157,1985.8,113.68
125,0,-0.0469511,0.0473321,-1.33639,-654.206,1985.8,113.653
126,0,-0.0459818,0.0460077,-1.33654,-654.189,1985.81,113.669
127,0,-0.0465979,0.0466229,-1.33645,-654.213,1985.8,113.669
128,0,-0.0475905,0.0480088,-1.33662,-654.171,1985.78,113.674
129,0,-0.0473017,0.0472745,-1.33649,-654.172,1985.8,113.632
130,0,-0.0459644,0.0463611,-1.33658,-654.159,1985.79,113.679
131,0,-0.0476404,0.0477503,-1.33673,-654.201,1985.8,113.685
132,0,-0.0466681,0.0469274,-1.33683,-654.23,1985.79,113.695
133,0,-0.0472369,0.0471154,-1.33679,-654.269,1985.83,113.685
134,0,-0.0487604,0.047498,-1.33618,-654.39,1985.88,113.607
135,0,-0.0474591,0.0461978,-1.33571,-654.459,1985.94,113.589
136,0,-0.0510586,0.050266,-1.33657,-654.219,1985.91,113.624
137,0,-0.0453575,0.0452947,-1.3345,-654.577,1986.04,113.622
138,0,-0.0510871,0.0508602,-1.33468,-654.521,1986.1,113.668
139,0,-0.053657,0.0539965,-1.33274,-654.794,1986.33,113.703
140,0,-0.0453043,0.0529621,-1.32843,-655.143,1986.61,113.662
141,0,-0.0278717,0.0371963,-1.32179,-655.81,1987.32,113.756
142,0,0.00228982,0.00132426,-1.31278,-656.48,1987.63,112.827
143,0,-0.00529021,0.0116217,-1.29629,-657.015,1988.01,112.796
144,0,-0.0465867,0.0505028,-1.28901,-658.056,1988.16,113.147
145,0,-0.0349902,0.034946,-1.2782,-659.018,1988.52,113.733
146,0,-0.0293623,0.0392966,-1.26396,-659.618,1988.05,113.442
147,0,-0.0310336,0.0392593,-1.2505,-660.133,1987.88,113.426
148,0,-0.0319434,0.030436,-1.23768,-660.724,1987.9,113.483
149,0,-0.0395889,0.037276,-1.2292,-660.97,1987.88,113.815
150,0,-0.0325461,0.0315358,-1.21985,-661.233,1987.93,113.707
151,0,-0.0297791,0.0311387,-1.21182,-661.428,1987.95,113.822
152,0,-0.0268536,0.0342415,-1.20432,-661.547,1987.91,113.76
153,0,-0.013418,0.0247516,-1.19731,-661.457,1987.77,113.411
154,0,-0.0159409,0.022448,-1.18954,-662.005,1987.9,113.087
155,0,-0.0371501,0.0412076,-1.18562,-661.922,1988.09,113.461
156,0,-0.0563704,0.0479343,-1.18085,-662.149,1988.27,113.416
157,0,-0.057276,0.0484331,-1.18007,-661.784,1988.14,113.358
158,0,-0.0346362,0.0338274,-1.18017,-661.661,1988.19,113.676
159,0,-0.0580218,0.0487057,-1.17887,-662.344,1988.41,113.545
160,0,-0.0492677,0.0429777,-1.17968,-661.782,1988.16,113.401
161,0,-0.0588918,0.0492511,-1.17931,-661.843,1988.16,113.305
162,0,-0.0587256,0.0495478,-1.17916,-661.836,1988.18,113.338
163,0,-0.0555717,0.0473397,-1.17931,-661.819,1988.14,113.367
164,0,-0.0592468,0.0508126,-1.17875,-661.987,1988.2,113.473
165,0,-0.0667281,0.0548765,-1.17967,-662.166,1988.28,113.428
166,0,-0.0605127,0.0505833,-1.17986,-662.131,1988.31,113.512
167,0,-0.0545203,0.046731,-1.17931,-661.806,1988.13,113.388
168,0,-0.0543695,0.0464255,-1.17957,-661.788,1988.13,113.359
169,0,-0.0567673,0.0490652,-1.1774,-662.211,1988.29,113.448
170,0,-0.0585425,0.0494591,-1.17908,-661.849,1988.13,113.323
171,0,-0.052397,0.0454763,-1.1794,-661.795,1988.14,113.4
172,0,-0.0564075,0.0486359,-1.17756,-662.2,1988.3,113.438
173,0,-0.063768,0.0536354,-1.17845,-662.039,1988.24,113.402
174,0,-0.052498,0.0442662,-1.18083,-661.863,1988.21,113.43
175,0,-0.0577229,0.047782,-1.18057,-661.907,1988.17,113.378
176,0,-0.0571324,0.0484676,-1.17927,-661.824,1988.12,113.34
177,0,-0.0501629,0.0438875,-1.17954,-661.757,1988.15,113.389
178,0,-0.0518593,0.0450889,-1.17961,-661.758,1988.14,113.387
179,0,-0.0516953,0.0449038,-1.17948,-661.767,1988.14,113.398
180,0,-0.0576848,0.0501596,-1.17863,-661.943,1988.22,113.506
181,0,-0.0610358,0.0508418,-1.18,-662.104,1988.3,113.498
182,0,-0.0668633,0.0559319,-1.17832,-662.066,1988.23,113.375
183,0,-0.0627232,0.0520909,-1.17981,-662.144,1988.28,113.459
184,0,-0.0602018,0.0506324,-1.1799,-662.113,1988.29,113.507
185,0,-0.0621327,0.0528958,-1.17835,-662.027,1988.22,113.438
186,0,-0.0602448,0.0501498,-1.17923,-661.869,1988.13,113.28
187,0,-0.0534539,0.0460466,-1.17929,-661.795,1988.14,113.334
188,0,-0.0587686,0.0495327,-1.18026,-662.056,1988.31,113.535
189,0,-0.0594993,0.0501727,-1.1801,-662.111,1988.31,113.522
190,0,-0.0605659,0.0517741,-1.1786,-661.982,1988.24,113.441
191,0,-0.0538678,0.0470805,-1.17914,-661.943,1988.24,113.521
192,0,-0.0547521,0.0467516,-1.1794,-661.823,1988.13,113.332
193,0,-0.059934,0.0502619,-1.179,-661.869,1988.12,113.299
194,0,-0.0650156,0.0534667,-1.17873,-661.917,1988.11,113.22
195,0,-0.0492066,0.0434639,-1.17938,-661.76,1988.14,113.37
196,0,-0.0573086,0.0485752,-1.17923,-661.823,1988.13,113.319
197,0,-0.0548343,0.0478353,-1.17869,-661.967,1988.22,113.504
198,0,-0.0561339,0.0475245,-1.17921,-661.859,1988.14,113.317
199,0,-0.0616758,0.0526101,-1.17865,-662.033,1988.25,113.439
200,0,-0.0555895,0.0479379,-1.1777,-662.204,1988.28,113.416
201,0,-0.0534026,0.0459407,-1.17933,-661.785,1988.13,113.332
202,0,-0.0562124,0.0480075,-1.17925,-661.792,1988.12,113.308
203,0,-0.0488199,0.0427678,-1.17839,-661.965,1988.18,113.352
204,0,-0.0521729,0.0449968,-1.17949,-661.783,1988.15,113.328
205,0,-0.0563368,0.0480368,-1.1793,-661.799,1988.12,113.309
206,0,-0.0545989,0.0467403,-1.17935,-661.795,1988.13,113.327
207,0,-0.0508184,0.0443337,-1.17965,-661.764,1988.13,113.377
208,0,-0.0532643,0.0457392,-1.17948,-661.799,1988.14,113.32
209,0,-0.0510754,0.0431884,-1.18091,-661.849,1988.2,113.404
210,0,-0.0548326,0.0481621,-1.1789,-661.905,1988.25,113.481
211,0,-0.0600309,0.0512609,-1.17865,-661.992,1988.23,113.418
212,0,-0.0622786,0.052859,-1.17859,-662.032,1988.22,113.405
213,0,-0.054424,0.0464881,-1.17936,-661.795,1988.13,113.32
214,0,-0.0551129,0.0470453,-1.17951,-661.787,1988.12,113.319
215,0,-0.0566176,0.0476323,-1.17904,-662.314,1988.36,113.483
216,0,-0.0647584,0.0534618,-1.17981,-662.157,1988.29,113.419
217,0,-0.0570437,0.0482108,-1.1791,-661.838,1988.13,113.246
218,0,-0.0593237,0.0497679,-1.17925,-661.834,1988.14,113.244
219,0,-0.0510765,0.0445106,-1.17958,-661.754,1988.16,113.33
220,0,-0.052066,0.0441735,-1.18074,-661.858,1988.2,113.396
221,0,-0.0632387,0.0533233,-1.1785,-662.019,1988.21,113.403
222,0,-0.0616852,0.0524529,-1.17852,-662.004,1988.23,113.42
223,0,-0.0624818,0.0530558,-1.17855,-662.011,1988.22,113.375
224,0,-0.0660388,0.0550494,-1.17823,-662.068,1988.23,113.337
225,0,-0.0491275,0.0430362,-1.17972,-661.75,1988.13,113.392
226,0,-0.0663257,0.0544235,-1.17956,-662.191,1988.29,113.409
227,0,-0.060877,0.0511079,-1.18004,-662.105,1988.32,113.516
228,0,-0.0539137,0.0452941,-1.18062,-661.902,1988.18,113.404
229,0,-0.0518215,0.044683,-1.17966,-661.788,1988.14,113.37
230,0,-0.0620271,0.052804,-1.17865,-662.006,1988.23,113.432
231,0,-0.0591268,0.0508668,-1.17866,-661.979,1988.22,113.474
232,0,-0.0566987,0.0480078,-1.17931,-661.808,1988.11,113.304
233,0,-0.0610812,0.0520008,-1.17864,-662.016,1988.22,113.47
234,0,-0.0608001,0.0517654,-1.17871,-662.011,1988.23,113.433
235,0,-0.0627979,0.0532373,-1.17834,-662.039,1988.22,113.371
236,0,-0.0628822,0.0530706,-1.17831,-662.046,1988.2,113.386
237,0,-0.0622727,0.0529585,-1.17864,-662.005,1988.22,113.455
238,0,-0.0632764,0.0535452,-1.17841,-662.028,1988.23,113.381
239,0,-0.0551368,0.0473089,-1.17922,-661.838,1988.13,113.328
240,0,-0.0536696,0.0463792,-1.1792,-661.785,1988.11,113.346
241,0,-0.0575943,0.0487377,-1.17907,-661.843,1988.1,113.319
242,0,-0.0648371,0.054725,-1.17823,-662.061,1988.2,113.441
243,0,-0.0596039,0.0499842,-1.17897,-661.873,1988.14,113.276
244,0,-0.0545495,0.0467313,-1.17927,-661.81,1988.14,113.326
245,0,-0.0641593,0.053814,-1.17837,-662.079,1988.23,113.351
246,0,-0.0610027,0.0509141,-1.17982,-662.133,1988.29,113.47
247,0,-0.0583233,0.0489975,-1.17888,-661.874,1988.1,113.279
248,0,-0.0608359,0.0516774,-1.17861,-662.025,1988.23,113.454
249,0,-0.0651976,0.0535949,-1.17984,-662.172,1988.29,113.426
250,0,-0.0637918,0.0537987,-1.17829,-662.036,1988.22,113.4
251,0,-0.0631991,0.0521195,-1.17983,-662.189,1988.31,113.454
252,0,-0.0602439,0.0503775,-1.18013,-662.113,1988.31,113.497
253,0,-0.0566137,0.0477861,-1.17895,-662.339,1988.36,113.484
254,0,-0.0486776,0.0429516,-1.17958,-661.762,1988.13,113.395
255,0,-0.0563843,0.0492337,-1.17897,-661.948,1988.22,113.533
256,0,-0.0621359,0.0525761,-1.1787,-662.023,1988.21,113.432
257,0,-0.0656862,0.0541161,-1.17971,-662.174,1988.3,113.421
258,0,-0.060511,0.0517529,-1.17867,-662.01,1988.23,113.435
259,0,-0.0501749,0.0429121,-1.18096,-661.844,1988.2,113.407
260,0,-0.0596511,0.0511632,-1.17856,-661.987,1988.22,113.445
261,0,-0.0595881,0.0501184,-1.18018,-662.101,1988.31,113.493
262,0,-0.0565948,0.0487107,-1.17764,-662.237,1988.29,113.417
263,0,-0.0576251,0.0498837,-1.17899,-661.959,1988.23,113.488
264,0,-0.057605,0.0486102,-1.17906,-661.825,1988.12,113.28
265,0,-0.0596756,0.0499579,-1.17912,-661.857,1988.12,113.231
266,0,-0.0620373,0.0517499,-1.17986,-662.159,1988.29,113.426
267,0,-0.0637924,0.0531245,-1.17984,-662.126,1988.3,113.439
268,0,-0.0548387,0.0457441,-1.18069,-661.902,1988.2,113.362
269,0,-0.0648533,0.0535616,-1.17972,-662.16,1988.29,113.418
270,0,-0.0596555,0.0499592,-1.17909,-661.855,1988.13,113.253
271,0,-0.0568993,0.0470304,-1.18048,-661.924,1988.21,113.304
272,0,-0.0583966,0.0491667,-1.17918,-661.825,1988.12,113.293
273,0,-0.0602679,0.0516137,-1.17858,-661.977,1988.23,113.415
274,0,-0.0607942,0.0517523,-1.17864,-662.005,1988.23,113.42
275,0,-0.0612722,0.0522886,-1.17861,-662.002,1988.24,113.415
276,0,-0.0640693,0.0540187,-1.17803,-662.051,1988.21,113.379
277,0,-0.0569449,0.0483129,-1.17907,-661.829,1988.13,113.306
278,0,-0.054879,0.0467874,-1.17935,-661.802,1988.14,113.285
279,0,-0.0513594,0.0444031,-1.17967,-661.766,1988.14,113.354
280,0,-0.0430525,0.0390886,-1.18048,-662.018,1988.32,113.667
281,0,-0.0546029,0.0476374,-1.17885,-661.921,1988.21,113.49
282,0,-0.0494851,0.0431874,-1.17972,-661.728,1988.11,113.377
283,0,-0.0555995,0.0473465,-1.17935,-661.777,1988.1,113.317
284,0,-0.0559095,0.0478688,-1.17928,-661.783,1988.13,113.321
285,0,-0.050093,0.0438393,-1.17967,-661.736,1988.14,113.364
286,0,-0.0583089,0.0504242,-1.17874,-661.977,1988.23,113.448
287,0,-0.0636588,0.0536303,-1.17828,-662.04,1988.22,113.383
288,0,-0.0594044,0.0497935,-1.17909,-661.852,1988.14,113.24
289,0,-0.0558114,0.0474176,-1.17931,-661.828,1988.12,113.299
290,0,-0.0576549,0.0477248,-1.18064,-661.922,1988.19,113.322
291,0,-0.0505674,0.0439795,-1.1796,-661.763,1988.12,113.35
292,0,-0.0505285,0.044383,-1.17971,-661.734,1988.14,113.372
293,0,-0.0601386,0.04958,-1.18048,-661.941,1988.21,113.286
294,0,-0.0574579,0.048794,-1.17903,-661.818,1988.11,113.288
295,0,-0.0529731,0.0455396,-1.17956,-661.794,1988.11,113.318
296,0,-0.0645065,0.0535134,-1.17987,-662.144,1988.3,113.418
297,0,-0.0683058,0.0566225,-1.17799,-662.068,1988.21,113.293
298,0,-0.05326,0.0458588,-1.17938,-661.789,1988.12,113.322
299,0,-0.0606677,0.0499576,-1.1804,-661.914,1988.17,113.297
300,0,-0.0575278,0.0486959,-1.17923,-661.839,1988.12,113.259
301,0,-0.0607125,0.0517529,-1.17876,-661.993,1988.23,113.407
302,0,-0.0655884,0.0541361,-1.17969,-662.171,1988.28,113.388
303,0,-0.055474,0.0486321,-1.17873,-661.941,1988.22,113.525
304,0,-0.0556968,0.0481342,-1.17758,-662.21,1988.3,113.437
305,0,-0.0597478,0.0513454,-1.17856,-661.977,1988.23,113.436
306,0,-0.0623393,0.0526604,-1.17842,-662.039,1988.21,113.364
307,0,-0.0623401,0.0518091,-1.17985,-662.129,1988.29,113.405
308,0,-0.063609,0.0535116,-1.17856,-662.042,1988.22,113.345
309,0,-0.0538711,0.04645,-1.17763,-662.224,1988.29,113.411
310,0,-0.0713388,0.058776,-1.17796,-662.124,1988.23,113.311
311,0,-0.0639077,0.0539531,-1.17841,-662.045,1988.22,113.39
312,0,-0.0618938,0.0525441,-1.17843,-662.024,1988.23,113.395
313,0,-0.0656253,0.0548065,-1.17823,-662.067,1988.22,113.358
314,0,-0.0632476,0.0533712,-1.17833,-662.069,1988.23,113.387
315,0,-0.0617118,0.051191,-1.17878,-661.911,1988.12,113.226
316,0,-0.0598988,0.0501231,-1.17908,-661.878,1988.13,113.255
317,0,-0.0572029,0.0493051,-1.179,-661.966,1988.23,113.436
318,0,-0.0557526,0.0464684,-1.18054,-661.923,1988.17,113.329
319,0,-0.061739,0.0523671,-1.17841,-662.025,1988.21,113.41
320,0,-0.0558708,0.0471856,-1.17925,-662.324,1988.36,113.477
321,0,-0.0643115,0.0541481,-1.17845,-662.06,1988.24,113.405
322,0,-0.0678773,0.0565873,-1.17801,-662.092,1988.23,113.336
323,0,-0.062332,0.0524635,-1.17839,-662.045,1988.22,113.371
324,0,-0.0630767,0.0524298,-1.17977,-662.131,1988.27,113.439
325,0,-0.0577089,0.0499539,-1.17881,-661.987,1988.22,113.467
326,0,-0.0585344,0.0507125,-1.17872,-661.975,1988.23,113.459
327,0,-0.0672764,0.0550832,-1.17973,-662.183,1988.28,113.395
328,0,-0.0622671,0.0528605,-1.17851,-661.998,1988.2,113.426
329,0,-0.0574059,0.0483796,-1.17922,-661.841,1988.14,113.241
330,0,-0.0572977,0.048492,-1.17928,-661.836,1988.11,113.271
331,0,-0.0639538,0.053817,-1.17845,-662.059,1988.2,113.384
332,0,-0.0640339,0.0541041,-1.17826,-662.055,1988.23,113.389
333,0,-0.0600465,0.0512757,-1.17861,-661.995,1988.23,113.421
334,0,-0.0631065,0.0521529,-1.17996,-662.13,1988.29,113.423
335,0,-0.0662001,0.0543132,-1.17955,-662.181,1988.28,113.407
336,0,-0.0594394,0.0498501,-1.17893,-661.871,1988.11,113.24
337,0,-0.0550824,0.0460182,-1.18059,-661.906,1988.19,113.338
338,0,-0.0569034,0.0482103,-1.1792,-661.831,1988.13,113.307
339,0,-0.0583253,0.0478202,-1.18052,-661.92,1988.18,113.321
340,0,-0.0599733,0.050035,-1.17906,-661.851,1988.13,113.234
341,0,-0.0597367,0.0510598,-1.17875,-661.99,1988.22,113.416
342,0,-0.0627564,0.0532051,-1.17863,-662.028,1988.22,113.384
343,0,-0.0514492,0.0443379,-1.17939,-661.762,1988.13,113.341
344,0,-0.0568308,0.0495124,-1.17868,-661.932,1988.22,113.47
345,0,-0.0590178,0.0493908,-1.17909,-661.85,1988.13,113.225
346,0,-0.053375,0.0458075,-1.17933,-661.82,1988.13,113.279
347,0,-0.0546024,0.0459155,-1.18069,-661.89,1988.2,113.324
348,0,-0.0515743,0.044981,-1.1794,-661.736,1988.14,113.376
349,0,-0.0576925,0.049859,-1.17874,-661.972,1988.22,113.483
350,0,-0.0550309,0.0469767,-1.17937,-661.81,1988.12,113.298
351,0,-0.0546781,0.0468477,-1.17949,-661.795,1988.14,113.287
352,0,-0.0547087,0.0456672,-1.1808,-661.866,1988.2,113.323
353,0,-0.064492,0.0529584,-1.17985,-662.155,1988.3,113.38
354,0,-0.0571558,0.0493895,-1.17889,-661.969,1988.23,113.481
355,0,-0.0611354,0.052297,-1.17862,-661.998,1988.23,113.423
356,0,-0.0528129,0.0453696,-1.1796,-661.783,1988.12,113.34
357,0,-0.0553429,0.0462702,-1.1806,-661.91,1988.21,113.312
358,0,-0.0553928,0.0473246,-1.17945,-661.79,1988.12,113.289
359,0,-0.061909,0.0525098,-1.17849,-662.032,1988.23,113.381
360,0,-0.0546022,0.0458218,-1.18061,-661.883,1988.2,113.337
361,0,-0.0607322,0.0507342,-1.17885,-661.854,1988.13,113.232
362,0,-0.0585506,0.049326,-1.1791,-661.826,1988.12,113.268
363,0,-0.059512,0.04948,-1.1792,-661.874,1988.1,113.242
364,0,-0.0555446,0.047506,-1.17921,-661.811,1988.12,113.269
365,0,-0.0658028,0.0550904,-1.17814,-662.061,1988.22,113.333
366,0,-0.0506506,0.0439693,-1.17964,-661.763,1988.13,113.357
367,0,-0.0565646,0.0481481,-1.17939,-661.801,1988.12,113.291
368,0,-0.0559872,0.0467176,-1.18059,-661.913,1988.21,113.328
369,0,-0.0542634,0.0463773,-1.17953,-661.755,1988.12,113.32
370,0,-0.0671772,0.0551307,-1.17957,-662.178,1988.3,113.356
371,0,-0.0527884,0.0456475,-1.17959,-661.772,1988.13,113.32
372,0,-0.0548151,0.0468231,-1.1795,-661.801,1988.13,113.31
373,0,-0.0577792,0.0487418,-1.17926,-661.811,1988.12,113.283
374,0,-0.0564848,0.0480817,-1.17914,-661.833,1988.13,113.267
375,0,-0.0628419,0.0532426,-1.17826,-662.006,1988.22,113.398
376,0,-0.0575415,0.0485622,-1.17906,-661.834,1988.12,113.247
377,0,-0.0596784,0.0507797,-1.17886,-661.996,1988.25,113.433
378,0,-0.0562688,0.0476851,-1.17908,-661.844,1988.13,113.268
