Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
41,0,0.0212646,-0.0180593,-1.30062,504.545,1045.49,90.2801
42,0,0.0213719,-0.0178769,-1.30002,504.44,1045.33,90.2298
43,0,0.0230824,-0.0191062,-1.29988,504.456,1045.32,90.2078
44,0,0.0196784,-0.0157553,-1.30016,504.467,1045.43,90.325
45,0,0.0236411,-0.0196055,-1.29983,504.451,1045.35,90.2085
46,0,0.0207326,-0.0169103,-1.3003,504.503,1045.34,90.2446
47,0,0.0188686,-0.0152654,-1.30019,504.46,1045.41,90.3038
48,0,0.0227901,-0.0190778,-1.29992,504.438,1045.34,90.2283
49,0,0.022181,-0.018163,-1.29985,504.418,1045.35,90.2044
50,0,0.0200986,-0.015859,-1.29999,504.493,1045.32,90.2679
51,0,0.0229969,-0.0192553,-1.29983,504.444,1045.32,90.1926
52,0,0.0225576,-0.0185772,-1.29994,504.447,1045.34,90.241
53,0,0.0232487,-0.0192297,-1.2999,504.449,1045.36,90.2491
54,0,0.02227,-0.0183583,-1.29976,504.423,1045.35,90.2343
55,0,0.0193101,-0.0157494,-1.30011,504.462,1045.42,90.3033
56,0,0.0210994,-0.0172061,-1.29969,504.44,1045.33,90.2405
57,0,0.0218137,-0.0184724,-1.30089,504.557,1045.52,90.2322
58,0,0.0219166,-0.0179192,-1.29995,504.46,1045.35,90.214
59,0,0.0195882,-0.0156517,-1.30015,504.48,1045.44,90.3212
60,0,0.0234451,-0.0194972,-1.29976,504.45,1045.34,90.2215
61,0,0.0225788,-0.0186893,-1.29987,504.438,1045.35,90.2062
62,0,0.0228841,-0.0189284,-1.29988,504.425,1045.36,90.1839
63,0,0.0221399,-0.018109,-1.29974,504.416,1045.32,90.2208
64,0,0.0227261,-0.0187685,-1.29979,504.435,1045.34,90.2229
65,0,0.0204397,-0.016514,-1.29998,504.465,1045.41,90.3081
66,0,0.0231067,-0.0194094,-1.29984,504.462,1045.31,90.2097
67,0,0.0231637,-0.0191907,-1.29986,504.448,1045.32,90.1993
68,0,0.0204183,-0.0166772,-1.30006,504.49,1045.33,90.2772
69,0,0.0231446,-0.019144,-1.29985,504.442,1045.32,90.2543
70,0,0.0192555,-0.0153178,-1.30002,504.466,1045.4,90.3052
71,0,0.0202652,-0.0162955,-1.30015,504.458,1045.43,90.3016
72,0,0.0205315,-0.0164739,-1.30012,504.464,1045.43,90.2868
73,0,0.0238174,-0.019808,-1.29995,504.443,1045.34,90.2037
74,0,0.0252671,-0.0219,-1.30051,504.52,1045.46,90.1558
75,0,0.016102,-0.0121453,-1.30031,504.523,1045.43,90.3993
76,0,0.0228439,-0.0188959,-1.30004,504.463,1045.36,90.2301
77,0,0.0204458,-0.0163864,-1.30025,504.496,1045.34,90.2543
78,0,0.022214,-0.0180412,-1.30028,504.49,1045.34,90.2365
79,0,0.0203206,-0.0161998,-1.30025,504.466,1045.43,90.3381
80,0,0.0213118,-0.0170338,-1.30013,504.496,1045.42,90.2955
81,0,0.0230927,-0.0191696,-1.29988,504.455,1045.34,90.2047
82,0,0.0233321,-0.019309,-1.29985,504.434,1045.35,90.2466
83,0,0.0198376,-0.0158698,-1.30007,504.477,1045.33,90.3219
84,0,0.0213557,-0.0173576,-1.30013,504.48,1045.35,90.2495
85,0,0.0212624,-0.0172156,-1.30011,504.506,1045.35,90.2118
86,0,0.0229281,-0.0188407,-1.29984,504.448,1045.35,90.1896
87,0,0.0225577,-0.0189203,-1.29974,504.439,1045.35,90.2349
88,0,0.0193434,-0.0153183,-1.30011,504.462,1045.44,90.3082
89,0,0.0194421,-0.0157228,-1.30009,504.464,1045.43,90.3166
90,0,0.0199787,-0.0157788,-1.30017,504.479,1045.43,90.3009
91,0,0.0235835,-0.0192778,-1.29978,504.455,1045.33,90.2075
92,0,0.0213902,-0.0177161,-1.2999,504.451,1045.32,90.2169
93,0,0.0225036,-0.0187329,-1.29977,504.43,1045.34,90.2171
94,0,0.0200271,-0.016078,-1.30008,504.441,1045.39,90.3249
95,0,0.0234212,-0.0191726,-1.29982,504.449,1045.35,90.2307
96,0,0.0222038,-0.0184676,-1.29984,504.455,1045.35,90.1928
97,0,0.0190628,-0.015154,-1.30004,504.456,1045.41,90.3305
98,0,0.0197742,-0.0157025,-1.30007,504.468,1045.41,90.3105
99,0,0.0204091,-0.0165553,-1.30008,504.489,1045.33,90.2304
100,0,0.0223638,-0.0186093,-1.29987,504.432,1045.37,90.204
101,0,0.0213007,-0.0172964,-1.29997,504.448,1045.39,90.2742
102,0,0.0229883,-0.0189754,-1.29971,504.481,1045.37,90.2376
103,0,0.0191169,-0.0153739,-1.30017,504.5,1045.44,90.287
104,0,0.0231433,-0.0193518,-1.29967,504.431,1045.37,90.1669
105,0,0.0221025,-0.0184728,-1.29991,504.423,1045.38,90.2462
106,0,0.020792,-0.0169555,-1.29985,504.414,1045.38,90.262
107,0,0.021742,-0.0176779,-1.30017,504.477,1045.36,90.25
108,0,0.0220347,-0.0185774,-1.29974,504.442,1045.35,90.2556
109,0,0.0230504,-0.0189876,-1.29969,504.43,1045.36,90.2669
110,0,0.0189489,-0.0151864,-1.30013,504.488,1045.42,90.315
111,0,0.0226258,-0.0185875,-1.29977,504.44,1045.36,90.2111
112,0,0.0187828,-0.0147192,-1.30008,504.444,1045.43,90.3211
113,0,0.0194748,-0.0155112,-1.30015,504.451,1045.44,90.3388
114,0,0.0186388,-0.0148057,-1.29992,504.449,1045.43,90.3491
115,0,0.028718,-0.0247268,-1.3007,504.543,1045.47,90.1543
116,0,0.0179629,-0.014267,-1.30007,504.482,1045.43,90.3494
117,0,0.0234031,-0.0194388,-1.29976,504.462,1045.35,90.2183
118,0,0.0215236,-0.0180637,-1.29968,504.428,1045.37,90.2219
119,0,0.0213198,-0.0175588,-1.29977,504.434,1045.31,90.2159
120,0,0.0214693,-0.017372,-1.30021,504.489,1045.34,90.2763
121,0,0.0233306,-0.0192884,-1.29969,504.434,1045.31,90.238
122,0,0.0185818,-0.0145495,-1.30016,504.477,1045.43,90.3314
123,0,0.0227922,-0.0185817,-1.29986,504.449,1045.3,90.2017
124,0,0.0193597,-0.0156581,-1.29997,504.464,1045.43,90.2918
125,0,0.0197469,-0.0160394,-1.30007,504.447,1045.43,90.2593
126,0,0.0178823,-0.0141418,-1.30052,504.51,1045.43,90.3059
127,0,0.0203854,-0.0164322,-1.30004,504.457,1045.41,90.3028
128,0,0.0255853,-0.0212378,-1.2997,504.449,1045.32,90.2235
129,0,0.0191179,-0.0154108,-1.30006,504.459,1045.42,90.2801
130,0,0.0216081,-0.0177253,-1.30019,504.505,1045.36,90.1974
131,0,0.0230985,-0.0192867,-1.29985,504.448,1045.37,90.1711
132,0,0.0227419,-0.0187783,-1.29989,504.462,1045.36,90.1693
133,0,0.0233699,-0.0195203,-1.29989,504.461,1045.35,90.1984
134,0,0.0227976,-0.0186871,-1.29977,504.436,1045.31,90.2125
135,0,0.0212795,-0.0176948,-1.29978,504.443,1045.3,90.2352
136,0,0.0234176,-0.0193545,-1.29998,504.445,1045.34,90.1999
137,0,0.0184013,-0.0144654,-1.30017,504.482,1045.44,90.3018
138,0,0.0192964,-0.015311,-1.29997,504.463,1045.45,90.3024
139,0,0.0180612,-0.0142908,-1.30049,504.528,1045.45,90.3318
140,0,0.0217461,-0.0179804,-1.29986,504.462,1045.38,90.2166
141,0,0.0199049,-0.0160578,-1.30013,504.476,1045.42,90.3011
142,0,0.0234649,-0.0201318,-1.30163,504.658,1045.71,90.1928
143,0,0.018952,-0.0153256,-1.29998,504.459,1045.45,90.2643
144,0,0.0201142,-0.0163784,-1.30034,504.477,1045.37,90.2221
145,0,0.0232512,-0.0191633,-1.29985,504.447,1045.38,90.1947
146,0,0.0187024,-0.0147433,-1.29997,504.475,1045.44,90.3347
147,0,0.0227623,-0.0186361,-1.29984,504.462,1045.38,90.2262
148,0,0.0216584,-0.0185943,-1.3016,504.666,1045.71,90.257
149,0,0.0207627,-0.0168482,-1.30015,504.46,1045.45,90.3126
150,0,0.0227497,-0.019072,-1.29991,504.427,1045.36,90.2211
151,0,0.0226655,-0.0187798,-1.29981,504.423,1045.35,90.2132
152,0,0.0190456,-0.0153783,-1.30008,504.476,1045.44,90.314
153,0,0.021596,-0.0177528,-1.29986,504.458,1045.33,90.2342
154,0,0.0222883,-0.0183791,-1.29976,504.44,1045.35,90.2554
155,0,0.0229111,-0.019064,-1.29986,504.449,1045.35,90.2742
156,0,0.0221588,-0.0185685,-1.29998,504.46,1045.35,90.1959
157,0,0.0229144,-0.0189582,-1.29969,504.447,1045.37,90.2172
158,0,0.0224791,-0.0186017,-1.29987,504.445,1045.34,90.2217
159,0,0.023023,-0.0188781,-1.29999,504.46,1045.34,90.2398
160,0,0.016738,-0.0132131,-1.30051,504.528,1045.39,90.3886
161,0,0.0226146,-0.0185135,-1.29975,504.433,1045.34,90.2718
162,0,0.0196555,-0.0158453,-1.30019,504.466,1045.4,90.3252
163,0,0.0231573,-0.0191313,-1.29989,504.43,1045.32,90.2368
164,0,0.0198471,-0.0160109,-1.30004,504.453,1045.4,90.3219
165,0,0.0221269,-0.0189404,-1.30094,504.561,1045.51,90.2558
166,0,0.0217421,-0.0184781,-1.3008,504.538,1045.5,90.2394
167,0,0.0260084,-0.0225319,-1.30092,504.562,1045.45,90.1182
168,0,0.0219705,-0.0182659,-1.29988,504.453,1045.32,90.2013
169,0,0.022909,-0.0187418,-1.2998,504.452,1045.34,90.1841
170,0,0.0251343,-0.0218996,-1.30057,504.529,1045.46,90.107
171,0,0.0225265,-0.0187656,-1.29978,504.45,1045.35,90.2003
172,0,0.0197092,-0.0160981,-1.30007,504.478,1045.41,90.2959
173,0,0.0247524,-0.0203137,-1.29974,504.456,1045.34,90.2101
174,0,0.0169259,-0.0131739,-1.30042,504.521,1045.42,90.365
175,0,0.0202202,-0.0163267,-1.30022,504.48,1045.42,90.3094
176,0,0.0188042,-0.0152546,-1.30016,504.466,1045.43,90.3053
177,0,0.023494,-0.0195427,-1.29979,504.415,1045.34,90.2152
178,0,0.0227284,-0.0187852,-1.29983,504.437,1045.34,90.2398
179,0,0.0262768,-0.0226693,-1.30079,504.54,1045.45,90.1257
180,0,0.0217772,-0.0179122,-1.29989,504.437,1045.33,90.2159
181,0,0.0191228,-0.0150959,-1.30017,504.483,1045.43,90.3068
182,0,0.0241571,-0.019958,-1.29982,504.461,1045.38,90.1867
183,0,0.0167966,-0.0132095,-1.30053,504.508,1045.46,90.3251
184,0,0.0232747,-0.018831,-1.29997,504.461,1045.4,90.2282
185,0,0.0232305,-0.0186731,-1.30017,504.472,1045.43,90.2347
186,0,0.0200457,-0.0161418,-1.30093,504.532,1045.54,90.2485
187,0,0.0232418,-0.0200177,-1.30315,504.804,1045.86,90.1315
188,0,0.0203531,-0.0159587,-1.30268,504.735,1045.78,90.2683
189,0,0.0207451,-0.0158107,-1.30271,504.714,1045.71,90.2805
190,0,0.0219019,-0.016844,-1.30312,504.723,1045.83,90.2796
191,0,0.0218298,-0.0177758,-1.30362,504.742,1045.87,90.2367
192,0,0.0184485,-0.0169871,-1.30665,504.995,1045.78,90.1087
193,0,0.0242444,-0.0239333,-1.31077,505.355,1045.4,89.9163
194,0,0.0213012,-0.0211539,-1.31622,505.712,1044.73,89.9828
195,0,0.0216363,-0.0170085,-1.32151,505.973,1043.95,90.3176
196,0,0.019553,-0.0110764,-1.32897,506.488,1043.36,90.6677
197,0,0.0243901,-0.0153889,-1.33569,507.044,1043.19,90.68
198,0,0.0236933,-0.0181707,-1.34147,507.451,1043.36,90.4127
199,0,0.0175021,-0.0159854,-1.34711,507.861,1043.98,90.1205
200,0,0.0158199,-0.0164631,-1.35139,507.958,1044.3,89.9503
201,0,0.0220784,-0.0225272,-1.35584,508.023,1044.31,89.9508
202,0,0.0224738,-0.0208217,-1.36108,508.104,1044.19,90.1889
203,0,0.0201798,-0.0174642,-1.36682,508.302,1044.16,90.2845
204,0,0.0240021,-0.021553,-1.36918,508.28,1044.09,90.173
205,0,0.0190465,-0.0170499,-1.36993,508.275,1044.14,90.2107
206,0,0.0239369,-0.022097,-1.36935,508.234,1044.19,90.1092
207,0,0.0161468,-0.0133548,-1.36932,508.222,1044.36,90.3153
208,0,0.0202979,-0.01862,-1.36968,508.335,1044.3,90.1658
209,0,0.0189957,-0.0173942,-1.36953,508.293,1044.26,90.1459
210,0,0.0186357,-0.0167101,-1.36966,508.32,1044.26,90.1654
211,0,0.0203791,-0.0182214,-1.36968,508.327,1044.25,90.1954
212,0,0.0205804,-0.0185964,-1.36958,508.29,1044.24,90.189
213,0,0.0225009,-0.021004,-1.36915,508.229,1044.23,90.043
214,0,0.0231365,-0.0214694,-1.36908,508.252,1044.25,90.0275
215,0,0.0198534,-0.0180216,-1.36953,508.307,1044.26,90.1717
216,0,0.0244184,-0.0222346,-1.36912,508.261,1044.22,90.0776
217,0,0.0191499,-0.0170233,-1.36958,508.321,1044.24,90.1636
218,0,0.0233688,-0.0219988,-1.36915,508.246,1044.23,90.0512
219,0,0.0201168,-0.0181349,-1.36946,508.306,1044.28,90.1428
220,0,0.0189464,-0.0170102,-1.36945,508.305,1044.25,90.1485
221,0,0.0227612,-0.0210057,-1.36922,508.236,1044.23,90.0703
222,0,0.0186761,-0.0168623,-1.36955,508.316,1044.26,90.1328
223,0,0.0236918,-0.0217849,-1.36913,508.242,1044.23,90.0441
224,0,0.0216778,-0.020039,-1.36928,508.25,1044.25,90.0561
225,0,0.0224891,-0.020694,-1.36918,508.263,1044.23,90.0717
226,0,0.0194778,-0.0174518,-1.36942,508.313,1044.26,90.1763
227,0,0.0244446,-0.0226437,-1.36921,508.262,1044.25,90.0843
228,0,0.0181966,-0.0163275,-1.36966,508.327,1044.3,90.1523
229,0,0.0233095,-0.0215661,-1.36925,508.266,1044.26,90.0224
230,0,0.0200753,-0.0178007,-1.36954,508.322,1044.26,90.1425
231,0,0.0200208,-0.0179901,-1.36954,508.305,1044.29,90.1596
232,0,0.0192584,-0.0173996,-1.36969,508.328,1044.26,90.1587
233,0,0.0250296,-0.0229487,-1.36917,508.245,1044.24,90.0685
234,0,0.0191306,-0.0173085,-1.36957,508.311,1044.29,90.165
235,0,0.0237646,-0.0219298,-1.36915,508.26,1044.24,90.0508
236,0,0.0234995,-0.0216732,-1.36926,508.263,1044.27,90.0523
237,0,0.0233746,-0.0211674,-1.36917,508.273,1044.25,90.0692
238,0,0.0221809,-0.0204983,-1.36915,508.252,1044.25,90.0673
239,0,0.020179,-0.0180781,-1.36947,508.299,1044.25,90.1421
240,0,0.0195529,-0.0175218,-1.36961,508.312,1044.24,90.1376
241,0,0.0233195,-0.0213,-1.36922,508.252,1044.24,90.0452
242,0,0.0232575,-0.0213741,-1.36932,508.265,1044.24,90.0553
243,0,0.021981,-0.0202754,-1.36934,508.254,1044.25,90.0569
244,0,0.0220073,-0.0201149,-1.36915,508.248,1044.24,90.0442
245,0,0.023277,-0.0214033,-1.36932,508.264,1044.24,90.0574
246,0,0.0195026,-0.0178012,-1.36967,508.324,1044.26,90.1461
247,0,0.0200631,-0.0178163,-1.36961,508.319,1044.25,90.1796
248,0,0.0237177,-0.0216153,-1.36925,508.24,1044.23,90.073
249,0,0.0223918,-0.0206629,-1.36915,508.242,1044.22,90.0668
250,0,0.0229791,-0.0211243,-1.36918,508.242,1044.23,90.0604
251,0,0.0223622,-0.0204718,-1.36913,508.235,1044.23,90.077
252,0,0.0225111,-0.020369,-1.36908,508.245,1044.22,90.0889
253,0,0.022224,-0.0202281,-1.36921,508.253,1044.24,90.0833
254,0,0.0238742,-0.0218227,-1.3691,508.243,1044.23,90.082
255,0,0.0225107,-0.0206484,-1.36925,508.254,1044.26,90.0787
256,0,0.0190723,-0.0167742,-1.36959,508.311,1044.27,90.1664
257,0,0.0234846,-0.021597,-1.36927,508.251,1044.24,90.0499
258,0,0.0233096,-0.0216673,-1.36927,508.242,1044.23,90.0399
259,0,0.0211993,-0.0189075,-1.36957,508.309,1044.25,90.171
260,0,0.0185802,-0.0168068,-1.36961,508.295,1044.25,90.1785
261,0,0.0204915,-0.0183813,-1.36968,508.317,1044.25,90.1611
262,0,0.0232587,-0.0214203,-1.36922,508.239,1044.23,90.0763
263,0,0.0219565,-0.0201781,-1.3692,508.246,1044.23,90.0547
264,0,0.0238891,-0.0217674,-1.36937,508.264,1044.23,90.0556
265,0,0.0217487,-0.0200539,-1.3692,508.231,1044.23,90.0749
266,0,0.0222295,-0.0203346,-1.36921,508.261,1044.23,90.0642
267,0,0.02377,-0.0217859,-1.36918,508.251,1044.22,90.0648
268,0,0.0187543,-0.016671,-1.36956,508.285,1044.26,90.1162
269,0,0.0200775,-0.0179367,-1.36942,508.29,1044.25,90.117
270,0,0.0184631,-0.0164157,-1.36971,508.312,1044.25,90.149
271,0,0.0195419,-0.0173239,-1.36959,508.306,1044.26,90.151
272,0,0.0234807,-0.0215883,-1.36917,508.245,1044.25,90.0422
273,0,0.0178145,-0.0161911,-1.36953,508.297,1044.26,90.1239
274,0,0.0195113,-0.0176082,-1.36972,508.3,1044.26,90.166
275,0,0.0232092,-0.0214562,-1.36925,508.238,1044.24,90.0642
276,0,0.0243109,-0.0224976,-1.36929,508.233,1044.22,90.0687
277,0,0.0194808,-0.0174627,-1.36957,508.308,1044.26,90.1638
278,0,0.019304,-0.017398,-1.36956,508.316,1044.27,90.1406
279,0,0.0237551,-0.0221144,-1.36918,508.241,1044.26,90.0208
280,0,0.0192325,-0.0172248,-1.36964,508.3,1044.26,90.1609
281,0,0.0245209,-0.0224829,-1.36916,508.231,1044.23,90.0721
282,0,0.022289,-0.0208117,-1.36925,508.253,1044.23,90.0534
283,0,0.0191255,-0.0172831,-1.36964,508.315,1044.26,90.1674
284,0,0.0232626,-0.0213321,-1.36923,508.243,1044.26,90.0294
285,0,0.0228178,-0.0209778,-1.36925,508.246,1044.25,90.0546
286,0,0.0233548,-0.0214558,-1.36921,508.236,1044.22,90.0662
287,0,0.0190039,-0.0170045,-1.36957,508.281,1044.24,90.1742
288,0,0.0207528,-0.0183962,-1.36938,508.306,1044.25,90.1496
289,0,0.0194936,-0.0177534,-1.36954,508.301,1044.24,90.1422
290,0,0.0227706,-0.0210105,-1.36942,508.254,1044.23,90.041
291,0,0.0233823,-0.0214097,-1.36921,508.242,1044.21,90.0348
292,0,0.0200743,-0.0179462,-1.36952,508.303,1044.25,90.1714
293,0,0.0238976,-0.0218709,-1.36927,508.273,1044.23,90.0644
294,0,0.0228753,-0.0210751,-1.36927,508.27,1044.24,90.0648
295,0,0.0235076,-0.0213143,-1.36911,508.249,1044.23,90.0219
296,0,0.0238512,-0.0222495,-1.36923,508.233,1044.22,90.0494
297,0,0.0192477,-0.0170396,-1.36956,508.317,1044.26,90.1509
298,0,0.0182543,-0.0163614,-1.36966,508.314,1044.24,90.162
299,0,0.0202189,-0.0180265,-1.36971,508.332,1044.27,90.1719
300,0,0.0239136,-0.022113,-1.36929,508.254,1044.23,90.0433
301,0,0.023086,-0.0213546,-1.36931,508.265,1044.25,90.0649
302,0,0.023707,-0.0218161,-1.36917,508.244,1044.24,90.0369
303,0,0.0219718,-0.0202088,-1.36921,508.256,1044.23,90.0413
304,0,0.0225514,-0.0207679,-1.36916,508.264,1044.22,90.0616
305,0,0.0246604,-0.022609,-1.36924,508.244,1044.24,90.054
306,0,0.0198471,-0.0178141,-1.36966,508.317,1044.27,90.1382
307,0,0.0237551,-0.0218698,-1.36928,508.241,1044.23,90.049
308,0,0.0205672,-0.0183824,-1.36958,508.305,1044.26,90.1569
309,0,0.0196118,-0.0175544,-1.36959,508.31,1044.26,90.1447
310,0,0.0236885,-0.021973,-1.36915,508.25,1044.23,90.0317
311,0,0.0185164,-0.0163664,-1.3697,508.306,1044.27,90.141
312,0,0.0249253,-0.0226622,-1.36911,508.252,1044.26,90.0634
313,0,0.0193839,-0.0176454,-1.36954,508.315,1044.25,90.1209
314,0,0.0233367,-0.0215723,-1.36934,508.265,1044.22,90.0484
315,0,0.0197028,-0.0180228,-1.36955,508.309,1044.26,90.1436
316,0,0.0246205,-0.0227736,-1.36927,508.261,1044.24,90.0426
317,0,0.0231326,-0.0211077,-1.36936,508.269,1044.23,90.0524
318,0,0.0238623,-0.0218391,-1.36922,508.246,1044.2,90.0531
319,0,0.0187802,-0.0166387,-1.36956,508.303,1044.25,90.1509
320,0,0.0239624,-0.021841,-1.36929,508.255,1044.24,90.0639
321,0,0.023624,-0.0220882,-1.36904,508.257,1044.22,90.0511
322,0,0.0181983,-0.0163126,-1.36959,508.308,1044.25,90.1219
323,0,0.0237405,-0.0218283,-1.36919,508.239,1044.24,90.06
324,0,0.0226451,-0.0207143,-1.36922,508.262,1044.23,90.069
325,0,0.0239166,-0.0221229,-1.36913,508.251,1044.22,90.064
326,0,0.0192231,-0.0171695,-1.3697,508.333,1044.25,90.1729
327,0,0.0250638,-0.023247,-1.36927,508.255,1044.23,90.0332
328,0,0.023447,-0.0215373,-1.36922,508.242,1044.23,90.0473
329,0,0.0192969,-0.017323,-1.3695,508.306,1044.25,90.1435
330,0,0.023997,-0.0219444,-1.36919,508.267,1044.25,90.0575
331,0,0.0228483,-0.0209731,-1.3692,508.239,1044.24,90.0474
332,0,0.0230686,-0.0211911,-1.3693,508.266,1044.21,90.0534
333,0,0.0215623,-0.0198831,-1.36919,508.248,1044.21,90.0664
334,0,0.0226283,-0.0208557,-1.36926,508.243,1044.24,90.0356
335,0,0.0237665,-0.0215931,-1.36918,508.242,1044.23,90.0355
336,0,0.0231517,-0.0213225,-1.36916,508.24,1044.22,90.0574
337,0,0.0234435,-0.0214201,-1.36932,508.253,1044.22,90.0722
338,0,0.0232771,-0.0212004,-1.36929,508.255,1044.23,90.0673
339,0,0.0242647,-0.0222302,-1.36925,508.258,1044.21,90.0845
340,0,0.0191432,-0.0171959,-1.36965,508.308,1044.25,90.155
341,0,0.0200741,-0.0180375,-1.36948,508.293,1044.27,90.1544
342,0,0.0219841,-0.020251,-1.36925,508.268,1044.23,90.0729
343,0,0.0211468,-0.0196937,-1.36928,508.257,1044.23,90.0424
344,0,0.0228843,-0.0210765,-1.36941,508.262,1044.23,90.0663
345,0,0.0224335,-0.0205682,-1.36913,508.244,1044.22,90.0428
346,0,0.0195336,-0.0175209,-1.36956,508.302,1044.26,90.1494
347,0,0.0230283,-0.0211064,-1.36919,508.242,1044.23,90.0523
348,0,0.0225803,-0.0209264,-1.36934,508.252,1044.27,90.059
349,0,0.0188734,-0.0167174,-1.36951,508.305,1044.24,90.156
350,0,0.0204316,-0.0183383,-1.36959,508.317,1044.27,90.1474
351,0,0.0203474,-0.0181219,-1.36949,508.314,1044.26,90.1365
352,0,0.022859,-0.0209215,-1.36922,508.244,1044.22,90.0588
353,0,0.0188004,-0.016497,-1.36964,508.316,1044.28,90.1285
354,0,0.0232282,-0.0210821,-1.36919,508.257,1044.26,90.051
355,0,0.0236159,-0.0218018,-1.36911,508.238,1044.2,90.0564
356,0,0.0201494,-0.0179357,-1.36957,508.314,1044.26,90.1484
357,0,0.023305,-0.0214856,-1.36916,508.235,1044.21,90.0377
358,0,0.0183966,-0.0162951,-1.36961,508.3,1044.25,90.1361
359,0,0.0189212,-0.0169713,-1.36956,508.295,1044.26,90.1401
360,0,0.0230596,-0.0212509,-1.36919,508.238,1044.22,90.0583
361,0,0.0228093,-0.0209014,-1.36927,508.244,1044.23,90.0513
362,0,0.0234377,-0.0214387,-1.36911,508.226,1044.22,90.0551
363,0,0.0233313,-0.0213493,-1.36932,508.254,1044.22,90.0436
364,0,0.0195626,-0.0174133,-1.36939,508.291,1044.24,90.1425
365,0,0.0240922,-0.0220779,-1.36921,508.253,1044.24,90.0625
366,0,0.0199033,-0.0175333,-1.36954,508.304,1044.24,90.1452
367,0,0.0232657,-0.0215245,-1.3692,508.259,1044.22,90.0702
368,0,0.0194773,-0.0174467,-1.36948,508.29,1044.25,90.1355
369,0,0.0237201,-0.0215032,-1.36924,508.262,1044.25,90.0394
370,0,0.0195502,-0.0174846,-1.36963,508.295,1044.26,90.1639
371,0,0.0201214,-0.0180551,-1.36963,508.316,1044.27,90.1467
372,0,0.0182624,-0.0165384,-1.36954,508.318,1044.27,90.1496
373,0,0.0184486,-0.0167925,-1.36971,508.307,1044.25,90.172
374,0,0.0241818,-0.0221687,-1.3693,508.259,1044.22,90.0707
375,0,0.0239087,-0.0219975,-1.36917,508.237,1044.24,90.0591
376,0,0.024005,-0.0221491,-1.36921,508.254,1044.24,90.0316
377,0,0.0238583,-0.0217843,-1.36926,508.247,1044.22,90.051
378,0,0.0224356,-0.0206141,-1.36921,508.26,1044.24,90.0457
379,0,0.0239681,-0.0222963,-1.36921,508.238,1044.24,90.0284
