Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
126,0,0.0559187,0.0281542,1.60988,237.389,-1503.37,81.4726
127,0,0.0570798,0.0291717,1.61045,237.451,-1503.45,81.4636
128,0,0.0559482,0.0281434,1.61003,237.385,-1503.39,81.4858
129,0,0.0561631,0.0287205,1.61007,237.449,-1503.44,81.4652
130,0,0.0548984,0.0274631,1.60982,237.39,-1503.38,81.4968
131,0,0.0557028,0.0282041,1.60991,237.384,-1503.39,81.5027
132,0,0.0556356,0.0280783,1.60983,237.353,-1503.39,81.5082
133,0,0.0550792,0.0274577,1.61004,237.397,-1503.39,81.4824
134,0,0.0553122,0.0276609,1.60984,237.377,-1503.4,81.4938
135,0,0.0546327,0.0273517,1.60977,237.367,-1503.38,81.4964
136,0,0.0549377,0.0274795,1.60971,237.368,-1503.37,81.5057
137,0,0.0555502,0.0278819,1.60999,237.396,-1503.39,81.4748
138,0,0.0564074,0.0286223,1.60987,237.39,-1503.38,81.4809
139,0,0.0554035,0.0283695,1.60954,237.348,-1503.37,81.5097
140,0,0.0557053,0.0282783,1.60997,237.369,-1503.4,81.486
141,0,0.0553027,0.0279209,1.60974,237.359,-1503.39,81.5294
142,0,0.0566183,0.028799,1.61003,237.399,-1503.38,81.4747
143,0,0.0559659,0.0286354,1.60959,237.357,-1503.38,81.5059
144,0,0.0548401,0.0274068,1.60974,237.375,-1503.37,81.4832
145,0,0.0554023,0.0282272,1.60984,237.382,-1503.39,81.5131
146,0,0.0565881,0.0289472,1.60994,237.384,-1503.39,81.5089
147,0,0.0617061,0.0329449,1.60991,237.399,-1503.3,81.3344
148,0,0.0558896,0.0282539,1.60987,237.381,-1503.38,81.4928
149,0,0.055707,0.0282542,1.60983,237.389,-1503.38,81.4795
150,0,0.0575303,0.0297561,1.61004,237.401,-1503.38,81.4704
151,0,0.0564388,0.0290419,1.6098,237.391,-1503.4,81.4845
152,0,0.0550274,0.0274635,1.60976,237.396,-1503.41,81.4738
153,0,0.0558585,0.027838,1.61004,237.407,-1503.4,81.4865
154,0,0.0568179,0.0290248,1.61,237.422,-1503.4,81.4606
155,0,0.0555927,0.027948,1.60996,237.389,-1503.38,81.4738
156,0,0.0561354,0.0286597,1.60964,237.38,-1503.38,81.4956
157,0,0.0564296,0.0289945,1.60992,237.392,-1503.38,81.4794
158,0,0.0567532,0.0291198,1.60994,237.374,-1503.37,81.4907
159,0,0.0615685,0.032779,1.61038,237.472,-1503.22,81.3572
160,0,0.0548147,0.0272152,1.6098,237.383,-1503.37,81.467
161,0,0.0562852,0.028723,1.60996,237.4,-1503.4,81.4721
162,0,0.0554644,0.0279463,1.6099,237.397,-1503.4,81.4736
163,0,0.0560152,0.0284259,1.60984,237.366,-1503.38,81.5032
164,0,0.0546948,0.0274694,1.60987,237.37,-1503.37,81.5308
165,0,0.0558955,0.0281696,1.60981,237.387,-1503.4,81.4892
166,0,0.0564296,0.0284778,1.61039,237.35,-1503.45,81.4919
167,0,0.0549393,0.0273251,1.60992,237.399,-1503.4,81.4819
168,0,0.05622,0.0283478,1.61009,237.397,-1503.39,81.4882
169,0,0.0560179,0.0283993,1.60993,237.385,-1503.38,81.4819
170,0,0.0568205,0.029298,1.61002,237.407,-1503.38,81.4776
171,0,0.055457,0.0280631,1.6098,237.375,-1503.38,81.4946
172,0,0.0557368,0.0279431,1.60979,237.375,-1503.39,81.4986
173,0,0.0576492,0.0298176,1.61026,237.478,-1503.45,81.453
174,0,0.0564789,0.0288521,1.60993,237.4,-1503.38,81.4835
175,0,0.057078,0.0291004,1.61019,237.387,-1503.39,81.5031
176,0,0.0563237,0.0287624,1.61008,237.424,-1503.43,81.4914
177,0,0.0565065,0.0284074,1.61041,237.357,-1503.45,81.4839
178,0,0.0558933,0.0281474,1.61003,237.408,-1503.38,81.4678
179,0,0.0555176,0.0279291,1.60979,237.356,-1503.39,81.4958
180,0,0.0564148,0.0286295,1.60987,237.386,-1503.38,81.4723
181,0,0.0611988,0.0322408,1.6095,237.329,-1503.37,81.3584
182,0,0.0545554,0.0270784,1.60985,237.382,-1503.38,81.4949
183,0,0.0573253,0.0294013,1.61042,237.451,-1503.47,81.4728
184,0,0.0560239,0.0280182,1.61006,237.392,-1503.39,81.4611
185,0,0.0555917,0.0279778,1.61006,237.403,-1503.37,81.4456
186,0,0.0568068,0.0286174,1.61045,237.352,-1503.45,81.4811
187,0,0.0569514,0.0293947,1.61027,237.442,-1503.43,81.4748
188,0,0.0561295,0.0282823,1.60988,237.421,-1503.39,81.4531
189,0,0.0561859,0.0284727,1.60986,237.389,-1503.38,81.4726
190,0,0.0561649,0.0286852,1.6101,237.425,-1503.45,81.5106
191,0,0.0545504,0.0269956,1.60969,237.38,-1503.37,81.4902
192,0,0.0619079,0.0328833,1.6093,237.304,-1503.36,81.3907
193,0,0.055853,0.028127,1.60986,237.387,-1503.37,81.4963
194,0,0.0577024,0.0299263,1.61037,237.461,-1503.45,81.4689
195,0,0.0561298,0.0283391,1.60991,237.395,-1503.38,81.4734
196,0,0.0569881,0.0294129,1.61028,237.43,-1503.44,81.5015
197,0,0.0613372,0.0326547,1.61008,237.397,-1503.28,81.3319
198,0,0.0556033,0.0280705,1.60973,237.401,-1503.38,81.4997
199,0,0.055653,0.0280104,1.60994,237.382,-1503.39,81.4934
200,0,0.0551439,0.0277854,1.60989,237.377,-1503.38,81.4842
201,0,0.0565636,0.0287938,1.60987,237.385,-1503.38,81.4714
202,0,0.0561717,0.0285729,1.60971,237.38,-1503.39,81.484
203,0,0.0563912,0.0288108,1.60999,237.391,-1503.4,81.4632
204,0,0.0548064,0.0274318,1.60989,237.379,-1503.38,81.5068
205,0,0.0564072,0.0287098,1.61001,237.402,-1503.39,81.4909
206,0,0.0554795,0.0278531,1.60994,237.374,-1503.37,81.4665
207,0,0.0558669,0.0281823,1.61006,237.382,-1503.38,81.4732
208,0,0.0561816,0.0284021,1.61009,237.394,-1503.38,81.4707
209,0,0.0580472,0.0303593,1.60994,237.377,-1503.41,81.5121
210,0,0.0559606,0.0283516,1.60986,237.395,-1503.38,81.4714
211,0,0.0557277,0.0281953,1.6099,237.36,-1503.36,81.4802
212,0,0.0555134,0.027955,1.60994,237.373,-1503.4,81.5171
213,0,0.0556472,0.0282434,1.60996,237.383,-1503.38,81.4883
214,0,0.0558352,0.0283809,1.60981,237.382,-1503.39,81.4869
215,0,0.0603383,0.0312934,1.6109,237.412,-1503.26,81.3889
216,0,0.0562557,0.0288399,1.61028,237.443,-1503.42,81.5026
217,0,0.0551985,0.0277984,1.60977,237.393,-1503.39,81.4816
218,0,0.057067,0.0293821,1.60984,237.373,-1503.38,81.4897
219,0,0.0561331,0.02856,1.60975,237.369,-1503.38,81.4975
220,0,0.0606313,0.0322313,1.61032,237.446,-1503.21,81.3556
221,0,0.0550339,0.0277024,1.60969,237.356,-1503.36,81.5237
222,0,0.0628004,0.0341214,1.61029,237.471,-1503.23,81.3611
223,0,0.0557207,0.0281781,1.60995,237.384,-1503.38,81.4735
224,0,0.0554349,0.0277106,1.60983,237.381,-1503.38,81.4777
225,0,0.0562305,0.0285219,1.60989,237.395,-1503.4,81.4957
226,0,0.0558604,0.0284462,1.60992,237.388,-1503.39,81.4825
227,0,0.0562083,0.0287255,1.61021,237.409,-1503.45,81.4937
228,0,0.0561102,0.0284916,1.60984,237.383,-1503.38,81.4685
229,0,0.0555393,0.0280375,1.60981,237.377,-1503.38,81.4827
230,0,0.0559358,0.0284091,1.61009,237.402,-1503.39,81.4764
231,0,0.0562189,0.0283392,1.61,237.401,-1503.38,81.4732
232,0,0.0560259,0.0282212,1.60992,237.4,-1503.39,81.4888
233,0,0.0565089,0.0290434,1.60991,237.358,-1503.37,81.4872
234,0,0.0549114,0.0273435,1.6099,237.383,-1503.4,81.4944
235,0,0.056524,0.0288705,1.60991,237.366,-1503.4,81.4841
236,0,0.0557376,0.0281403,1.60989,237.393,-1503.38,81.4646
237,0,0.0556818,0.0281794,1.60987,237.4,-1503.36,81.4969
238,0,0.0569803,0.0293218,1.60973,237.4,-1503.37,81.4847
239,0,0.055839,0.0283008,1.60986,237.386,-1503.37,81.4926
240,0,0.0635812,0.0342944,1.60961,237.317,-1503.37,81.3652
241,0,0.055294,0.0278784,1.61,237.387,-1503.38,81.4883
242,0,0.0551517,0.0278034,1.60993,237.383,-1503.38,81.4871
243,0,0.0561252,0.0285989,1.60993,237.39,-1503.38,81.4918
244,0,0.0573846,0.0291149,1.61046,237.365,-1503.45,81.4656
245,0,0.0554158,0.0278088,1.60994,237.398,-1503.39,81.4499
246,0,0.0562151,0.0286346,1.60982,237.401,-1503.38,81.4991
247,0,0.0556924,0.0279712,1.60993,237.363,-1503.38,81.4989
248,0,0.0550556,0.0276606,1.60967,237.38,-1503.38,81.5039
249,0,0.0547009,0.0272642,1.60977,237.406,-1503.4,81.5023
250,0,0.0555011,0.0279575,1.60991,237.378,-1503.37,81.476
251,0,0.0561244,0.0280824,1.6105,237.368,-1503.45,81.4841
252,0,0.0560412,0.0284438,1.60982,237.393,-1503.38,81.4761
253,0,0.0554146,0.0277234,1.60968,237.388,-1503.39,81.4862
254,0,0.0554908,0.0279383,1.60996,237.396,-1503.39,81.4745
255,0,0.0563868,0.0283957,1.61019,237.426,-1503.4,81.4475
256,0,0.0560492,0.0283011,1.60976,237.386,-1503.4,81.4802
257,0,0.0562213,0.0285472,1.61003,237.418,-1503.4,81.4626
258,0,0.0554629,0.027919,1.60985,237.387,-1503.38,81.4852
259,0,0.0552687,0.027966,1.6098,237.392,-1503.38,81.5088
260,0,0.0556308,0.0277196,1.60997,237.418,-1503.38,81.4605
261,0,0.0560234,0.0282022,1.60987,237.401,-1503.36,81.4853
262,0,0.0568592,0.0295307,1.6103,237.422,-1503.43,81.5025
263,0,0.0551683,0.0279765,1.60975,237.378,-1503.38,81.5136
264,0,0.0582697,0.0304503,1.61043,237.475,-1503.45,81.4752
265,0,0.0553837,0.027814,1.60967,237.357,-1503.38,81.5072
266,0,0.0552016,0.0275385,1.60978,237.379,-1503.38,81.4961
267,0,0.0561464,0.0285617,1.60986,237.38,-1503.38,81.4802
268,0,0.0545428,0.0270068,1.61035,237.328,-1503.43,81.5183
269,0,0.0560939,0.0286587,1.60973,237.375,-1503.4,81.4947
270,0,0.0571317,0.0293985,1.60981,237.407,-1503.39,81.4796
271,0,0.0561056,0.0285111,1.61002,237.396,-1503.39,81.4634
272,0,0.0551943,0.0278167,1.60983,237.386,-1503.37,81.4951
273,0,0.055859,0.0281486,1.60999,237.409,-1503.38,81.4737
274,0,0.0558165,0.0283095,1.60998,237.381,-1503.37,81.4935
275,0,0.0617889,0.0329014,1.6092,237.324,-1503.38,81.3663
276,0,0.0558036,0.0282655,1.60981,237.384,-1503.38,81.4815
277,0,0.0565042,0.0286703,1.60982,237.38,-1503.38,81.4754
278,0,0.0615966,0.0329302,1.61077,237.518,-1503.28,81.3535
279,0,0.0553613,0.0279553,1.60976,237.372,-1503.39,81.5019
280,0,0.0563391,0.0289433,1.61024,237.432,-1503.44,81.5009
281,0,0.0615278,0.033091,1.61029,237.467,-1503.21,81.3582
282,0,0.0551354,0.027824,1.60994,237.375,-1503.39,81.4935
283,0,0.0567774,0.0291802,1.60983,237.395,-1503.38,81.4767
284,0,0.0554949,0.0277959,1.60985,237.364,-1503.38,81.5174
285,0,0.0561085,0.0282092,1.60981,237.369,-1503.39,81.4881
286,0,0.0548371,0.027304,1.60988,237.405,-1503.39,81.4648
287,0,0.0548472,0.0271152,1.60991,237.369,-1503.38,81.4977
288,0,0.0565636,0.0291171,1.61015,237.434,-1503.45,81.4895
289,0,0.0556382,0.0279738,1.60991,237.411,-1503.38,81.479
290,0,0.0561635,0.0285421,1.60987,237.381,-1503.38,81.4991
291,0,0.0606727,0.0318743,1.60933,237.298,-1503.36,81.3743
292,0,0.0553246,0.0281033,1.60977,237.374,-1503.38,81.505
293,0,0.0561645,0.0286144,1.60993,237.388,-1503.39,81.4757
294,0,0.0551234,0.0276705,1.60999,237.413,-1503.39,81.4977
295,0,0.0554217,0.0279423,1.60985,237.401,-1503.39,81.4871
296,0,0.0553392,0.0279759,1.60975,237.333,-1503.37,81.5175
297,0,0.0539305,0.0265486,1.6098,237.353,-1503.38,81.5136
298,0,0.0545082,0.0270065,1.60985,237.381,-1503.39,81.5043
299,0,0.0558914,0.0285498,1.61004,237.394,-1503.38,81.5043
300,0,0.054911,0.0276461,1.60976,237.403,-1503.39,81.4835
301,0,0.0562698,0.0283127,1.61002,237.393,-1503.4,81.4619
302,0,0.0560246,0.0283286,1.6099,237.389,-1503.39,81.4743
303,0,0.0553762,0.0278504,1.60973,237.398,-1503.4,81.4782
304,0,0.0565286,0.0290342,1.61016,237.433,-1503.47,81.4965
305,0,0.0609988,0.0317378,1.60946,237.322,-1503.38,81.368
306,0,0.0549739,0.0277048,1.6097,237.372,-1503.38,81.5082
307,0,0.0569353,0.0290991,1.60996,237.379,-1503.39,81.459
308,0,0.0554241,0.0279837,1.6099,237.37,-1503.38,81.4832
309,0,0.056816,0.0291454,1.6102,237.463,-1503.45,81.4676
310,0,0.0563784,0.0287558,1.60984,237.385,-1503.38,81.4918
311,0,0.054693,0.0276858,1.60989,237.353,-1503.37,81.497
312,0,0.0557877,0.0281537,1.60983,237.381,-1503.39,81.4739
313,0,0.055704,0.0283401,1.60985,237.389,-1503.38,81.4873
314,0,0.0560733,0.0284373,1.60992,237.394,-1503.39,81.4864
315,0,0.0554478,0.0280217,1.60972,237.356,-1503.38,81.5192
316,0,0.0564402,0.0286451,1.61011,237.392,-1503.38,81.4698
317,0,0.0558929,0.0282582,1.60985,237.369,-1503.38,81.4744
318,0,0.0572644,0.0294596,1.61008,237.393,-1503.4,81.4371
319,0,0.0558069,0.0282972,1.60966,237.354,-1503.38,81.4608
320,0,0.0566934,0.0292132,1.61009,237.394,-1503.38,81.4829
321,0,0.0635922,0.0342812,1.60973,237.364,-1503.44,81.3709
322,0,0.0552458,0.027874,1.60982,237.37,-1503.37,81.4838
323,0,0.0557577,0.0279566,1.60991,237.373,-1503.42,81.4891
324,0,0.0564374,0.0286776,1.61005,237.387,-1503.38,81.4693
325,0,0.0558772,0.0277914,1.61036,237.342,-1503.46,81.4679
326,0,0.0559245,0.0282479,1.60988,237.375,-1503.39,81.4644
327,0,0.0557006,0.0280147,1.60979,237.36,-1503.38,81.4896
328,0,0.056316,0.0287555,1.60969,237.379,-1503.38,81.4895
329,0,0.0564624,0.0286443,1.61004,237.394,-1503.39,81.4655
330,0,0.0567871,0.0289233,1.61004,237.399,-1503.41,81.4627
331,0,0.0551217,0.0275627,1.60989,237.391,-1503.4,81.495
332,0,0.0557156,0.0282303,1.60977,237.392,-1503.38,81.4821
333,0,0.0623917,0.0336506,1.61034,237.461,-1503.19,81.3489
334,0,0.0554059,0.0279369,1.60966,237.358,-1503.38,81.5159
335,0,0.0554876,0.0279385,1.60983,237.384,-1503.4,81.4906
336,0,0.05532,0.0275893,1.60984,237.379,-1503.38,81.4873
337,0,0.0571336,0.0292218,1.60993,237.404,-1503.4,81.4525
338,0,0.0555378,0.0279365,1.60992,237.399,-1503.4,81.471
339,0,0.0626452,0.0339679,1.60985,237.394,-1503.28,81.3503
340,0,0.0553342,0.0276728,1.60989,237.4,-1503.41,81.4699
341,0,0.0546081,0.0272627,1.61002,237.38,-1503.38,81.4802
342,0,0.0568475,0.0292751,1.61008,237.371,-1503.38,81.4931
343,0,0.0566985,0.0293306,1.60968,237.398,-1503.4,81.4655
344,0,0.0562436,0.0286593,1.60982,237.4,-1503.39,81.472
345,0,0.0557597,0.0283526,1.60975,237.37,-1503.39,81.5002
346,0,0.0639349,0.0351669,1.61069,237.477,-1503.22,81.3485
347,0,0.0573366,0.0293324,1.61037,237.476,-1503.46,81.4577
348,0,0.056037,0.0287248,1.60958,237.374,-1503.39,81.4971
349,0,0.0559125,0.0282563,1.60994,237.402,-1503.39,81.4606
350,0,0.0627914,0.0339654,1.61048,237.476,-1503.21,81.3202
351,0,0.0545935,0.027077,1.60981,237.377,-1503.39,81.4761
352,0,0.0554673,0.0279376,1.60989,237.388,-1503.38,81.4671
353,0,0.0559299,0.027968,1.61029,237.337,-1503.45,81.4978
354,0,0.0560866,0.0286988,1.60984,237.388,-1503.4,81.4939
355,0,0.0571632,0.0294692,1.60997,237.378,-1503.4,81.4833
356,0,0.0563889,0.0287582,1.60987,237.391,-1503.4,81.468
357,0,0.0568031,0.0290265,1.60992,237.394,-1503.39,81.4761
358,0,0.0551676,0.027751,1.60971,237.372,-1503.38,81.4717
359,0,0.0562855,0.0285541,1.60965,237.384,-1503.38,81.4778
360,0,0.0571671,0.0294795,1.60999,237.402,-1503.41,81.469
361,0,0.0559545,0.0286015,1.60976,237.375,-1503.39,81.4918
362,0,0.0557114,0.0280481,1.60996,237.402,-1503.39,81.4696
363,0,0.0567207,0.0290296,1.61019,237.436,-1503.44,81.489
364,0,0.0572011,0.029532,1.6103,237.461,-1503.44,81.459
365,0,0.0567516,0.0291166,1.60995,237.391,-1503.39,81.4703
366,0,0.0559004,0.0283635,1.60998,237.405,-1503.39,81.4679
367,0,0.0556196,0.0278123,1.60979,237.383,-1503.37,81.4774
368,0,0.0564991,0.0288422,1.6103,237.434,-1503.44,81.4949
369,0,0.0577759,0.029977,1.61027,237.454,-1503.46,81.475
370,0,0.055056,0.0276372,1.60981,237.369,-1503.38,81.5201
371,0,0.0560913,0.0284439,1.60979,237.382,-1503.38,81.483
372,0,0.0572896,0.029637,1.60978,237.385,-1503.39,81.4687
373,0,0.0562283,0.0286248,1.60998,237.379,-1503.4,81.4783
374,0,0.055347,0.027827,1.60994,237.383,-1503.4,81.4889
375,0,0.0627831,0.033439,1.6096,237.34,-1503.38,81.3539
376,0,0.0545809,0.0270822,1.60993,237.381,-1503.39,81.4856
377,0,0.0552922,0.0277794,1.60976,237.366,-1503.39,81.4885
378,0,0.0556927,0.0279733,1.60989,237.366,-1503.38,81.5071
379,0,0.055973,0.0282395,1.60975,237.387,-1503.38,81.4818
380,0,0.0563616,0.0287306,1.60974,237.384,-1503.41,81.4704
381,0,0.0574335,0.0294748,1.61004,237.424,-1503.4,81.4542
382,0,0.0557135,0.0281776,1.60977,237.365,-1503.39,81.5081
383,0,0.0573549,0.0295228,1.61022,237.435,-1503.43,81.4726
384,0,0.0563885,0.0286883,1.60987,237.384,-1503.38,81.4694
385,0,0.0554858,0.0281601,1.60984,237.376,-1503.37,81.4772
386,0,0.0557802,0.0284378,1.60992,237.396,-1503.4,81.476
387,0,0.055743,0.0282789,1.60984,237.393,-1503.39,81.4829
388,0,0.054931,0.0272799,1.60973,237.386,-1503.39,81.4585
389,0,0.0557308,0.0283576,1.60979,237.385,-1503.41,81.4922
390,0,0.0547241,0.0272873,1.60986,237.385,-1503.38,81.4714
