Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
1178,0,0.00976436,-0.0190587,-1.71452,906.861,959.236,86.2378
1179,0,0.0114814,-0.0214514,-1.7144,906.856,959.197,86.2635
1180,0,0.00872217,-0.0171431,-1.71444,906.87,959.113,86.3639
1181,0,0.0144171,-0.0252119,-1.71439,906.852,959.191,86.275
1182,0,0.0127854,-0.0229162,-1.71438,906.866,959.221,86.2578
1183,0,0.0113016,-0.0213412,-1.71435,906.876,959.238,86.2228
1184,0,0.0106853,-0.0204215,-1.7147,906.894,959.24,86.2175
1185,0,0.0133212,-0.0236166,-1.71448,906.871,959.222,86.2609
1186,0,0.0129847,-0.0232744,-1.71452,906.87,959.224,86.2324
1187,0,0.0127595,-0.023219,-1.7142,906.835,959.175,86.2818
1188,0,0.0108783,-0.0208595,-1.71464,906.869,959.225,86.2513
1189,0,0.0115501,-0.0212626,-1.71447,906.841,959.189,86.2404
1190,0,0.0126014,-0.0226696,-1.71445,906.86,959.215,86.2815
1191,0,0.00941993,-0.0190846,-1.71451,906.874,959.249,86.2343
1192,0,0.0115964,-0.0218234,-1.71448,906.878,959.229,86.2326
1193,0,0.0135035,-0.0235295,-1.71453,906.842,959.198,86.2857
1194,0,0.0103209,-0.0201036,-1.71455,906.85,959.202,86.2302
1195,0,0.0111584,-0.0209812,-1.71438,906.847,959.187,86.245
1196,0,0.00983726,-0.0193801,-1.71439,906.862,959.255,86.2087
1197,0,0.0107485,-0.0205906,-1.71441,906.852,959.248,86.234
1198,0,0.0120346,-0.0221459,-1.71456,906.871,959.245,86.2382
1199,0,0.0100393,-0.0198529,-1.71447,906.877,959.249,86.2412
1200,0,0.0122346,-0.0227844,-1.71466,906.853,959.208,86.2641
1201,0,0.0114636,-0.0214487,-1.71447,906.827,959.19,86.2418
1202,0,0.0097194,-0.0196052,-1.7143,906.869,959.219,86.2034
1203,0,0.0134002,-0.0238747,-1.7145,906.853,959.192,86.2766
1204,0,0.0123317,-0.0227508,-1.71435,906.83,959.183,86.2881
1205,0,0.0107385,-0.0204736,-1.71459,906.862,959.242,86.2309
1206,0,0.0094516,-0.0178191,-1.71446,906.86,959.099,86.3461
1207,0,0.0116601,-0.0214604,-1.71439,906.851,959.228,86.2551
1208,0,0.0134992,-0.0240689,-1.71468,906.885,959.225,86.264
1209,0,0.0123885,-0.0226488,-1.71446,906.842,959.215,86.2817
1210,0,0.0110355,-0.0209431,-1.71451,906.872,959.226,86.246
1211,0,0.0126759,-0.0226806,-1.71436,906.854,959.201,86.2353
1212,0,0.0108255,-0.0206217,-1.71449,906.878,959.22,86.2419
1213,0,0.00953168,-0.0194906,-1.71438,906.852,959.194,86.2486
1214,0,0.0114483,-0.0217927,-1.71429,906.867,959.2,86.2335
1215,0,0.00712757,-0.0149389,-1.71442,906.867,959.09,86.3643
1216,0,0.00783284,-0.0162761,-1.71449,906.836,959.085,86.3511
1217,0,0.0115136,-0.0217305,-1.71457,906.886,959.219,86.2446
1218,0,0.0118152,-0.0219234,-1.71444,906.878,959.223,86.2405
1219,0,0.00938898,-0.018824,-1.7143,906.853,959.216,86.2274
1220,0,0.0110896,-0.0210431,-1.71438,906.839,959.221,86.2094
1221,0,0.0124306,-0.0222051,-1.71437,906.852,959.184,86.2608
1222,0,0.012344,-0.0223186,-1.71432,906.863,959.215,86.2364
1223,0,0.0119479,-0.0218355,-1.71444,906.855,959.211,86.2776
1224,0,0.0101153,-0.0196808,-1.71443,906.837,959.222,86.2394
1225,0,0.0116316,-0.0216702,-1.71434,906.87,959.211,86.2391
1226,0,0.00943023,-0.0179823,-1.7145,906.864,959.105,86.3693
1227,0,0.0108827,-0.0215699,-1.7149,906.871,959.154,86.2376
1228,0,0.00898188,-0.0206365,-1.71619,906.91,958.902,86.1812
1229,0,0.022347,-0.0432543,-1.71871,907.05,958.602,85.8022
1230,0,0.0118548,-0.0234458,-1.71794,906.668,957.748,86.24
1231,0,0.0118099,-0.0198109,-1.71762,906.39,956.694,86.4421
1232,0,0.0115125,-0.018248,-1.71729,906.176,955.516,86.4967
1233,0,0.00886618,-0.0162636,-1.71797,906.142,954.38,86.49
1234,0,0.00535373,-0.011859,-1.71815,905.931,953.245,86.4372
1235,0,0.00533227,-0.0131977,-1.71835,905.722,951.923,86.2886
1236,0,0.00459944,-0.0123507,-1.71796,905.49,950.327,86.3302
1237,0,0.00623577,-0.0156076,-1.71772,905.284,949.012,86.1882
1238,0,0.0093984,-0.019926,-1.7185,905.227,947.901,86.2111
1239,0,0.00175078,-0.0107118,-1.71967,905.067,946.367,86.2257
1240,0,0.0114728,-0.0270323,-1.72166,904.974,944.845,85.9753
1241,0,0.00142934,-0.00771024,-1.72156,904.48,942.855,86.5308
1242,0,0.00475378,-0.0110511,-1.72302,904.427,941.472,86.4877
1243,0,0.0186928,-0.0315246,-1.72441,904.398,939.534,86.0779
1244,0,0.00980487,-0.0167874,-1.72166,903.744,937.461,86.213
1245,0,0.00580308,-0.017397,-1.72202,903.614,935.739,85.9488
1246,0,0.00251028,-0.0144424,-1.72181,903.292,933.913,85.9306
1247,0,0.00269042,-0.014194,-1.72063,902.777,931.834,86.12
1248,0,0.0113092,-0.0232085,-1.72095,902.56,929.993,86.2022
1249,0,0.00382649,-0.00952903,-1.72146,902.25,927.663,86.6136
1250,0,0.0107155,-0.0200839,-1.72095,901.853,925.411,86.2648
1251,0,0.0164264,-0.0321542,-1.72225,901.885,923.479,85.9138
1252,0,0.0111277,-0.0234195,-1.7207,901.28,921.385,86.0889
1253,0,0.0108249,-0.0245232,-1.72037,900.76,919.224,85.9876
1254,0,0.00376911,-0.0140001,-1.72104,900.502,917.219,86.1871
1255,0,0.00795456,-0.0170604,-1.72038,899.93,914.935,86.355
1256,0,0.00806117,-0.0148515,-1.72063,899.637,912.844,86.3786
1257,0,0.00693917,-0.013427,-1.72245,899.543,910.781,86.1738
1258,0,0.0121606,-0.0268492,-1.72319,899.236,908.564,85.7017
1259,0,0.00014896,-0.0122775,-1.72205,898.797,906.287,85.8106
1260,0,0.00576687,-0.0209234,-1.72055,898.218,904.399,85.9169
1261,0,0.00911489,-0.0236395,-1.7221,898.043,901.801,86.0777
1262,0,0.00194074,-0.0060128,-1.71943,897.345,899.125,86.4725
1263,0,0.00117115,-0.00303025,-1.71764,896.613,896.379,86.5195
1264,0,0.0124265,-0.0254885,-1.71808,896.396,894.104,85.8157
1265,0,0.0133601,-0.0311869,-1.71777,895.944,891.901,85.4247
1266,0,0.0071764,-0.0238161,-1.71879,895.728,888.915,85.5783
1267,0,0.00338587,-0.0122172,-1.71957,895.334,886.859,86.2604
1268,0,0.00667222,-0.0102001,-1.71823,894.748,884.213,86.5264
1269,0,0.0160279,-0.0270078,-1.72105,894.842,881.904,85.8757
1270,0,0.00641789,-0.0169037,-1.71959,894.244,879.615,85.7512
1271,0,0.00879923,-0.0255597,-1.71918,893.913,877.175,85.5406
1272,0,0.0092612,-0.0245026,-1.72081,893.927,874.677,85.8681
1273,0,0.00713547,-0.0121477,-1.71913,893.142,872.004,86.378
1274,0,0.00763468,-0.0118228,-1.72008,892.802,869.682,86.2602
1275,0,0.00731612,-0.0157152,-1.71992,892.322,867.2,85.8966
1276,0,0.00605662,-0.0202503,-1.71949,891.807,864.663,85.5497
1277,0,0.00427475,-0.0189305,-1.72033,891.625,862.315,85.6528
1278,0,0.00208717,-0.0101624,-1.71974,891.039,859.314,86.1616
1279,0,0.0127406,-0.0205935,-1.719,890.617,856.985,86.2439
1280,0,0.00699738,-0.0110252,-1.71959,890.173,853.974,86.1619
1281,0,0.00289907,-0.0116419,-1.71935,889.859,851.663,85.745
1282,0,0.00565217,-0.0199878,-1.72022,889.6,849.217,85.5418
1283,0,0.00909211,-0.0230177,-1.72228,889.369,846.431,85.852
1284,0,0.00609775,-0.00931147,-1.72079,888.778,843.774,86.4169
1285,0,0.00810368,-0.0104448,-1.72063,888.283,840.928,86.2942
1286,0,0.0156677,-0.027497,-1.72317,888.176,838.584,85.7611
1287,0,0.0165536,-0.0334591,-1.72338,887.812,836.071,85.4996
1288,0,0.00328921,-0.0103326,-1.7225,887.143,833.081,86.0787
1289,0,0.00439237,-0.00690787,-1.72354,886.838,830.389,86.352
1290,0,0.0120454,-0.0153581,-1.72386,886.302,827.636,86.242
1291,0,0.00787792,-0.0140536,-1.72384,885.914,825.123,86.0402
1292,0,0.00547487,-0.013934,-1.72328,885.212,822.438,85.8739
1293,0,0.0127615,-0.024945,-1.72405,884.872,819.835,85.8669
1294,0,0.00815096,-0.0126411,-1.72299,884.13,816.882,86.3112
1295,0,0.00897834,-0.0114461,-1.7234,883.687,814.134,86.1621
1296,0,0.0118962,-0.0207702,-1.72382,883.414,811.639,85.6817
1297,0,0.00806046,-0.0201573,-1.72527,883.159,808.688,85.4963
1298,0,0.00846047,-0.0201787,-1.72507,882.745,806.16,85.7421
1299,0,0.0053926,-0.012523,-1.72601,882.285,803.106,86.0131
1300,0,0.0117441,-0.0199154,-1.72795,882.121,800.242,85.8196
1301,0,0.00913785,-0.017447,-1.72693,881.349,797.596,85.7726
1302,0,0.00322305,-0.0121426,-1.72776,881.085,795.028,85.7127
1303,0,0.00637807,-0.0163771,-1.7287,880.861,792.264,85.8259
1304,0,0.0123405,-0.0233765,-1.73021,880.595,789.607,85.9029
1305,0,0.0105976,-0.0181947,-1.72766,879.776,787.013,85.925
1306,0,0.00567541,-0.0111851,-1.72752,879.157,784.212,85.8616
1307,0,0.0100406,-0.0189297,-1.72719,878.752,781.914,85.7517
1308,0,0.0141425,-0.0269521,-1.72884,878.586,779.144,85.7806
1309,0,0.0118714,-0.0204076,-1.72725,877.918,776.306,86.0329
1310,0,0.0194077,-0.0284373,-1.72789,877.607,773.574,85.7178
1311,0,0.00906546,-0.0181472,-1.72892,877.229,770.744,85.597
1312,0,0.0123625,-0.0259704,-1.72739,876.644,768.229,85.4023
1313,0,0.00355054,-0.0127917,-1.72821,876.238,765.544,85.7075
1314,0,0.00694901,-0.0136992,-1.72945,875.936,762.446,85.8849
1315,0,0.0044191,-0.00960345,-1.72976,875.418,759.65,85.9045
1316,0,0.00782885,-0.0156373,-1.72876,874.717,757.199,85.7381
1317,0,0.0063011,-0.0145624,-1.72865,874.229,754.369,85.6205
1318,0,0.00983072,-0.0198465,-1.7301,873.933,751.954,85.5954
1319,0,0.0139578,-0.0282304,-1.73177,873.703,749.24,85.5501
1320,0,-0.00164866,0.000886789,-1.72931,872.72,746.165,86.109
1321,0,0.0131937,-0.02469,-1.73119,872.752,743.948,85.3091
1322,0,0.00839497,-0.0197046,-1.73119,872.247,741.297,85.458
1323,0,0.00668269,-0.01649,-1.72972,871.583,738.659,85.7984
1324,0,0.00638242,-0.0118241,-1.72903,871.099,735.86,85.9374
1325,0,0.00795137,-0.0143933,-1.73103,870.852,733.203,85.7127
1326,0,0.00679145,-0.0157718,-1.73024,870.35,730.682,85.4328
1327,0,-0.001867,-0.00469376,-1.7288,869.612,727.992,85.6114
1328,0,0.00621964,-0.0147078,-1.72928,869.315,725.447,85.7101
1329,0,0.0025809,-0.00492905,-1.72955,868.942,722.509,85.9943
1330,0,0.0145573,-0.023671,-1.7315,868.774,720.379,85.5788
1331,0,0.00239962,-0.00511938,-1.72923,867.95,717.78,85.8278
1332,0,0.00417245,-0.0112355,-1.72919,867.582,715.693,85.4418
1333,0,0.00200021,-0.0104081,-1.72954,867.241,713.676,85.4054
1334,0,0.00619907,-0.015262,-1.73141,867.216,711.518,85.5668
1335,0,0.00323994,-0.00628515,-1.73045,866.714,709.328,85.7947
1336,0,0.00487051,-0.00848276,-1.73033,866.422,707.333,85.7205
1337,0,0.00231284,-0.00893318,-1.73003,866.197,705.549,85.3507
1338,0,0.00128588,-0.011426,-1.72938,865.758,703.838,85.1373
1339,0,0.00390467,-0.0173874,-1.73051,865.551,702.251,85.0846
1340,0,0.00810925,-0.0193847,-1.731,865.362,700.589,85.1936
1341,0,-0.000643663,-0.000165705,-1.72932,864.901,698.642,85.8904
1342,0,0.00747031,-0.0130907,-1.72962,864.755,697.143,85.5729
1343,0,0.00141272,-0.00664675,-1.73039,864.602,695.703,85.4646
1344,0,0.00130862,-0.00884066,-1.73055,864.326,694.35,85.2139
1345,0,0.00740507,-0.0167811,-1.73082,864.059,693.107,85.145
1346,0,0.00659401,-0.0137267,-1.7306,863.706,691.493,85.3345
1347,0,0.00982064,-0.0165495,-1.73089,863.561,690.464,85.4662
1348,0,0.00526823,-0.0115717,-1.73152,863.379,689.218,85.4159
1349,0,0.010735,-0.022369,-1.73298,863.365,688.342,85.1565
1350,0,0.00915447,-0.0188378,-1.73307,863.175,687.371,85.184
1351,0,0.00698484,-0.0138392,-1.73175,862.84,686.161,85.4286
1352,0,0.00359556,-0.00754936,-1.73203,862.761,685.25,85.5511
1353,0,0.00903558,-0.0163582,-1.73233,862.701,684.511,85.3823
1354,0,0.00308335,-0.00769342,-1.73221,862.489,683.582,85.4916
1355,0,0.00645874,-0.015177,-1.73385,862.612,682.974,85.1944
1356,0,0.0101616,-0.0214571,-1.73411,862.458,682.372,85.0783
1357,0,0.00648244,-0.0143058,-1.734,862.259,681.713,85.2652
1358,0,0.00532112,-0.0122135,-1.73442,862.162,681.194,85.3091
1359,0,0.00864543,-0.0174191,-1.73495,862.127,680.861,85.1548
1360,0,0.0105072,-0.020134,-1.73516,862.049,680.45,85.0745
1361,0,0.00507144,-0.0111537,-1.73492,861.908,680.001,85.2076
1362,0,0.0109866,-0.0213696,-1.73496,861.861,679.672,85.0193
1363,0,0.0023811,-0.00570487,-1.73322,861.57,679.337,85.3692
1364,0,0.00930491,-0.0159035,-1.7336,861.584,679.235,85.2462
1365,0,0.00428446,-0.00833933,-1.73351,861.504,678.998,85.34
1366,0,0.00457751,-0.00910841,-1.73356,861.472,678.888,85.3271
1367,0,0.00375672,-0.00803434,-1.73333,861.497,678.893,85.3161
1368,0,0.00981106,-0.0171333,-1.73354,861.549,679.049,85.147
1369,0,0.00373398,-0.00819747,-1.73343,861.483,678.945,85.3091
1370,0,0.00384443,-0.00896253,-1.73341,861.482,678.959,85.2812
1371,0,0.00289961,-0.0076776,-1.73359,861.497,678.925,85.2772
1372,0,0.00396286,-0.00793904,-1.73335,861.494,678.924,85.3469
1373,0,0.00310564,-0.00698709,-1.73347,861.479,678.898,85.3593
1374,0,0.00517527,-0.00999578,-1.73351,861.473,678.912,85.2963
1375,0,0.00376076,-0.00840008,-1.73348,861.488,678.932,85.2911
1376,0,0.00900935,-0.0164463,-1.73341,861.56,679.049,85.1113
1377,0,0.0087224,-0.0157364,-1.73362,861.513,679.053,85.158
1378,0,0.00299021,-0.00742034,-1.73341,861.502,678.921,85.2961
1379,0,0.00415771,-0.00896743,-1.73338,861.502,678.94,85.2906
1380,0,0.0046275,-0.00971259,-1.73347,861.488,678.933,85.2901
1381,0,0.00363031,-0.00822337,-1.73344,861.499,678.967,85.2789
1382,0,0.00380341,-0.00840876,-1.73339,861.501,678.946,85.2917
1383,0,0.0033513,-0.00742547,-1.7335,861.506,678.955,85.2969
1384,0,0.00343849,-0.00769577,-1.73346,861.476,678.925,85.3138
1385,0,0.00403602,-0.0085566,-1.73337,861.485,678.961,85.2962
1386,0,0.00886612,-0.0164972,-1.73344,861.54,679.076,85.1322
1387,0,0.00355974,-0.00794279,-1.73335,861.482,678.925,85.3123
1388,0,0.00832537,-0.015425,-1.73347,861.525,679.065,85.1512
1389,0,0.00302674,-0.00759195,-1.73333,861.492,678.962,85.3099
1390,0,0.0040225,-0.00896072,-1.73338,861.477,678.937,85.2747
1391,0,0.00841684,-0.0153485,-1.73357,861.534,679.061,85.1415
1392,0,0.00283608,-0.00709721,-1.7334,861.483,678.966,85.2823
1393,0,0.00421862,-0.00903966,-1.7334,861.496,678.949,85.2749
1394,0,0.00454893,-0.00902395,-1.73336,861.485,678.961,85.2757
1395,0,0.00559842,-0.0105602,-1.73335,861.495,678.969,85.2724
1396,0,0.00431162,-0.00939331,-1.73342,861.515,678.951,85.2625
1397,0,0.00421037,-0.00933697,-1.73335,861.492,678.948,85.2842
1398,0,0.00864467,-0.0156656,-1.73351,861.535,679.083,85.1505
1399,0,0.00377464,-0.00817559,-1.73343,861.49,678.951,85.2809
1400,0,0.00445404,-0.0091836,-1.7336,861.502,678.955,85.3028
1401,0,0.00323665,-0.0075488,-1.73345,861.493,678.965,85.2954
1402,0,0.00398034,-0.00878328,-1.73345,861.506,678.96,85.283
1403,0,0.00882129,-0.0158759,-1.73354,861.547,679.085,85.1346
1404,0,0.00885734,-0.0161416,-1.7336,861.542,679.05,85.1367
1405,0,0.00797739,-0.0152928,-1.73348,861.522,679.085,85.1074
1406,0,0.00434815,-0.00918461,-1.73345,861.502,678.952,85.2752
1407,0,0.0059511,-0.0125868,-1.73445,861.665,678.926,85.1554
1408,0,0.00406311,-0.00852509,-1.73336,861.497,678.963,85.2818
1409,0,0.00828031,-0.0157006,-1.7336,861.53,679.056,85.1191
1410,0,0.00885238,-0.0164824,-1.73365,861.572,679.081,85.0836
1411,0,0.00319905,-0.00763657,-1.73345,861.506,678.95,85.2787
1412,0,0.00414568,-0.0090692,-1.73348,861.502,678.957,85.2609
1413,0,0.00817928,-0.015278,-1.73351,861.547,679.074,85.1193
1414,0,0.00413866,-0.00893126,-1.73341,861.51,678.957,85.243
1415,0,0.00435415,-0.00900196,-1.73337,861.495,678.946,85.2484
1416,0,0.00388321,-0.00850236,-1.73344,861.497,678.966,85.2684
1417,0,0.00459696,-0.0095731,-1.73333,861.478,678.969,85.259
1418,0,0.00286965,-0.00754062,-1.73323,861.486,678.966,85.2583
1419,0,0.00347768,-0.00857021,-1.73321,861.497,678.961,85.2786
1420,0,0.00341063,-0.00796751,-1.73346,861.487,678.952,85.2726
1421,0,0.00339144,-0.00796011,-1.73336,861.485,678.968,85.2579
1422,0,0.00394592,-0.00852974,-1.73347,861.495,678.946,85.2889
1423,0,0.00901329,-0.0166683,-1.73362,861.538,679.093,85.1121
1424,0,0.002897,-0.00712614,-1.73339,861.498,678.956,85.2863
1425,0,0.00411684,-0.00928768,-1.73348,861.501,678.955,85.2568
1426,0,0.00948768,-0.0167944,-1.73352,861.554,679.075,85.1181
1427,0,0.00825693,-0.0158322,-1.73367,861.537,679.065,85.0993
1428,0,0.00896736,-0.0169688,-1.7343,861.559,678.983,85.079
1429,0,0.00306549,-0.00872469,-1.73481,861.447,678.633,85.2287
1430,0,0.00550682,-0.0127795,-1.73621,861.432,678.288,85.1935
1431,0,0.00510152,-0.0122534,-1.7379,861.373,677.773,85.2477
1432,0,0.00580332,-0.0127658,-1.73912,861.265,677.091,85.3501
1433,0,0.0110322,-0.0227629,-1.7409,861.346,676.63,85.1232
1434,0,0.00934904,-0.021575,-1.7425,861.398,675.695,85.1612
1435,0,0.00836589,-0.0192627,-1.74369,861.451,674.873,85.2044
1436,0,0.00688316,-0.0143502,-1.74771,861.691,673.983,85.3784
1437,0,0.00914754,-0.0169363,-1.7541,862.015,673.44,85.3501
1438,0,0.0135205,-0.0245962,-1.76196,862.58,673.098,85.1922
1439,0,0.00209496,-0.00643132,-1.768,862.805,672.709,85.5691
1440,0,0.00567079,-0.014537,-1.77676,863.43,672.514,85.346
1441,0,0.00692476,-0.0183376,-1.7854,863.88,672.469,85.2186
1442,0,0.00250273,-0.0085123,-1.79338,864.026,672.282,85.4666
1443,0,0.00431348,-0.0127412,-1.802,864.366,672.104,85.4151
1444,0,0.00433483,-0.0136377,-1.81005,864.634,672.022,85.3877
1445,0,0.00305345,-0.0122994,-1.81691,864.73,671.941,85.3336
1446,0,0.00762713,-0.0211307,-1.82308,864.861,672.079,85.095
1447,0,0.00379315,-0.0141642,-1.82801,864.876,672.034,85.2338
1448,0,0.00276898,-0.0122809,-1.83185,864.939,672.06,85.2511
1449,0,0.00152098,-0.0104903,-1.83459,865.046,672.079,85.2703
1450,0,0.00709413,-0.0204372,-1.83627,865.156,672.197,85.104
1451,0,0.00535075,-0.017124,-1.83655,865.159,672.197,85.1231
1452,0,0.00712727,-0.0204218,-1.83666,865.201,672.194,85.0714
1453,0,0.00737558,-0.0200145,-1.83642,865.163,672.168,85.1209
1454,0,0.00609426,-0.0176433,-1.83645,865.159,672.188,85.1413
1455,0,0.00538618,-0.0166008,-1.83643,865.173,672.195,85.1329
1456,0,0.00620999,-0.0181265,-1.83643,865.146,672.18,85.1088
1457,0,0.00632531,-0.0187785,-1.83631,865.158,672.192,85.1222
1458,0,0.00228577,-0.0108439,-1.83602,865.014,672.065,85.3122
1459,0,0.00728974,-0.0195705,-1.83637,865.186,672.187,85.1217
1460,0,0.00715251,-0.0199903,-1.83664,865.202,672.173,85.0864
1461,0,0.00691535,-0.0195682,-1.83652,865.17,672.181,85.101
1462,0,0.00673367,-0.019401,-1.83647,865.188,672.164,85.0801
1463,0,0.00645384,-0.0185475,-1.83634,865.158,672.212,85.1181
1464,0,0.00615951,-0.0183478,-1.83645,865.165,672.196,85.0924
1465,0,0.00657495,-0.0192969,-1.83665,865.181,672.167,85.0796
1466,0,0.00676044,-0.0192965,-1.83661,865.194,672.187,85.0905
1467,0,0.00555204,-0.0170248,-1.83627,865.144,672.201,85.1415
1468,0,0.00692906,-0.0197868,-1.83667,865.203,672.178,85.0785
1469,0,0.00682992,-0.0194878,-1.83665,865.207,672.179,85.0699
1470,0,0.00438424,-0.0156678,-1.83643,865.168,672.172,85.1286
1471,0,0.00555624,-0.0169482,-1.83644,865.14,672.163,85.1359
1472,0,0.00613763,-0.018197,-1.83659,865.186,672.186,85.083
1473,0,0.00586875,-0.018135,-1.83655,865.183,672.167,85.095
1474,0,0.00676876,-0.0191429,-1.83643,865.176,672.158,85.1044
1475,0,0.00601523,-0.0179741,-1.83642,865.167,672.188,85.0983
1476,0,0.00613884,-0.0178118,-1.83668,865.184,672.195,85.1456
1477,0,0.00657405,-0.0187915,-1.8364,865.185,672.184,85.1041
1478,0,0.00660789,-0.0191044,-1.83645,865.174,672.181,85.0795
1479,0,0.00607266,-0.0180609,-1.8367,865.189,672.207,85.1144
1480,0,0.00139897,-0.00896105,-1.83599,865.003,672.047,85.3183
1481,0,0.00807624,-0.0211888,-1.83659,865.205,672.196,85.072
1482,0,0.00644932,-0.0186255,-1.83661,865.21,672.189,85.073
1483,0,0.00598906,-0.0177463,-1.83672,865.164,672.179,85.0921
1484,0,0.00651306,-0.0189298,-1.83649,865.18,672.162,85.1047
1485,0,0.00650289,-0.0190521,-1.8369,865.211,672.173,85.0705
1486,0,0.00624182,-0.0185723,-1.83653,865.179,672.16,85.0914
1487,0,0.00671559,-0.0187816,-1.83633,865.156,672.188,85.0948
1488,0,0.00214326,-0.0103617,-1.83589,865.018,672.074,85.2866
1489,0,0.00660873,-0.0188823,-1.83647,865.168,672.165,85.0923
1490,0,0.00533975,-0.0166124,-1.83668,865.2,672.199,85.107
1491,0,0.00728414,-0.0197858,-1.83645,865.196,672.165,85.0842
1492,0,0.00490295,-0.0153661,-1.83635,865.158,672.199,85.1705
1493,0,0.00561946,-0.0168445,-1.83633,865.151,672.186,85.1392
1494,0,0.00656155,-0.0183239,-1.83629,865.156,672.166,85.1292
1495,0,0.00742296,-0.0200311,-1.83658,865.175,672.181,85.0714
1496,0,0.00561464,-0.0171596,-1.83645,865.166,672.177,85.115
1497,0,-0.000392741,-0.0060532,-1.83641,865.108,672.07,85.3045
1498,0,0.00794877,-0.020708,-1.83642,865.166,672.166,85.0833
1499,0,0.00108191,-0.00821675,-1.83631,865.115,672.024,85.2873
1500,0,0.0063028,-0.0177165,-1.83631,865.169,672.202,85.1461
1501,0,0.0056869,-0.016939,-1.8365,865.176,672.164,85.1133
1502,0,0.00607693,-0.0180504,-1.83636,865.173,672.209,85.0846
1503,0,0.00618425,-0.0185159,-1.83666,865.171,672.19,85.0758
1504,0,0.00257532,-0.0104105,-1.83635,865.127,672.056,85.2593
1505,0,0.00339534,-0.012136,-1.836,865.018,672.052,85.2994
1506,0,0.00738439,-0.0201163,-1.83656,865.182,672.167,85.0876
1507,0,0.00237928,-0.0100379,-1.8363,865.132,672.044,85.2787
1508,0,0.00680789,-0.0197571,-1.83655,865.18,672.167,85.0753
1509,0,0.00673828,-0.0185501,-1.83623,865.168,672.184,85.098
1510,0,0.00628811,-0.0178187,-1.83623,865.148,672.174,85.1021
1511,0,0.00558209,-0.017355,-1.83653,865.168,672.165,85.0944
1512,0,0.00729883,-0.0201343,-1.83655,865.175,672.173,85.0636
1513,0,0.00622547,-0.0183664,-1.83653,865.185,672.167,85.0966
1514,0,0.00480347,-0.015907,-1.83661,865.18,672.169,85.1043
1515,0,0.00547812,-0.017024,-1.83666,865.186,672.158,85.11
1516,0,0.00648026,-0.0186123,-1.83664,865.184,672.167,85.0773
1517,0,0.00746139,-0.0200354,-1.83655,865.194,672.166,85.0649
1518,0,0.00694079,-0.018818,-1.8364,865.168,672.191,85.1176
1519,0,0.0075864,-0.020563,-1.83664,865.208,672.174,85.0455
1520,0,0.0059078,-0.0173281,-1.83625,865.13,672.148,85.1075
1521,0,0.00723149,-0.020061,-1.83654,865.194,672.172,85.0738
1522,0,0.00605402,-0.0173234,-1.83649,865.151,672.161,85.1068
1523,0,0.00596232,-0.0176686,-1.8365,865.193,672.191,85.115
1524,0,0.00840609,-0.0216723,-1.83659,865.208,672.128,85.0573
1525,0,0.00701928,-0.0195236,-1.83686,865.213,672.176,85.0596
1526,0,0.00614744,-0.0177464,-1.83664,865.192,672.194,85.1084
1527,0,0.00659142,-0.0179556,-1.8363,865.137,672.212,85.1091
1528,0,0.00684191,-0.0189469,-1.83667,865.197,672.174,85.0526
1529,0,0.00617515,-0.0177776,-1.83648,865.181,672.153,85.1104
1530,0,0.00802616,-0.0214423,-1.83664,865.201,672.173,85.053
1531,0,0.00645558,-0.018541,-1.83658,865.159,672.168,85.0794
1532,0,0.00729688,-0.0197403,-1.83658,865.178,672.194,85.0737
1533,0,0.00514688,-0.0164715,-1.83652,865.19,672.137,85.1203
1534,0,0.0056316,-0.0172221,-1.8364,865.145,672.155,85.1002
1535,0,0.00560903,-0.017586,-1.83656,865.216,672.162,85.0933
1536,0,0.00711947,-0.019315,-1.83645,865.176,672.155,85.0964
1537,0,0.00581612,-0.0172145,-1.83634,865.179,672.188,85.0772
1538,0,0.00625073,-0.018098,-1.83635,865.153,672.153,85.1085
1539,0,0.00600285,-0.0177793,-1.83632,865.141,672.158,85.108
1540,0,0.00651934,-0.0187548,-1.83661,865.174,672.165,85.0977
1541,0,0.00644457,-0.0187584,-1.83658,865.189,672.179,85.059
1542,0,0.00620029,-0.0173925,-1.83633,865.145,672.191,85.1248
1543,0,0.00634035,-0.0182899,-1.83641,865.178,672.203,85.0631
1544,0,0.00747598,-0.0198977,-1.83653,865.187,672.192,85.0526
1545,0,0.00523386,-0.0164823,-1.83639,865.132,672.165,85.1159
1546,0,0.00608098,-0.0180049,-1.83653,865.196,672.179,85.105
1547,0,0.00640518,-0.0180235,-1.83666,865.221,672.181,85.1052
1548,0,0.00719268,-0.0196698,-1.83673,865.189,672.167,85.0548
1549,0,0.00703064,-0.0198699,-1.83669,865.206,672.19,85.0367
1550,0,0.00605487,-0.0174868,-1.83645,865.161,672.196,85.1211
1551,0,0.00622242,-0.0177711,-1.83645,865.16,672.164,85.0934
1552,0,0.00746706,-0.0203619,-1.83645,865.188,672.172,85.0638
1553,0,0.00621481,-0.0180757,-1.83653,865.157,672.176,85.0462
1554,0,0.00675111,-0.0188597,-1.83675,865.193,672.16,85.0657
1555,0,0.00627105,-0.0180799,-1.83622,865.16,672.187,85.0966
1556,0,0.00597399,-0.0175002,-1.83656,865.185,672.181,85.1006
1557,0,0.00668063,-0.0192848,-1.83651,865.187,672.166,85.0848
