Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
53,0,-0.034734,0.0325842,-1.20238,-205.94,1326.6,103.783
54,0,-0.0338673,0.0317802,-1.2024,-205.936,1326.59,103.776
55,0,-0.028614,0.0266061,-1.20296,-205.9,1326.72,103.629
56,0,-0.0303695,0.0278162,-1.20284,-205.92,1326.71,103.656
57,0,-0.029456,0.0272788,-1.20292,-205.897,1326.71,103.645
58,0,-0.0350998,0.0327679,-1.20215,-205.956,1326.6,103.784
59,0,-0.029409,0.0272204,-1.20281,-205.913,1326.7,103.638
60,0,-0.0286503,0.026678,-1.20271,-205.896,1326.7,103.65
61,0,-0.0294603,0.027157,-1.20281,-205.913,1326.71,103.643
62,0,-0.0349346,0.0326581,-1.2024,-205.941,1326.6,103.78
63,0,-0.0305025,0.0280338,-1.20312,-205.848,1326.69,103.617
64,0,-0.0287348,0.0266675,-1.2029,-205.899,1326.72,103.64
65,0,-0.0289934,0.0268887,-1.20297,-205.908,1326.71,103.64
66,0,-0.0294601,0.0274895,-1.20289,-205.896,1326.72,103.666
67,0,-0.00573016,0.00396534,-1.20487,-205.652,1326.85,103.003
68,0,-0.0360947,0.0336243,-1.20233,-205.928,1326.59,103.777
69,0,-0.0282118,0.0264081,-1.20292,-205.902,1326.7,103.639
70,0,-0.0337799,0.0317966,-1.20246,-205.941,1326.61,103.801
71,0,-0.0333218,0.0315065,-1.20239,-205.931,1326.6,103.798
72,0,-0.0283592,0.0265839,-1.20303,-205.911,1326.7,103.662
73,0,-0.0288536,0.0268012,-1.20287,-205.91,1326.71,103.642
74,0,-0.0278868,0.026108,-1.20281,-205.916,1326.72,103.639
75,0,-0.0292822,0.027051,-1.20275,-205.908,1326.71,103.653
76,0,-0.0333926,0.0313087,-1.20232,-205.93,1326.61,103.781
77,0,-0.0280172,0.026001,-1.20287,-205.907,1326.69,103.625
78,0,-0.0291552,0.0271009,-1.20286,-205.903,1326.71,103.637
79,0,-0.0342636,0.032082,-1.20229,-205.952,1326.58,103.781
80,0,-0.0274906,0.0260072,-1.20294,-205.899,1326.71,103.635
81,0,-0.0351498,0.0326503,-1.20251,-205.93,1326.6,103.765
82,0,-0.0284907,0.0266112,-1.20295,-205.894,1326.7,103.645
83,0,-0.0349154,0.0326089,-1.20241,-205.944,1326.59,103.77
84,0,-0.0280122,0.0261108,-1.20289,-205.902,1326.7,103.627
85,0,-0.0293284,0.0270323,-1.20287,-205.895,1326.69,103.634
86,0,-0.0282658,0.0262886,-1.20284,-205.899,1326.71,103.63
87,0,-0.0295359,0.0277853,-1.20301,-205.905,1326.7,103.655
88,0,-0.0283047,0.0265165,-1.20298,-205.914,1326.7,103.63
89,0,-0.0288236,0.026673,-1.20272,-205.91,1326.73,103.639
90,0,-0.0291735,0.0271648,-1.20287,-205.923,1326.71,103.636
91,0,-0.0285427,0.0266875,-1.20283,-205.928,1326.69,103.637
92,0,-0.0291178,0.0271103,-1.20299,-205.921,1326.72,103.625
93,0,-0.0281527,0.0261753,-1.2029,-205.907,1326.71,103.626
94,0,-0.029195,0.0270978,-1.20288,-205.902,1326.7,103.644
95,0,-0.0350161,0.0325132,-1.20231,-205.923,1326.59,103.782
96,0,-0.0282859,0.0263371,-1.2028,-205.91,1326.71,103.628
97,0,-0.02797,0.0261572,-1.20281,-205.904,1326.72,103.62
98,0,-0.029719,0.0275263,-1.2029,-205.908,1326.7,103.597
99,0,-0.0103909,0.00876192,-1.20508,-205.639,1326.92,103.156
100,0,-0.0298844,0.0277028,-1.20295,-205.909,1326.7,103.647
101,0,-0.0215563,0.0199353,-1.20382,-205.774,1326.78,103.464
102,0,-0.0182889,0.0163378,-1.20428,-205.724,1326.86,103.314
103,0,-0.0301036,0.0276605,-1.20282,-205.882,1326.69,103.61
104,0,-0.0295929,0.0274332,-1.20304,-205.889,1326.69,103.624
105,0,-0.0288275,0.0265815,-1.20302,-205.901,1326.69,103.611
106,0,-0.0287253,0.0266477,-1.20288,-205.896,1326.69,103.608
107,0,-0.0293284,0.0271732,-1.20287,-205.909,1326.7,103.612
108,0,-0.0288823,0.0267459,-1.20293,-205.891,1326.69,103.632
109,0,-0.0277115,0.0258456,-1.20277,-205.918,1326.71,103.606
110,0,-0.0291071,0.0271358,-1.20297,-205.897,1326.7,103.625
111,0,-0.0298745,0.027418,-1.2029,-205.894,1326.71,103.649
112,0,-0.0292525,0.0271626,-1.2029,-205.915,1326.72,103.636
113,0,-0.0208742,0.0193153,-1.20379,-205.782,1326.76,103.429
114,0,-0.0300133,0.0279184,-1.20295,-205.902,1326.71,103.619
115,0,-0.0283135,0.0263498,-1.20288,-205.9,1326.73,103.607
116,0,-0.0348501,0.0325961,-1.20248,-205.925,1326.61,103.785
117,0,-0.0275237,0.0260337,-1.203,-205.914,1326.69,103.629
118,0,-0.010045,0.00860929,-1.20518,-205.624,1326.92,103.171
119,0,-0.0202112,0.0178106,-1.20433,-205.738,1326.85,103.313
120,0,-0.0098036,0.00879142,-1.20496,-205.634,1326.9,103.166
121,0,-0.0146546,0.0130478,-1.20494,-205.641,1326.82,103.243
122,0,-0.0123,0.0106574,-1.20494,-205.66,1326.88,103.183
123,0,-0.0181288,0.0163961,-1.20446,-205.748,1326.86,103.339
124,0,-0.0302684,0.0277405,-1.20284,-205.922,1326.69,103.615
125,0,-0.0294088,0.0274865,-1.20282,-205.905,1326.69,103.645
126,0,-0.0279645,0.026212,-1.20283,-205.916,1326.7,103.623
127,0,-0.0291891,0.0272764,-1.20303,-205.908,1326.69,103.623
128,0,-0.0289587,0.0269705,-1.20295,-205.92,1326.69,103.635
129,0,-0.0295757,0.0274803,-1.20295,-205.935,1326.69,103.616
130,0,-0.0296909,0.0276521,-1.20288,-205.932,1326.7,103.662
131,0,-0.031311,0.0296011,-1.20229,-206.007,1326.57,103.7
132,0,-0.0275884,0.0258252,-1.20278,-205.928,1326.68,103.627
133,0,-0.0277626,0.0263357,-1.2029,-205.929,1326.68,103.638
134,0,-0.0296028,0.0273949,-1.20276,-205.934,1326.69,103.641
135,0,-0.0345853,0.0324181,-1.20234,-205.961,1326.6,103.812
136,0,-0.0286498,0.02658,-1.20289,-205.929,1326.69,103.661
137,0,-0.0300769,0.0278307,-1.20279,-205.918,1326.69,103.642
138,0,-0.0287937,0.0268266,-1.2029,-205.917,1326.71,103.639
139,0,-0.00485471,0.00314593,-1.20484,-205.633,1326.83,102.975
140,0,-0.0197127,0.0173931,-1.20424,-205.734,1326.84,103.356
141,0,-0.0234438,0.0213611,-1.20399,-205.77,1326.75,103.486
142,0,-0.027954,0.0263661,-1.20296,-205.911,1326.71,103.671
143,0,-0.0240057,0.022447,-1.20348,-205.819,1326.68,103.563
144,0,-0.0180996,0.0162648,-1.20432,-205.75,1326.84,103.303
145,0,-0.0290482,0.0272101,-1.20292,-205.903,1326.7,103.659
146,0,-0.0301726,0.0281102,-1.20296,-205.913,1326.7,103.656
147,0,-0.031444,0.0285808,-1.20314,-205.889,1326.69,103.609
148,0,-0.0278211,0.026027,-1.20288,-205.926,1326.69,103.619
149,0,-0.0290388,0.0271064,-1.20285,-205.918,1326.68,103.645
150,0,-0.0292322,0.0270991,-1.20284,-205.927,1326.69,103.644
151,0,-0.00439679,0.0023969,-1.20514,-205.598,1326.86,102.967
152,0,-0.0198682,0.017638,-1.20433,-205.737,1326.86,103.341
153,0,-0.017996,0.0159337,-1.20435,-205.75,1326.87,103.323
154,0,-0.025866,0.0244856,-1.20277,-205.937,1326.7,103.614
155,0,-0.0302188,0.0278597,-1.20288,-205.939,1326.71,103.621
156,0,-0.029718,0.0274296,-1.20284,-205.913,1326.69,103.659
157,0,-0.0279806,0.0260001,-1.20276,-205.92,1326.69,103.633
158,0,-0.0290219,0.0271268,-1.20294,-205.905,1326.69,103.653
159,0,-0.0292866,0.0272407,-1.20293,-205.913,1326.69,103.624
160,0,-0.0289418,0.0269397,-1.20297,-205.921,1326.7,103.642
161,0,-0.0294306,0.0273678,-1.20291,-205.926,1326.7,103.623
162,0,-0.0291508,0.0269885,-1.20302,-205.903,1326.69,103.642
163,0,-0.0298018,0.0275118,-1.20296,-205.897,1326.69,103.651
164,0,-0.0339204,0.0318541,-1.2024,-205.939,1326.58,103.771
165,0,-0.028555,0.0264941,-1.20292,-205.914,1326.72,103.645
166,0,-0.0293978,0.0272616,-1.20291,-205.914,1326.7,103.626
167,0,-0.0282547,0.0263285,-1.2029,-205.915,1326.69,103.61
168,0,-0.0293398,0.0272024,-1.20283,-205.893,1326.69,103.62
169,0,-0.028956,0.0269301,-1.20302,-205.895,1326.71,103.622
170,0,-0.0286188,0.0264618,-1.20285,-205.913,1326.69,103.585
171,0,-0.0231815,0.0212001,-1.20353,-205.849,1326.75,103.505
172,0,-0.0263055,0.0247969,-1.20292,-205.914,1326.71,103.674
173,0,-0.0299122,0.027549,-1.20292,-205.902,1326.72,103.619
174,0,-0.00943407,0.00803861,-1.20513,-205.628,1326.92,103.126
175,0,-0.0281047,0.026124,-1.20274,-205.916,1326.68,103.642
176,0,-0.0292919,0.0272504,-1.20281,-205.915,1326.69,103.633
177,0,-0.0209116,0.0192608,-1.20378,-205.822,1326.76,103.445
178,0,-0.0285301,0.0264875,-1.20293,-205.912,1326.71,103.654
179,0,-0.0291946,0.0269896,-1.20271,-205.905,1326.73,103.619
180,0,-0.0291631,0.0270795,-1.20301,-205.887,1326.73,103.618
181,0,-0.0291607,0.0272035,-1.20285,-205.919,1326.71,103.611
182,0,-0.0290125,0.0269117,-1.20283,-205.922,1326.7,103.641
183,0,-0.0292147,0.0272254,-1.20287,-205.923,1326.68,103.654
184,0,-0.0284879,0.0265478,-1.20281,-205.917,1326.69,103.657
185,0,-0.0295222,0.0273023,-1.20278,-205.91,1326.72,103.64
186,0,-0.0283654,0.0264915,-1.20287,-205.899,1326.71,103.572
187,0,-0.0294829,0.027375,-1.20291,-205.898,1326.72,103.601
188,0,-0.0292173,0.0271756,-1.2028,-205.932,1326.71,103.638
189,0,-0.0289447,0.026903,-1.2027,-205.958,1326.7,103.683
190,0,-0.0291854,0.0272297,-1.20291,-205.903,1326.73,103.681
191,0,-0.0290396,0.0269996,-1.20289,-205.871,1326.72,103.622
192,0,-0.0299563,0.0277319,-1.20292,-205.898,1326.72,103.563
193,0,-0.0294618,0.0273572,-1.20286,-205.961,1326.71,103.61
194,0,-0.034887,0.0328896,-1.20232,-205.959,1326.59,103.816
195,0,-0.0282688,0.0263367,-1.20285,-205.909,1326.69,103.65
196,0,-0.00290048,0.00106903,-1.20508,-205.587,1326.88,102.916
197,0,-0.0202186,0.0181368,-1.20442,-205.703,1326.87,103.322
198,0,-0.0177575,0.0159017,-1.20423,-205.745,1326.87,103.329
199,0,-0.0295401,0.0276135,-1.20297,-205.905,1326.71,103.622
200,0,-0.0301762,0.0278497,-1.20289,-205.917,1326.71,103.656
201,0,-0.0343248,0.0323053,-1.20244,-205.926,1326.61,103.78
202,0,-0.0284327,0.0264055,-1.2029,-205.914,1326.7,103.616
203,0,-0.0201025,0.0187447,-1.20378,-205.782,1326.76,103.439
204,0,-0.0301234,0.0277629,-1.2029,-205.907,1326.7,103.647
205,0,-0.0294834,0.027397,-1.20301,-205.893,1326.71,103.636
206,0,-0.0294868,0.0276495,-1.20289,-205.884,1326.73,103.636
207,0,-0.0278728,0.0259571,-1.20292,-205.908,1326.72,103.603
208,0,-0.0293166,0.0272006,-1.20284,-205.916,1326.71,103.639
209,0,-0.0287717,0.0267842,-1.20289,-205.919,1326.68,103.62
210,0,-0.0297088,0.027318,-1.20286,-205.925,1326.68,103.649
211,0,-0.0281162,0.026086,-1.20277,-205.901,1326.71,103.676
212,0,-0.02953,0.0274838,-1.20295,-205.923,1326.73,103.663
213,0,-0.0293515,0.0273409,-1.20277,-205.923,1326.72,103.609
214,0,-0.0277746,0.0258769,-1.20283,-205.918,1326.71,103.572
215,0,-0.0359127,0.0333424,-1.20242,-205.937,1326.6,103.771
216,0,-0.0337529,0.0320242,-1.20242,-205.907,1326.59,103.803
217,0,-0.0278383,0.0263809,-1.20297,-205.906,1326.72,103.671
218,0,-0.0100293,0.00832316,-1.20521,-205.619,1326.94,103.152
219,0,-0.0189969,0.0171503,-1.20442,-205.747,1326.87,103.324
220,0,-0.00524279,0.00346948,-1.20484,-205.639,1326.85,102.939
221,0,-0.0197515,0.0171968,-1.20454,-205.669,1326.83,103.266
222,0,-0.0171399,0.015485,-1.20434,-205.728,1326.87,103.335
223,0,-0.0266563,0.0245057,-1.20354,-205.797,1326.69,103.572
224,0,-0.0187765,0.0168907,-1.20441,-205.725,1326.87,103.334
225,0,-0.0181834,0.0160339,-1.20434,-205.755,1326.87,103.294
226,0,-0.0293321,0.02711,-1.20279,-205.905,1326.71,103.635
227,0,-0.0221134,0.0203525,-1.20365,-205.823,1326.77,103.48
228,0,-0.0370605,0.0342238,-1.2023,-205.931,1326.59,103.789
229,0,-0.0291228,0.0271889,-1.20302,-205.905,1326.71,103.654
230,0,-0.00908836,0.00779142,-1.20512,-205.653,1326.95,103.145
231,0,-0.018172,0.0162249,-1.20438,-205.757,1326.88,103.316
232,0,-0.0259864,0.0245358,-1.2029,-205.936,1326.73,103.622
233,0,-0.028891,0.0270275,-1.20287,-205.929,1326.73,103.646
234,0,-0.00999478,0.00880494,-1.20515,-205.638,1326.91,103.226
235,0,-0.0204433,0.0187694,-1.20401,-205.742,1326.76,103.466
236,0,-0.018334,0.0165257,-1.20442,-205.73,1326.85,103.329
237,0,-0.0166642,0.0150585,-1.20443,-205.738,1326.85,103.334
238,0,-0.0283912,0.0266594,-1.20279,-205.937,1326.73,103.662
239,0,-0.0284128,0.0264868,-1.20287,-205.918,1326.7,103.648
240,0,-0.0290389,0.0268778,-1.20294,-205.885,1326.71,103.64
241,0,-0.0291831,0.0270988,-1.20286,-205.901,1326.72,103.652
242,0,-0.0102507,0.00875146,-1.2052,-205.622,1326.93,103.184
243,0,-0.0180374,0.0161023,-1.20446,-205.739,1326.87,103.336
244,0,-0.0263797,0.0248304,-1.20285,-205.904,1326.74,103.675
245,0,-0.0299197,0.0278942,-1.20287,-205.892,1326.72,103.664
246,0,-0.0283427,0.0266359,-1.20292,-205.907,1326.72,103.641
247,0,-0.00447951,0.00251682,-1.20504,-205.625,1326.87,102.937
248,0,-0.0208162,0.0184589,-1.2044,-205.726,1326.85,103.313
249,0,-0.0179402,0.0160538,-1.20438,-205.735,1326.89,103.346
250,0,-0.00535885,0.00352982,-1.20474,-205.643,1326.84,103.002
251,0,-0.018588,0.0164736,-1.20441,-205.703,1326.85,103.366
252,0,-0.0176616,0.015674,-1.20442,-205.722,1326.87,103.365
253,0,-0.0247572,0.0236311,-1.20282,-205.908,1326.71,103.635
254,0,-0.0295998,0.0275181,-1.20298,-205.907,1326.71,103.622
255,0,-0.0276811,0.0258824,-1.2029,-205.93,1326.72,103.606
256,0,-0.028135,0.0263091,-1.2028,-205.91,1326.7,103.618
257,0,-0.0276585,0.0259143,-1.20279,-205.927,1326.7,103.609
258,0,-0.0353184,0.0327421,-1.20223,-205.942,1326.6,103.762
259,0,-0.0282701,0.0266446,-1.20303,-205.891,1326.71,103.641
260,0,-0.0324203,0.03055,-1.20227,-205.949,1326.6,103.762
261,0,-0.0277246,0.0259501,-1.20266,-205.904,1326.7,103.628
262,0,-0.0283303,0.0263266,-1.20284,-205.912,1326.7,103.624
263,0,-0.0293763,0.0271445,-1.20282,-205.913,1326.73,103.59
264,0,-0.034287,0.0322211,-1.20241,-205.927,1326.62,103.729
265,0,-0.0333702,0.0312547,-1.20257,-205.921,1326.62,103.712
266,0,-0.0294646,0.0271967,-1.20353,-205.892,1326.73,103.6
267,0,-0.0289341,0.0270197,-1.20384,-205.882,1326.78,103.618
268,0,-0.0368373,0.0338365,-1.20402,-205.859,1326.68,103.69
269,0,-0.0336602,0.0316857,-1.20396,-205.874,1326.79,103.715
270,0,-0.0315684,0.0287264,-1.20498,-205.781,1326.95,103.519
271,0,-0.0293158,0.0267002,-1.2054,-205.778,1327.02,103.513
272,0,-0.0295043,0.0273625,-1.20628,-205.718,1326.99,103.529
273,0,-0.0330882,0.029641,-1.20784,-205.546,1326.84,103.506
274,0,-0.0323463,0.0283075,-1.21001,-205.331,1326.58,103.462
275,0,-0.0396881,0.0350495,-1.21164,-205.146,1326.08,103.574
276,0,-0.021475,0.0206521,-1.21328,-204.987,1325.73,103.607
277,0,-0.0372593,0.0347293,-1.21414,-204.68,1325.17,103.733
278,0,-0.0300575,0.0282151,-1.21479,-204.425,1324.82,103.66
279,0,-0.0385979,0.0379085,-1.21434,-204.396,1324.44,103.953
280,0,-0.0369001,0.0374027,-1.21677,-204.209,1324.46,104.002
281,0,-0.0362588,0.036091,-1.21935,-204.073,1324.69,103.959
282,0,-0.035205,0.0338127,-1.22054,-204.159,1325.02,103.82
283,0,-0.0304841,0.0269078,-1.22157,-204.253,1325.37,103.495
284,0,-0.0299479,0.0255855,-1.22123,-204.417,1325.51,103.45
285,0,-0.0301614,0.0259307,-1.22161,-204.4,1325.53,103.46
286,0,-0.0323314,0.030481,-1.21969,-204.611,1325.47,103.757
287,0,-0.0356425,0.0343715,-1.21922,-204.553,1325.36,103.818
288,0,-0.0361626,0.0346826,-1.21894,-204.543,1325.28,103.832
289,0,-0.0337237,0.03206,-1.22013,-204.389,1325.22,103.784
290,0,-0.0367812,0.0341666,-1.22,-204.402,1325.25,103.743
291,0,-0.0295956,0.0267898,-1.22091,-204.308,1325.36,103.556
292,0,-0.0372582,0.0343733,-1.22018,-204.442,1325.27,103.732
293,0,-0.0369012,0.0345611,-1.22023,-204.423,1325.24,103.752
294,0,-0.0360851,0.034206,-1.22019,-204.395,1325.22,103.793
295,0,-0.0369651,0.0348712,-1.2203,-204.398,1325.22,103.766
296,0,-0.0282989,0.025708,-1.22113,-204.299,1325.32,103.527
297,0,-0.0289893,0.0263429,-1.22117,-204.312,1325.36,103.497
298,0,-0.0372989,0.0343665,-1.22001,-204.42,1325.27,103.722
299,0,-0.027441,0.0255831,-1.22134,-204.259,1325.32,103.517
300,0,-0.0378006,0.0356987,-1.22014,-204.406,1325.23,103.767
301,0,-0.0362838,0.0338066,-1.22014,-204.404,1325.22,103.743
302,0,-0.0365817,0.0341327,-1.22016,-204.405,1325.26,103.703
303,0,-0.03711,0.0344978,-1.22014,-204.408,1325.27,103.7
304,0,-0.036502,0.0341951,-1.22018,-204.394,1325.26,103.707
305,0,-0.0282328,0.0262419,-1.22123,-204.264,1325.3,103.505
306,0,-0.0382206,0.0356203,-1.22014,-204.402,1325.25,103.717
307,0,-0.0280859,0.026036,-1.22103,-204.269,1325.33,103.521
308,0,-0.0391345,0.0360423,-1.22011,-204.387,1325.26,103.71
309,0,-0.0365846,0.0340438,-1.2201,-204.406,1325.27,103.708
310,0,-0.0366894,0.0344113,-1.22015,-204.391,1325.26,103.719
311,0,-0.0352284,0.0331645,-1.22014,-204.394,1325.24,103.714
312,0,-0.0274714,0.025497,-1.22128,-204.275,1325.34,103.526
313,0,-0.0394608,0.0363728,-1.22018,-204.403,1325.26,103.711
314,0,-0.0374531,0.0349067,-1.22022,-204.402,1325.25,103.718
315,0,-0.0360717,0.0338242,-1.22012,-204.4,1325.25,103.689
316,0,-0.0358575,0.0338685,-1.22023,-204.407,1325.24,103.725
317,0,-0.0280813,0.0258523,-1.22128,-204.258,1325.32,103.523
318,0,-0.0382305,0.0354746,-1.22011,-204.389,1325.25,103.716
319,0,-0.0364155,0.0341326,-1.22021,-204.401,1325.27,103.74
320,0,-0.0358636,0.0338076,-1.22024,-204.392,1325.26,103.706
321,0,-0.0372884,0.0348366,-1.2201,-204.388,1325.25,103.717
322,0,-0.0366194,0.0344299,-1.22033,-204.389,1325.27,103.707
323,0,-0.028323,0.0259922,-1.22112,-204.279,1325.33,103.506
324,0,-0.0376656,0.0350859,-1.22024,-204.405,1325.26,103.712
325,0,-0.0275913,0.0256413,-1.22123,-204.287,1325.35,103.483
326,0,-0.0384999,0.0357167,-1.22012,-204.401,1325.26,103.68
327,0,-0.036098,0.0339473,-1.22023,-204.393,1325.27,103.648
328,0,-0.0369352,0.0345118,-1.22011,-204.419,1325.28,103.686
329,0,-0.036887,0.0344234,-1.22011,-204.424,1325.27,103.695
330,0,-0.0269355,0.0249122,-1.22136,-204.284,1325.35,103.474
331,0,-0.0396632,0.0367321,-1.2201,-204.406,1325.27,103.703
332,0,-0.0356809,0.0336048,-1.22027,-204.433,1325.26,103.681
333,0,-0.0270641,0.0251008,-1.22117,-204.259,1325.35,103.512
334,0,-0.0281212,0.0258799,-1.22126,-204.249,1325.36,103.5
335,0,-0.029546,0.0268459,-1.22123,-204.28,1325.34,103.523
336,0,-0.0374959,0.0350088,-1.22023,-204.414,1325.25,103.721
337,0,-0.0279641,0.0256544,-1.22138,-204.278,1325.31,103.527
338,0,-0.0301443,0.0275511,-1.22132,-204.254,1325.33,103.544
339,0,-0.0286806,0.0262419,-1.22116,-204.273,1325.31,103.539
340,0,-0.0318692,0.0305248,-1.21925,-204.591,1325.33,103.748
341,0,-0.036835,0.034783,-1.21917,-204.565,1325.33,103.777
342,0,-0.0377873,0.0352741,-1.22018,-204.405,1325.25,103.732
343,0,-0.0363316,0.0341659,-1.22017,-204.415,1325.26,103.728
344,0,-0.0366327,0.0343006,-1.22025,-204.391,1325.24,103.74
345,0,-0.028009,0.0258089,-1.22133,-204.264,1325.32,103.509
346,0,-0.0377143,0.0352105,-1.22029,-204.398,1325.25,103.734
347,0,-0.0281726,0.0260714,-1.22131,-204.296,1325.32,103.519
348,0,-0.0293486,0.0271674,-1.22128,-204.274,1325.31,103.546
349,0,-0.0379074,0.0354087,-1.22024,-204.394,1325.25,103.753
350,0,-0.0366201,0.034435,-1.22028,-204.411,1325.23,103.712
351,0,-0.0369114,0.034621,-1.22028,-204.397,1325.24,103.741
352,0,-0.0355349,0.0335008,-1.2202,-204.394,1325.28,103.711
353,0,-0.0272026,0.0250901,-1.2213,-204.262,1325.35,103.489
354,0,-0.0390227,0.0361764,-1.22021,-204.423,1325.25,103.714
355,0,-0.0143752,0.0124594,-1.2227,-204.131,1325.51,103.189
356,0,-0.0185299,0.0161271,-1.22262,-204.129,1325.48,103.213
357,0,-0.0379219,0.0350951,-1.22021,-204.398,1325.25,103.732
358,0,-0.0275901,0.0251082,-1.22128,-204.29,1325.34,103.485
359,0,-0.0378657,0.0354265,-1.22034,-204.416,1325.25,103.706
360,0,-0.0362093,0.0337181,-1.22013,-204.402,1325.26,103.727
361,0,-0.0370482,0.0345965,-1.22006,-204.399,1325.26,103.71
362,0,-0.0369072,0.0344064,-1.22017,-204.404,1325.27,103.715
363,0,-0.0272098,0.0248928,-1.22124,-204.25,1325.35,103.489
364,0,-0.0381581,0.0355267,-1.22024,-204.399,1325.25,103.72
365,0,-0.0285508,0.0264098,-1.22114,-204.277,1325.33,103.521
366,0,-0.0288497,0.026583,-1.22125,-204.27,1325.32,103.498
367,0,-0.0286254,0.0261614,-1.22128,-204.268,1325.33,103.513
368,0,-0.0375698,0.0350644,-1.22011,-204.398,1325.26,103.691
369,0,-0.0371885,0.0347064,-1.2201,-204.4,1325.26,103.697
370,0,-0.0370377,0.0346589,-1.22019,-204.408,1325.27,103.702
371,0,-0.037369,0.0347268,-1.22022,-204.384,1325.27,103.692
372,0,-0.035938,0.0337617,-1.22019,-204.385,1325.26,103.7
373,0,-0.0362056,0.0337728,-1.22013,-204.386,1325.25,103.691
374,0,-0.0288172,0.0265282,-1.22124,-204.279,1325.33,103.5
375,0,-0.0294898,0.0268148,-1.22135,-204.264,1325.34,103.474
376,0,-0.0384042,0.0357019,-1.2202,-204.404,1325.27,103.694
377,0,-0.036425,0.0343047,-1.22025,-204.391,1325.26,103.692
378,0,-0.0364126,0.0342321,-1.22028,-204.405,1325.27,103.702
379,0,-0.0362572,0.034219,-1.22028,-204.387,1325.26,103.7
