Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
48,0,0.0529592,0.0266589,1.62281,243.837,-1502.09,81.983,,,,,,,,,,,,,,,,,,
49,0,0.0520017,0.0256968,1.62268,243.842,-1502.1,81.9448,,,,,,,,,,,,,,,,,,
50,0,0.0514927,0.0250545,1.62272,243.845,-1502.1,81.9572,,,,,,,,,,,,,,,,,,
51,0,0.0518193,0.0257229,1.62264,243.843,-1502.11,81.9771,,,,,,,,,,,,,,,,,,
52,0,0.0519496,0.0256623,1.62273,243.837,-1502.09,81.9634,,,,,,,,,,,,,,,,,,
53,0,0.0512579,0.0252219,1.6226,243.806,-1502.09,81.9905,,,,,,,,,,,,,,,,,,
54,0,0.0507669,0.0244255,1.6228,243.821,-1502.11,81.9597,,,,,,,,,,,,,,,,,,
55,0,0.0514884,0.025221,1.62273,243.836,-1502.11,81.9537,,,,,,,,,,,,,,,,,,
56,0,0.0527531,0.0266886,1.62278,243.831,-1502.1,81.974,,,,,,,,,,,,,,,,,,
57,0,0.0257474,0.00581572,1.62174,243.741,-1502.3,82.5302,,,,,,,,,,,,,,,,,,
58,0,0.0530964,0.0262613,1.62281,243.863,-1502.11,81.9571,,,,,,,,,,,,,,,,,,
59,0,0.0268594,0.00658761,1.62172,243.735,-1502.3,82.5211,,,,,,,,,,,,,,,,,,
60,0,0.0522776,0.0263292,1.62256,243.838,-1502.11,81.949,,,,,,,,,,,,,,,,,,
61,0,0.0288126,0.00855198,1.62177,243.753,-1502.3,82.51,,,,,,,,,,,,,,,,,,
62,0,0.0525449,0.0260033,1.62286,243.816,-1502.1,81.9732,,,,,,,,,,,,,,,,,,
63,0,0.052175,0.0259814,1.62279,243.829,-1502.1,81.9561,,,,,,,,,,,,,,,,,,
64,0,0.0540449,0.0274997,1.62281,243.831,-1502.11,81.9496,,,,,,,,,,,,,,,,,,
65,0,0.0573273,0.030366,1.62295,243.911,-1501.95,81.8453,,,,,,,,,,,,,,,,,,
66,0,0.0255937,0.0051596,1.62185,243.728,-1502.29,82.5315,,,,,,,,,,,,,,,,,,
67,0,0.0542246,0.0278432,1.62254,243.843,-1502.12,81.9395,,,,,,,,,,,,,,,,,,
68,0,0.02838,0.00805855,1.62187,243.771,-1502.3,82.484,,,,,,,,,,,,,,,,,,
69,0,0.0519314,0.0255264,1.62289,243.864,-1502.11,81.9447,,,,,,,,,,,,,,,,,,
70,0,0.0273014,0.0066333,1.62193,243.748,-1502.3,82.5065,,,,,,,,,,,,,,,,,,
71,0,0.0272605,0.0071664,1.62173,243.723,-1502.31,82.532,,,,,,,,,,,,,,,,,,
72,0,0.0525926,0.0261693,1.62273,243.814,-1502.11,81.9683,,,,,,,,,,,,,,,,,,
73,0,0.026448,0.00620641,1.62184,243.757,-1502.31,82.5258,,,,,,,,,,,,,,,,,,
74,0,0.051524,0.0253634,1.62262,243.823,-1502.1,81.9644,,,,,,,,,,,,,,,,,,
75,0,0.0514502,0.0248694,1.62274,243.834,-1502.1,81.9434,,,,,,,,,,,,,,,,,,
76,0,0.0520722,0.0259469,1.62255,243.866,-1502.12,81.9408,,,,,,,,,,,,,,,,,,
77,0,0.0269094,0.00666977,1.62169,243.725,-1502.29,82.5225,,,,,,,,,,,,,,,,,,
78,0,0.0517616,0.0253837,1.62273,243.832,-1502.1,81.955,,,,,,,,,,,,,,,,,,
79,0,0.0523132,0.0259169,1.62248,243.831,-1502.1,81.9565,,,,,,,,,,,,,,,,,,
80,0,0.0519382,0.0254387,1.62287,243.811,-1502.1,81.9855,,,,,,,,,,,,,,,,,,
81,0,0.0514333,0.0254281,1.62276,243.826,-1502.1,81.9801,,,,,,,,,,,,,,,,,,
82,0,0.0261212,0.00618936,1.62174,243.723,-1502.3,82.5099,,,,,,,,,,,,,,,,,,
83,0,0.0515632,0.0249488,1.62282,243.837,-1502.12,81.9363,,,,,,,,,,,,,,,,,,
84,0,0.0274071,0.00767074,1.62169,243.731,-1502.31,82.5355,,,,,,,,,,,,,,,,,,
85,0,0.0534502,0.0270839,1.62278,243.825,-1502.11,81.9316,,,,,,,,,,,,,,,,,,
86,0,0.0252478,0.00536794,1.62179,243.721,-1502.29,82.5386,,,,,,,,,,,,,,,,,,
87,0,0.053126,0.0268056,1.62277,243.86,-1502.11,81.9313,,,,,,,,,,,,,,,,,,
88,0,0.0269031,0.00663622,1.62168,243.719,-1502.31,82.5259,,,,,,,,,,,,,,,,,,
89,0,0.0271297,0.00682532,1.62156,243.718,-1502.28,82.5579,,,,,,,,,,,,,,,,,,
90,0,0.0527596,0.0266009,1.62265,243.823,-1502.1,81.9661,,,,,,,,,,,,,,,,,,
91,0,0.0520318,0.0254205,1.62276,243.835,-1502.1,81.9528,,,,,,,,,,,,,,,,,,
92,0,0.0515889,0.0251917,1.62259,243.854,-1502.11,81.9405,,,,,,,,,,,,,,,,,,
93,0,0.0512772,0.0250579,1.62273,243.816,-1502.11,81.977,,,,,,,,,,,,,,,,,,
94,0,0.0517793,0.0254027,1.62285,243.809,-1502.11,81.985,,,,,,,,,,,,,,,,,,
95,0,0.0504362,0.0245375,1.62263,243.806,-1502.1,81.9952,,,,,,,,,,,,,,,,,,
96,0,0.0246908,0.00462578,1.62167,243.727,-1502.32,82.5654,,,,,,,,,,,,,,,,,,
97,0,0.0521081,0.0258078,1.62279,243.816,-1502.11,81.9812,,,,,,,,,,,,,,,,,,
98,0,0.0522293,0.0262037,1.62244,243.807,-1502.09,81.9869,,,,,,,,,,,,,,,,,,
99,0,0.0263088,0.00666912,1.6216,243.697,-1502.28,82.5595,,,,,,,,,,,,,,,,,,
100,0,0.0530774,0.026552,1.62271,243.807,-1502.11,81.9937,,,,,,,,,,,,,,,,,,
101,0,0.0264329,0.00656673,1.62171,243.7,-1502.29,82.5381,,,,,,,,,,,,,,,,,,
102,0,0.0537107,0.0275409,1.6225,243.831,-1502.13,81.978,,,,,,,,,,,,,,,,,,
103,0,0.0519111,0.0256313,1.62278,243.822,-1502.08,81.9695,,,,,,,,,,,,,,,,,,
104,0,0.050638,0.0244251,1.62271,243.819,-1502.1,81.9745,,,,,,,,,,,,,,,,,,
105,0,0.0524735,0.0261806,1.62263,243.83,-1502.13,81.9547,,,,,,,,,,,,,,,,,,
106,0,0.0519213,0.0254939,1.62281,243.842,-1502.12,81.9395,,,,,,,,,,,,,,,,,,
107,0,0.0510829,0.0245831,1.62284,243.834,-1502.1,81.9553,,,,,,,,,,,,,,,,,,
108,0,0.0260511,0.0060047,1.62173,243.722,-1502.3,82.5187,,,,,,,,,,,,,,,,,,
109,0,0.0527979,0.0265087,1.62293,243.846,-1502.1,81.9469,,,,,,,,,,,,,,,,,,
110,0,0.0274334,0.00739846,1.62177,243.745,-1502.29,82.5026,,,,,,,,,,,,,,,,,,
111,0,0.0569258,0.0297067,1.62323,243.905,-1501.95,81.824,,,,,,,,,,,,,,,,,,
112,0,0.0269268,0.00661814,1.62194,243.75,-1502.31,82.5121,,,,,,,,,,,,,,,,,,
113,0,0.0259842,0.00619965,1.62151,243.725,-1502.29,82.5661,,,,,,,,,,,,,,,,,,
114,0,0.052197,0.0260058,1.62256,243.815,-1502.11,81.9927,,,,,,,,,,,,,,,,,,
115,0,0.0257235,0.00606641,1.6216,243.704,-1502.29,82.5535,,,,,,,,,,,,,,,,,,
116,0,0.027399,0.00706659,1.62185,243.713,-1502.29,82.5386,,,,,,,,,,,,,,,,,,
117,0,0.052304,0.0261396,1.62264,243.849,-1502.13,81.9486,,,,,,,,,,,,,,,,,,
118,0,0.0507338,0.0246836,1.62255,243.805,-1502.11,81.9898,,,,,,,,,,,,,,,,,,
119,0,0.0527818,0.0266854,1.62269,243.843,-1502.11,81.9721,,,,,,,,,,,,,,,,,,
120,0,0.0260881,0.00655602,1.62155,243.714,-1502.31,82.5339,,,,,,,,,,,,,,,,,,
121,0,0.0539865,0.0278402,1.62266,243.809,-1502.1,81.9691,,,,,,,,,,,,,,,,,,
122,0,0.0502508,0.0242387,1.62257,243.81,-1502.11,81.9902,,,,,,,,,,,,,,,,,,
123,0,0.0511481,0.0250744,1.62266,243.82,-1502.11,81.9745,,,,,,,,,,,,,,,,,,
124,0,0.0253353,0.00594321,1.62165,243.695,-1502.3,82.5685,,,,,,,,,,,,,,,,,,
125,0,0.0274762,0.0072843,1.62187,243.723,-1502.3,82.5321,,,,,,,,,,,,,,,,,,
126,0,0.0278255,0.00752654,1.62195,243.731,-1502.3,82.5379,,,,,,,,,,,,,,,,,,
127,0,0.0512274,0.0253291,1.6225,243.795,-1502.1,81.9776,,,,,,,,,,,,,,,,,,
128,0,0.0532382,0.0271765,1.62265,243.823,-1502.12,81.9492,,,,,,,,,,,,,,,,,,
129,0,0.0516575,0.0255782,1.62264,243.839,-1502.11,81.9453,,,,,,,,,,,,,,,,,,
130,0,0.0504581,0.0244666,1.62263,243.815,-1502.1,81.9673,,,,,,,,,,,,,,,,,,
131,0,0.0513009,0.0251138,1.62273,243.815,-1502.1,81.9463,,,,,,,,,,,,,,,,,,
132,0,0.0262856,0.00626785,1.62161,243.732,-1502.29,82.511,,,,,,,,,,,,,,,,,,
133,0,0.0267366,0.00652649,1.62183,243.749,-1502.3,82.4959,,,,,,,,,,,,,,,,,,
134,0,0.0523999,0.0263766,1.62271,243.822,-1502.1,81.9732,,,,,,,,,,,,,,,,,,
135,0,0.052293,0.0260526,1.6227,243.84,-1502.11,81.9894,,,,,,,,,,,,,,,,,,
136,0,0.0528422,0.0263638,1.62276,243.83,-1502.12,81.9692,,,,,,,,,,,,,,,,,,
137,0,0.0258476,0.00570038,1.62178,243.714,-1502.28,82.5234,,,,,,,,,,,,,,,,,,
138,0,0.0508187,0.0247995,1.62273,243.823,-1502.1,81.955,,,,,,,,,,,,,,,,,,
139,0,0.0517328,0.025418,1.62267,243.81,-1502.11,81.9783,,,,,,,,,,,,,,,,,,
140,0,0.0519588,0.0257648,1.6227,243.823,-1502.12,81.9616,,,,,,,,,,,,,,,,,,
141,0,0.0510993,0.0249407,1.62252,243.826,-1502.1,81.9634,,,,,,,,,,,,,,,,,,
142,0,0.0525185,0.0265198,1.62279,243.822,-1502.1,81.9727,,,,,,,,,,,,,,,,,,
143,0,0.0271694,0.00707388,1.6218,243.729,-1502.3,82.5408,,,,,,,,,,,,,,,,,,
144,0,0.0531188,0.0268988,1.62264,243.847,-1502.11,81.9437,,,,,,,,,,,,,,,,,,
145,0,0.0518376,0.0254993,1.62269,243.814,-1502.11,81.9904,,,,,,,,,,,,,,,,,,
146,0,0.0273347,0.00688837,1.62198,243.733,-1502.28,82.5391,,,,,,,,,,,,,,,,,,
147,0,0.0368482,0.014978,1.62192,243.741,-1502.24,82.318,,,,,,,,,,,,,,,,,,
148,0,0.0520944,0.0259996,1.62277,243.806,-1502.1,81.9928,,,,,,,,,,,,,,,,,,
149,0,0.0269805,0.00668557,1.62176,243.715,-1502.3,82.5207,,,,,,,,,,,,,,,,,,
150,0,0.0522958,0.0260719,1.62275,243.835,-1502.11,81.9682,,,,,,,,,,,,,,,,,,
151,0,0.0266317,0.00655821,1.62184,243.719,-1502.28,82.5166,,,,,,,,,,,,,,,,,,
152,0,0.0517486,0.0254831,1.62272,243.835,-1502.11,81.9704,,,,,,,,,,,,,,,,,,
153,0,0.0528553,0.0261534,1.62295,243.843,-1502.11,81.9502,,,,,,,,,,,,,,,,,,
154,0,0.0523453,0.0264308,1.62264,243.834,-1502.11,81.9551,,,,,,,,,,,,,,,,,,
155,0,0.052942,0.0265927,1.6229,243.814,-1502.11,81.9382,,,,,,,,,,,,,,,,,,
156,0,0.0399977,0.0165763,1.62284,243.857,-1502.06,82.19,,,,,,,,,,,,,,,,,,
157,0,0.0518533,0.0256391,1.62275,243.807,-1502.09,81.9676,,,,,,,,,,,,,,,,,,
158,0,0.0510669,0.024644,1.62283,243.821,-1502.09,81.9611,,,,,,,,,,,,,,,,,,
159,0,0.0521669,0.0258792,1.62281,243.812,-1502.1,81.9672,,,,,,,,,,,,,,,,,,
160,0,0.0511564,0.0248496,1.62279,243.82,-1502.1,81.9615,,,,,,,,,,,,,,,,,,
161,0,0.0511649,0.025298,1.62254,243.834,-1502.11,81.9498,,,,,,,,,,,,,,,,,,
162,0,0.0524803,0.0260662,1.6228,243.842,-1502.1,81.9455,,,,,,,,,,,,,,,,,,
163,0,0.0254778,0.00555493,1.62143,243.738,-1502.3,82.5375,,,,,,,,,,,,,,,,,,
164,0,0.0525254,0.0262112,1.6226,243.819,-1502.12,81.9815,,,,,,,,,,,,,,,,,,
165,0,0.0253744,0.0051573,1.62182,243.732,-1502.29,82.5416,,,,,,,,,,,,,,,,,,
166,0,0.0270998,0.00694491,1.62194,243.732,-1502.31,82.5232,,,,,,,,,,,,,,,,,,
167,0,0.0539284,0.0277801,1.6226,243.839,-1502.1,81.9465,,,,,,,,,,,,,,,,,,
168,0,0.0511624,0.0251569,1.62245,243.822,-1502.12,81.9853,,,,,,,,,,,,,,,,,,
169,0,0.051097,0.0251085,1.6227,243.814,-1502.11,81.9988,,,,,,,,,,,,,,,,,,
170,0,0.0258616,0.00573765,1.62176,243.724,-1502.3,82.532,,,,,,,,,,,,,,,,,,
171,0,0.0522826,0.0261252,1.62259,243.848,-1502.1,81.9479,,,,,,,,,,,,,,,,,,
172,0,0.0517531,0.0256434,1.62269,243.841,-1502.1,81.9453,,,,,,,,,,,,,,,,,,
173,0,0.0519233,0.0254579,1.62288,243.828,-1502.11,81.9707,,,,,,,,,,,,,,,,,,
174,0,0.0516293,0.0252156,1.62289,243.823,-1502.11,81.9789,,,,,,,,,,,,,,,,,,
175,0,0.0515457,0.0251589,1.62255,243.841,-1502.12,81.9474,,,,,,,,,,,,,,,,,,
176,0,0.0515867,0.0253091,1.62295,243.842,-1502.1,81.9604,,,,,,,,,,,,,,,,,,
177,0,0.051121,0.0248656,1.62291,243.829,-1502.11,81.9535,,,,,,,,,,,,,,,,,,
178,0,0.0529011,0.026468,1.62266,243.827,-1502.12,81.9381,,,,,,,,,,,,,,,,,,
179,0,0.0525369,0.0261396,1.62275,243.839,-1502.1,81.9594,,,,,,,,,,,,,,,,,,
180,0,0.0517685,0.0255853,1.62271,243.817,-1502.11,81.9564,,,,,,,,,,,,,,,,,,
181,0,0.0522925,0.0260503,1.62272,243.826,-1502.11,81.9527,,,,,,,,,,,,,,,,,,
182,0,0.0510557,0.0249592,1.62269,243.835,-1502.1,81.9668,,,,,,,,,,,,,,,,,,
183,0,0.0263815,0.00627475,1.62191,243.713,-1502.29,82.5315,,,,,,,,,,,,,,,,,,
184,0,0.0273091,0.00722861,1.62169,243.759,-1502.29,82.5029,,,,,,,,,,,,,,,,,,
185,0,0.0522909,0.0261621,1.62296,243.823,-1502.1,81.9716,,,,,,,,,,,,,,,,,,
186,0,0.0518172,0.0254633,1.62272,243.834,-1502.12,81.964,,,,,,,,,,,,,,,,,,
187,0,0.0523577,0.0262633,1.62277,243.799,-1502.1,81.9714,,,,,,,,,,,,,,,,,,
188,0,0.057369,0.0303751,1.62325,243.883,-1501.91,81.8653,,,,,,,,,,,,,,,,,,
189,0,0.0514849,0.0252433,1.62293,243.843,-1502.11,81.957,,,,,,,,,,,,,,,,,,
190,0,0.0531888,0.0268349,1.62265,243.869,-1502.11,81.9165,,,,,,,,,,,,,,,,,,
191,0,0.0267471,0.00696446,1.62163,243.722,-1502.3,82.528,,,,,,,,,,,,,,,,,,
192,0,0.052398,0.026188,1.62267,243.808,-1502.11,81.975,,,,,,,,,,,,,,,,,,
193,0,0.0419002,0.0180393,1.6227,243.851,-1502.09,82.19,,,,,,,,,,,,,,,,,,
194,0,0.0529911,0.0267295,1.62287,243.836,-1502.12,81.9587,,,,,,,,,,,,,,,,,,
195,0,0.0523431,0.0260969,1.62256,243.859,-1502.12,81.9413,,,,,,,,,,,,,,,,,,
196,0,0.0522937,0.0262026,1.62261,243.848,-1502.12,81.9444,,,,,,,,,,,,,,,,,,
197,0,0.0511802,0.0247822,1.62281,243.84,-1502.11,81.9484,,,,,,,,,,,,,,,,,,
198,0,0.0573803,0.0300475,1.62323,243.902,-1501.94,81.862,,,,,,,,,,,,,,,,,,
199,0,0.0520727,0.0259352,1.62291,243.827,-1502.1,81.9398,,,,,,,,,,,,,,,,,,
200,0,0.052244,0.0260296,1.62267,243.816,-1502.1,81.967,,,,,,,,,,,,,,,,,,
201,0,0.052603,0.0264479,1.62263,243.81,-1502.11,81.9744,,,,,,,,,,,,,,,,,,
202,0,0.0579726,0.0306133,1.62314,243.897,-1501.93,81.8705,,,,,,,,,,,,,,,,,,
203,0,0.0503119,0.02388,1.62286,243.827,-1502.12,81.9675,,,,,,,,,,,,,,,,,,
204,0,0.0495214,0.0235687,1.62268,243.817,-1502.1,81.9546,,,,,,,,,,,,,,,,,,
205,0,0.052782,0.0268714,1.62273,243.814,-1502.1,81.9641,,,,,,,,,,,,,,,,,,
206,0,0.0411065,0.0172622,1.62275,243.851,-1502.08,82.221,,,,,,,,,,,,,,,,,,
207,0,0.0262503,0.00637683,1.62171,243.729,-1502.3,82.5432,,,,,,,,,,,,,,,,,,
208,0,0.0518301,0.0255791,1.62255,243.82,-1502.11,81.9657,,,,,,,,,,,,,,,,,,
209,0,0.0574208,0.0301407,1.62334,243.904,-1501.95,81.8358,,,,,,,,,,,,,,,,,,
210,0,0.0516644,0.0256123,1.62258,243.834,-1502.12,81.9406,,,,,,,,,,,,,,,,,,
211,0,0.0519619,0.0258125,1.62276,243.81,-1502.11,81.9651,,,,,,,,,,,,,,,,,,
212,0,0.02722,0.00714547,1.62164,243.735,-1502.3,82.5152,,,,,,,,,,,,,,,,,,
213,0,0.0532602,0.0269111,1.62287,243.844,-1502.11,81.96,,,,,,,,,,,,,,,,,,
214,0,0.0557252,0.0286943,1.62295,243.898,-1501.93,81.8428,,,,,,,,,,,,,,,,,,
215,0,0.0501071,0.0238186,1.62288,243.832,-1502.1,81.9635,,,,,,,,,,,,,,,,,,
216,0,0.0257263,0.00571024,1.62179,243.726,-1502.32,82.5311,,,,,,,,,,,,,,,,,,
217,0,0.0524352,0.0259264,1.62291,243.847,-1502.12,81.9445,,,,,,,,,,,,,,,,,,
218,0,0.0516911,0.0255944,1.62275,243.828,-1502.11,81.9466,,,,,,,,,,,,,,,,,,
219,0,0.0509999,0.0251295,1.62239,243.827,-1502.13,81.9677,,,,,,,,,,,,,,,,,,
220,0,0.0509753,0.0250267,1.62239,243.828,-1502.1,81.9447,,,,,,,,,,,,,,,,,,
221,0,0.0513328,0.0252777,1.62273,243.813,-1502.1,81.9733,,,,,,,,,,,,,,,,,,
222,0,0.0556023,0.0281466,1.62321,243.886,-1501.94,81.8763,,,,,,,,,,,,,,,,,,
223,0,0.0506676,0.0245012,1.62287,243.814,-1502.1,81.9462,,,,,,,,,,,,,,,,,,
224,0,0.025104,0.0051134,1.62165,243.731,-1502.3,82.5238,,,,,,,,,,,,,,,,,,
225,0,0.0274695,0.00695814,1.62197,243.736,-1502.3,82.5369,,,,,,,,,,,,,,,,,,
226,0,0.0524719,0.0261901,1.62275,243.83,-1502.11,81.97,,,,,,,,,,,,,,,,,,
227,0,0.0523617,0.0260506,1.62281,243.854,-1502.11,81.9321,,,,,,,,,,,,,,,,,,
228,0,0.0268585,0.0068148,1.62188,243.715,-1502.3,82.5396,,,,,,,,,,,,,,,,,,
229,0,0.0512581,0.0250846,1.6227,243.828,-1502.09,81.9691,,,,,,,,,,,,,,,,,,
230,0,0.0510861,0.025035,1.62269,243.795,-1502.1,81.9915,,,,,,,,,,,,,,,,,,
231,0,0.0513409,0.025265,1.62263,243.839,-1502.11,81.9596,,,,,,,,,,,,,,,,,,
232,0,0.051991,0.025276,1.62306,243.825,-1502.09,81.965,,,,,,,,,,,,,,,,,,
233,0,0.0519458,0.025626,1.62277,243.832,-1502.1,81.9566,,,,,,,,,,,,,,,,,,
234,0,0.0519653,0.0258368,1.62264,243.828,-1502.09,81.9676,,,,,,,,,,,,,,,,,,
235,0,0.0669812,0.0375764,1.62353,243.954,-1501.81,81.5661,,,,,,,,,,,,,,,,,,
236,0,0.0515134,0.0253101,1.62283,243.828,-1502.1,81.9723,,,,,,,,,,,,,,,,,,
237,0,0.0267509,0.00717751,1.62166,243.708,-1502.3,82.5572,,,,,,,,,,,,,,,,,,
238,0,0.0274964,0.00731719,1.62186,243.729,-1502.3,82.5239,,,,,,,,,,,,,,,,,,
239,0,0.0528847,0.026855,1.62266,243.831,-1502.1,81.9513,,,,,,,,,,,,,,,,,,
240,0,0.053157,0.0269048,1.62261,243.824,-1502.12,81.953,,,,,,,,,,,,,,,,,,
241,0,0.051844,0.0255363,1.6228,243.845,-1502.11,81.9336,,,,,,,,,,,,,,,,,,
242,0,0.0271901,0.00728578,1.62179,243.741,-1502.3,82.5397,,,,,,,,,,,,,,,,,,
243,0,0.0520915,0.0262352,1.62262,243.817,-1502.09,81.9566,,,,,,,,,,,,,,,,,,
244,0,0.0517282,0.0256248,1.62282,243.825,-1502.09,81.9557,,,,,,,,,,,,,,,,,,
245,0,0.026222,0.00635205,1.62159,243.733,-1502.29,82.5561,,,,,,,,,,,,,,,,,,
246,0,0.0522457,0.0256765,1.62304,243.836,-1502.1,81.9478,,,,,,,,,,,,,,,,,,
247,0,0.0522384,0.0261479,1.62286,243.819,-1502.1,81.9617,,,,,,,,,,,,,,,,,,
248,0,0.0517426,0.0255988,1.62258,243.828,-1502.11,81.9554,,,,,,,,,,,,,,,,,,
249,0,0.0531291,0.0267335,1.62278,243.829,-1502.11,81.9671,,,,,,,,,,,,,,,,,,
250,0,0.0274991,0.00715516,1.62188,243.728,-1502.3,82.5493,,,,,,,,,,,,,,,,,,
251,0,0.027112,0.00674838,1.62184,243.728,-1502.28,82.5387,,,,,,,,,,,,,,,,,,
252,0,0.0526516,0.0265743,1.6229,243.842,-1502.09,81.9659,,,,,,,,,,,,,,,,,,
